"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM4075768","1",10.6424318535939,6.27147522895958,7.1649601865149,6.45328073392166,6.38665125841043,4.91882580164382,5.69793322656207,7.08462565499539,10.2576721092322,6.15995395468993,6.48018094077952,4.34965009794616,7.75501170943828,6.10062058042114,4.67814935616875,5.50299806631358,6.04062337414174,7.68526014091535,7.70352249817577,7.88181098383589,5.57161594842202,3.80422750464745,3.14973612338585
"GSM4075769","1",10.6684143152123,7.28329402246526,7.7879512697219,6.31696085075498,6.71093770707161,5.07161593256371,6.29769733239756,6.83746485990393,10.1788345602387,7.32415309125216,6.12533017688902,4.50493006740836,7.62678309073914,7.11419353730135,4.39247604034783,4.2548394372492,6.11651898773418,7.88933972696949,7.62575634113807,7.8255396312865,5.70743004090932,3.67938881246363,3.87832596022728
"GSM4075770","1",10.0337616507943,6.44565362803791,7.19097211756484,7.24439671086657,6.30664572274631,4.53605612428165,6.60090051582773,8.63086231872449,8.86256977026727,6.5959576928705,7.3498116605109,5.32985197548733,7.9361426264592,6.12845035368153,6.78349653398186,6.81477746482265,5.79816926546783,6.61831639645963,7.34605948710106,7.77588071423584,5.2394070435574,3.62225455893579,3.16004929655096
"GSM4075771","1",10.7913668766804,6.09084846418142,7.21707480945577,6.94013635530534,6.11515256791727,4.72401566222053,6.58970540154381,7.54394759323095,8.97747759102936,6.5496404330758,7.30118898827587,4.97387351050238,7.44409684333649,6.14550419922835,5.5542359387006,6.80720606612506,6.22448465215305,5.16599342645444,7.31899380067448,7.99661918060804,4.9028953774911,3.65678037397897,3.16170607645818
"GSM4075772","1",10.5194147328214,6.31301563140324,7.40927398213934,6.58872128887092,4.79196478429378,4.46821886197689,6.69546085580799,6.49683528766583,8.55357519586444,5.61942910009986,6.99182207336003,4.12540959366663,7.20093517312127,5.9375168852404,4.85587229030784,6.06753645697155,3.19002117119006,4.39623648849741,7.99938687714406,7.66062189519389,5.20177822257682,4.19819172605261,3.82849228806274
"GSM4075773","1",10.6809757450472,6.46860727649124,7.90907988981672,5.71135419933494,4.40807842587735,4.73112040491045,7.32497216339226,6.29427011150206,8.82283148865659,5.20945107625172,6.86070741385584,4.52409557456192,6.92957142904022,6.4967412983026,4.13564934810322,5.77890588857567,3.54970017350288,3.82157660705987,8.0848454631921,8.92876831163334,5.41038866093668,4.52572310821673,5.08091602398718
"GSM4075774","1",10.8275054373667,6.54534362090771,7.5224867971375,6.73630581396483,5.93559747053606,5.45387746150481,7.32497216339226,6.94199380244875,10.3038210480139,5.52979590984128,7.42304758222039,4.43523265465855,7.07981290161132,5.27022056919214,4.51811895955477,5.50679806210913,4.12201925293166,5.69960658104237,7.75594998957931,7.48794549628057,5.17349125716407,3.84340189171806,4.42205172632833
"GSM4075775","1",10.6684143152123,5.53403518571667,6.92205027311297,6.56685816853304,6.38854680793924,5.23437401643081,4.97921386714134,8.01728371474629,10.5904909257962,4.51266226509359,6.80920428104857,3.12894757575142,6.31985542352944,5.30894779551019,4.88383728674264,8.56440023149136,5.51643741250438,5.16599342645444,7.42431323394336,7.66214203627362,5.18171528412035,4.12095480470369,3.42855913501442
"GSM4075776","1",10.8479430431933,4.88586733398617,6.35223466484061,5.72358218464737,6.4729577187848,3.76965353254539,4.93698355465175,8.45410435150035,8.21194963664474,5.62775342834361,7.53053748673853,4.99471378174452,6.00868772004796,4.99489968006688,4.41015005803855,8.24267125773024,4.22553916609367,5.45394495096924,7.30213357181802,6.38376270738737,4.61046596767325,3.84272301816211,3.90594352525933
"GSM4075777","1",9.61459357370045,6.75483221435083,7.75198733309219,7.85753201015515,7.32105842059972,4.57737339489019,6.73415589651397,8.65999475536593,9.90652414712929,6.97696547799473,7.71468979972875,5.28457673932982,7.78602054595524,6.87509538524191,5.51137034056766,7.19355284024599,6.71870249794643,5.48353331453585,7.34605948710106,8.32411187657615,5.07267545242877,3.80114412847905,2.9778843592853
