"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM6216611","0",8.81760440398816,4.36997050852002,6.615566102302,4.22022505692031,4.06177018513286,4.77283661533842,3.98360723333719,4.32962280849099,7.6630066095938,3.99676647326075,5.96322741852156,3.13154346853213,5.90531905682933,5.95387431852929,4.0576111408908,3.85819101947192,3.35904103405911,3.70950958130997,8.66235372750261,7.63067898835024,5.95930820424553,4.14507809874498,3.38847554648044
"GSM6216612","0",8.98582676145305,4.31733518614939,6.22598152235344,4.72497360171927,3.69822095018856,4.71273936680257,4.35489178575034,4.5280038848101,7.97369879940842,4.42705210029781,5.59771068664693,3.45840751135176,5.91525575553975,5.01593242368876,3.6505879162519,4.63980929952684,2.90877990200727,3.7895558420515,8.81760226988005,8.18723551619452,6.00660291443888,4.51344836711085,3.65939682664666
"GSM6216613","0",8.46613663082952,5.07371785345769,6.98987303863226,5.30239702070137,4.59984395570443,5.48923127877668,5.0674405200711,3.49159384037123,9.80406687855886,3.90598688654693,6.92427937198183,5.89551546748427,6.67237907044076,5.61192837930858,4.17755442350936,2.73602498241407,3.56767961950426,4.22277050730499,8.09410674929926,7.88973671058174,6.18068967070628,4.6667509635027,4.06212253085771
"GSM6216614","0",8.50639536770259,5.19657135830039,6.88307939751991,4.68587087007754,4.15707374601747,4.83027211255035,6.19914093195617,5.22886880145335,7.49333051421043,5.08648238128517,6.48134609790123,5.78330296962889,6.43682416031957,5.49010292730461,4.44268451061497,4.48564941192494,4.04801065465221,3.67186155132212,8.50894011444045,8.89036468066798,6.91886755471537,5.39776025688685,5.24511041099564
"GSM6216615","0",8.12877299707674,5.45569448756019,6.43228188457208,5.25437532641302,3.26476377089506,4.81682789101969,5.35120837546998,4.2384675159833,7.92629590753717,4.01818552896433,6.28060268683259,5.25146399876692,6.10971570151437,5.0306248665424,3.92710984029037,4.26838329108862,2.85645645374452,3.37176189901254,8.47194959310024,8.51285626652102,6.35282219751832,4.66679965880237,3.88344780097252
"GSM6216616","0",8.5530616989482,5.36944089046869,6.56588725253963,5.3416304407456,4.37843875392553,4.61960480615134,5.11169538749772,3.87890455979153,7.8674923303945,3.87399872965791,5.78605284047818,4.90314767225069,6.40073816759724,5.04968932085608,4.19265834105805,3.94123977519401,2.71801108793296,3.36827217056757,8.82290319326228,8.75519832859498,6.36422267460142,4.84667236842514,3.95477106171977
"GSM6216617","0",8.50502239979292,4.13898292847006,6.39388057888442,4.94740661974063,3.6691717266974,4.6984984932803,4.00855116026112,3.67378857624621,8.09487266017949,4.13292567864443,5.8883928602676,3.56543466144673,6.28176468448386,5.93899372149611,3.8046933945048,3.46810311133946,2.98258490340802,3.10391201204504,8.82786889446977,8.24595957149393,6.19948625781657,4.07051025168873,3.74866612284096
"GSM6216618","0",8.51627511895437,4.90403408476205,6.94397654678861,5.14688852008531,3.82397685947089,4.67836273153111,6.00259849748494,7.37181367925777,7.60804880706007,4.8555050920043,5.94903499518055,4.16140554332175,6.10793503387834,5.51529559447868,4.12223531944325,6.85985047019573,3.1824266027194,4.75296336208464,8.42676027916433,8.85765958992629,6.74452250223581,4.95086292927617,5.58493043951974
"GSM6216619","0",8.29669177290066,3.83602492926851,6.07670243560799,5.24159117845601,4.10301878144576,4.2844178183585,4.67752909727495,6.19776034464731,8.39589604550202,4.8961074687659,3.15504124489152,3.05534205105105,6.53541872273873,4.85339914690178,3.7992487061384,6.03107415321034,2.3006733195112,3.37804240366901,8.88523709654868,8.4608136007483,6.7888898661718,4.23859698209742,3.51350902457558
"GSM6216620","0",8.25818723777757,4.89462921919242,7.02344246270654,5.28217570667899,4.10921026661164,4.9674975311993,6.61874008184707,5.10248882819235,7.71988990852024,5.53445377735687,6.63327990092572,3.96732821188159,6.24514686977524,4.77052950428749,3.89587395303991,3.74572522078367,3.52939665443719,3.04650429188891,8.42746612716504,9.65332445257871,6.71416098075949,5.41504863640908,6.9766243772118
