"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM3942706","1",9.83834136974323,6.21939052095093,6.7935628502336,8.96221472340873,7.8656096948632,6.77876180086123,5.30561115965023,7.94541989268047,9.46191330219068,6.10358085835351,7.04589266386227,4.17273908555305,7.24142224087205,6.20843209644707,4.48432116027854,5.54330160213204,4.59111601517158,8.2750720796266,8.11044563134931,7.85389147497201,5.94582435511321,4.09771930587082,4.2662892726723
"GSM3942707","1",10.9305362974696,6.59971757062242,7.93499827465288,7.67034861447705,6.84827010315353,4.07483666558028,5.44236355779091,8.47100356708479,9.11010424269411,7.60009574564182,7.45481969509256,4.66825029631149,7.62719118228461,4.94765492655459,5.08492246875844,6.91952036987743,6.66118601635476,5.82113448195833,7.75284283723175,7.96125815688894,5.14990847893104,3.74938744184587,4.75089502439548
"GSM3942710","1",11.2092538038828,6.08026764391342,7.86818423785432,6.05552756011966,6.04660852660946,4.55690485836005,6.29133175189749,8.88687269011585,8.3856026803955,7.1749819865098,7.05869342118023,3.68873899485524,7.93668313719243,6.24212009384267,6.19657515326248,6.12956961465869,4.51840199925215,5.68290542457472,7.78369178847199,7.85744882645261,5.3162225229026,3.7151565058899,4.86623929054834
"GSM3942711","1",9.95738415127665,5.38274497069999,7.09078485236226,7.39786916024403,5.06777582273062,6.33727050794097,7.39849316980157,7.57915683271307,9.13060059754736,7.56653085445992,7.87595751490892,5.33436740401459,7.69147172711694,5.61607534135636,5.92150427054695,5.47099145238696,6.04294559844368,3.79473538535879,8.03975728334863,9.22774755017611,5.10530670976396,3.97441002316223,3.94311376625579
"GSM3942713","1",10.6747674736426,6.88760662696461,7.3321717218509,6.90035993791208,7.02785379175625,5.57045983019913,6.84948286647788,7.22965007338825,8.60983356753528,8.07133699482509,8.42692021939795,4.14494749992344,7.57226064271907,7.31235690400562,5.86243637343294,6.07059962754119,3.28913429452184,3.62735032389432,8.36171032413131,8.8408750135884,5.28886564890912,4.66156127273,4.21632221517549
"GSM3942714","1",10.5897865903911,5.83115116910643,7.88654991976942,7.04766399967409,6.73786484026357,4.07370278596928,6.47014564283567,8.13505969485296,8.34242079086223,7.68017557362491,6.22349943699466,2.92804337176598,8.42946960492706,5.64275887588752,6.43793019574237,4.71641093350816,5.56312436919149,8.6462389254293,8.03203774180969,8.41549919001654,6.65102737029297,4.44920204493941,5.35543298678043
"GSM3942715","1",11.0503254376705,5.58150638799643,8.15851844851167,5.25708799326255,6.30641651444831,4.46596047526986,7.69794111914068,6.37612682289974,7.93637456855723,6.7883356900435,6.82000658846146,3.14952879346342,7.75802766274052,6.01168829817898,6.28763154710621,4.29355180180517,4.01006622199006,6.67494764805475,8.63089712730688,7.7803473583899,5.97346225400379,4.70768911786205,4.2381598791174
"GSM3942716","1",10.2771363393499,6.34442968176077,8.13504560384716,6.76066806917715,5.50608502271546,4.05162300327258,5.29121344811484,6.62510129342197,8.30048647935358,7.04357071135485,7.64679268769682,3.66233743488818,7.59697262876209,5.98567608179455,4.24150279532341,5.25902687790174,6.61560947162546,3.54576338552292,7.27246182143279,8.35139811497912,5.09141117224922,3.72581603224585,4.50415222534144
"GSM3942717","1",10.5057463550129,5.56146061249334,7.65270455878976,5.84732925516743,4.70390097333186,4.72131371531099,5.66787751437812,8.65429281070173,8.60983356753528,5.30928524517847,5.18075250040012,3.46050851092332,7.46642713821764,6.31658727497757,5.04914434936801,6.68997676785878,3.92896250554492,6.44453424834826,8.43052133032412,8.22645861289297,5.58480344959296,4.00812299023234,4.49007306344146
"GSM3942718","1",10.4861625201966,6.41146746144562,7.90127139528549,4.9021744043274,6.02995026973479,4.69198386496295,6.21575943519548,8.27638357525749,8.42933090266226,7.22485803025022,7.78799389857432,3.03749216929442,8.24707017480913,5.75658102184425,6.03553482055847,6.74557112407984,4.24382955968258,5.70914449313994,8.14667910160821,8.52591311613745,5.81313069149033,4.32623134227576,4.79620108304999
"GSM3942719","1",10.9807539868084,6.40218373371762,7.78172503727604,6.94893195598354,5.3187557602799,4.74554582399211,5.67038748821179,9.40626553564667,8.47361038286148,7.52583892925821,7.52352577726628,3.02764794734476,8.17881993750378,4.92657043749352,6.3751312410414,8.06015856196814,4.2412680249209,6.82503280341727,8.31128680642925,8.30378496334895,5.75511457592346,4.12392576097344,4.12287816127793
"GSM3942720","1",10.0435747940808,7.05208484392411,7.64863829339471,6.07723375989163,5.19288014333387,4.44691177899941,5.41488549878531,8.71296997528465,8.97224215705489,7.49179430387326,6.30721726431451,2.59270832031417,7.30961350555426,6.664987963839,5.78057902644887,5.37102884415746,4.68094446312185,4.95558778894037,7.58087282474407,7.07520468818502,5.75415635761359,3.94890682539213,4.7537136809388
"GSM3942721","1",11.2813720424562,6.27843330834867,7.6111578722087,6.6355942948129,6.69562812564345,4.90986275231498,5.7831598204598,8.58615408047021,8.7386281392661,6.90754786209843,5.28200390483119,3.88511060856795,7.49447449448947,7.22022214071391,7.0569719070718,6.58087165177776,4.33147915701686,7.60704779816997,7.59589509046656,7.48109370045063,5.74085493394638,3.92874075393835,4.66542719262068
"GSM3942722","1",10.2703020790695,6.23437935463727,7.15229899750436,5.16577146803462,6.64639483780586,4.27359392900136,6.30431122171616,7.10499441225465,8.135577004214,7.03476985112624,6.58956548065514,3.23853016154334,7.90653424123267,5.29119017802002,5.7634132123422,5.27259248088636,5.7161051458563,5.656955960053,8.40711285433176,7.84830241944534,6.43088880513716,4.14057349353387,4.34146763246549
"GSM3942724","1",11.2219176496886,5.41126528953881,7.65270455878976,6.24689796269958,5.92180012780424,4.97022956394719,6.51960399509919,8.03859760210396,7.64133270701289,5.80909095894065,6.4149321747057,3.94534702413931,7.06811714821841,5.71805393596138,6.12450528803466,6.98738632364966,3.48341266491275,6.04843654565306,8.23265874858771,7.36169755296877,5.35001826853758,4.81333479322509,4.80409808730968
"GSM3942725","1",11.1397670848126,6.36897974730799,7.74226072666891,6.46560837207392,4.42341517785964,5.17378674134756,6.6677973275807,8.65429281070173,8.80618867738165,7.48068063086751,7.59104073786008,3.43589172456359,7.62092740733291,5.24772005718142,5.47305980816009,6.14705201103736,4.30758577666329,5.13674789644591,7.59126150942069,7.19891942836924,5.27063668674903,3.9299442196977,4.27910620441649
"GSM3942727","1",11.2889715985998,6.09765862996721,7.7593882536456,6.99658581332752,7.13614640233617,5.15224564997467,7.38110713567231,7.90065272005456,8.32806868287212,7.57762325694714,7.58620575770749,4.34203981740857,7.94969148808956,7.35718879271598,6.76312614985944,5.36233325742742,4.13290436284949,6.56631903065758,8.3652647173813,6.65205702036071,5.73149044861729,4.43205577920303,3.69907311790633
"GSM3942728","1",10.5986256367402,6.56959946031037,7.71278914213277,6.74636037807254,6.02624601910873,4.28464255754183,4.86063334407225,6.30860840792472,8.7386281392661,7.09005996628446,7.33433697346111,3.05626185578967,7.35875254100784,5.33417163204418,4.29572236189354,5.0876235971531,4.98660110753683,3.29564336107682,7.06974398893109,7.95766065102443,5.05434338932416,3.86439811013381,5.22865060657804
"GSM3942729","1",10.9479364148159,6.86292940870724,7.50946640819564,8.19045662822016,6.94940537377643,4.95688190773899,6.44212540945542,5.91749192036227,8.54714932204967,6.33515024355781,6.52283351074942,3.33836336141786,7.63979666945705,5.61607534135636,6.69278540046409,4.616399636879,4.65920563860109,7.81644205356256,7.67216674441787,6.68817092954538,5.87080850534623,3.40648689578198,4.36775786066935
"GSM3942730","1",10.8160904537263,6.37877977317798,7.46007912447651,7.06636869984198,6.40967552905867,5.40760511542664,5.68299739915911,9.47498215563884,8.62348487327654,7.58972640879358,6.77601195428903,4.24981396001527,7.59083942308587,5.79030865317089,5.89961116526675,7.38451026014019,4.82309177415993,6.00268126916518,7.89686873078994,7.36020245835283,5.2787506447962,4.02938268331687,4.36245191817796
