"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM1691871","1",9.88424886194838,6.17996487962945,7.47984988091684,6.60464126026103,4.82456883126877,3.79950325283267,5.14820355091233,6.69146888880704,8.6250717253849,7.30745790548284,7.63155925649524,3.6201256501329,6.94134851410302,5.1566541107859,3.86314176319979,6.32894041718639,4.94339459493089,6.13724801611784,6.93052960783015,8.06172695232946,5.27380586322274,3.63173239701271,5.03710886237601
"GSM1691877","1",9.62457130512471,6.06755608900348,7.445271156869,3.98573386475464,5.46551338369932,5.00979854800803,4.25094484731841,6.61162442745209,7.94462981751866,6.53965918098471,6.92890129625003,3.8295135658494,7.6418024222626,5.43239988121046,5.61477074436231,4.86191470358638,4.8173229184472,3.94956117380942,7.98513463516198,8.16260604686321,5.17698690596294,3.73878119316485,4.5971594470545
"GSM1691901","1",9.88424886194838,6.34158034661233,7.81357187509072,4.15271210327259,6.54652832591613,5.48756104741992,5.74848206715267,6.09173781661367,10.0157399522796,5.5597555829789,5.42917737391915,3.63834941421487,6.52005083276819,6.91630507827988,4.97604358710691,5.48712695403572,4.6838582558881,5.16449339874106,8.70154963562801,8.16682610280051,5.60933480851489,4.73901222471945,4.26734385023703
"GSM1691902","0",9.40565050441262,5.47733247322501,7.42588377187292,4.25571674324755,4.68753776471739,4.99337676681064,5.08681522510677,6.23109322432578,7.19165017674162,3.90931325643114,7.31757605396057,4.98985809854308,6.04495706176445,7.00283215724822,2.83497533880948,6.20316683344899,1.63259832863098,4.22378136331081,8.75519321854717,8.03733808540788,5.91180596236646,3.22923343438903,5.26318642624978
"GSM1691913","0",9.27992050633437,5.43124631353093,6.48971153227588,4.39600576918362,3.50481541408808,5.24042213018539,6.08818163739348,5.40717446836747,8.40393962615352,2.48426414744404,6.89729565774624,4.83008502547438,4.75696279434128,5.71772909809274,3.32289281611469,4.59874825329847,1.86880320795449,3.19288585039805,9.37632824467522,9.61586677792715,6.94505852415823,4.09834238162903,4.5277538029136
"GSM1691917","0",9.40565050441262,6.10237763432058,7.57178453979556,6.15720635030216,3.75592156573031,6.28031529988348,7.76715255560314,5.39971029611019,8.27077807713933,5.73238713529394,6.67855283207607,4.12745471217807,7.18602664505058,5.50646740646877,5.38749981609154,3.47163653528243,4.38099225879707,1.54295267828732,8.19272364615836,8.18868303118581,5.20586226215199,4.32744738929396,3.75391077928576
"GSM1691920","0",9.40565050441262,6.15696492969588,7.72223514321513,6.41125739413282,5.31759009566323,6.12561309641579,6.73228012263421,7.12774163397945,9.89833834578192,6.83608744029645,6.91735665735628,3.74549702524563,7.7628686521194,6.4871256935393,4.5344044884116,4.39787434564836,5.62647894746057,2.96813167522937,6.79920088155758,8.85659775462153,5.03681831743184,3.63848143551267,3.48878401365001
"GSM1691926","0",9.27992050633437,5.9717896566693,7.5514407215073,6.14585200944252,4.60989350103278,5.06339899023638,6.13039190067263,4.17806176561898,9.51205596996962,5.38948124576794,6.30891375670513,4.24767514953781,6.68035853029188,6.04440524136745,4.14128719723358,4.279410084376,3.553699164219,0.727383112574777,8.38421743121676,8.93648054068656,5.7468670738144,5.15277854374904,3.47706059958361
"GSM1691936","0",9.66532806123629,5.71532085721982,6.98582801354944,5.88897314070848,4.8140767894871,6.22515983416233,6.20728956192992,6.89045348760164,7.20508626915334,5.59115860228476,7.10211448176188,5.88274451660096,6.4376996605357,6.79673748725211,4.0039947863481,6.95659097918888,3.39315804393939,5.22562077465979,8.65780335130978,8.07054092393253,4.75771641734619,3.86139314701625,4.37437125780937
"GSM1691952","0",9.40565050441262,6.34189375291976,7.64642244465438,5.24616886300113,5.25916206683196,5.58425448392736,6.07735840516173,6.89045348760164,8.0823716490422,5.65608196260728,7.17563418956469,4.77626755819665,7.13819025303061,6.42441803455855,3.83261046841855,6.10121069778542,2.95117612386659,3.9988549141548,7.61582937558267,8.20816176307111,5.34946039391261,3.59180966230354,4.64057850048777
"GSM1691954","1",9.88424886194838,6.46595312406461,7.90826216034796,6.22837641488837,5.58055735774966,4.54643133379428,6.01139065732433,6.18145475206184,9.47185106535636,6.57264632658495,6.31285544080079,3.52129866455313,7.44407463157856,6.0129093363109,4.84059192899378,5.37171316512319,5.79881690451017,4.10573213077665,7.74279289944856,9.14017457625501,5.55630172807239,4.68270261986306,5.13398832308715
