"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM7573957","1",10.7252777505718,8.12535331762106,7.69222896390809,5.73540612780629,7.33505367047843,4.27501253528605,6.20064329436132,7.03580863298801,8.74126369873733,6.0334637860015,5.31138978583664,5.66782427425713,7.84128466177746,7.16255566079969,4.65989654709773,5.45216428453522,4.08538136731607,8.57233485244367,7.31905901211942,7.62354673931112,4.28828320415135,3.59360308761216,3.79673792685293
"GSM7573958","1",10.2738208961725,7.99009623001801,8.23239683748437,5.78214231133869,7.3427475603604,4.46239679101598,6.16014904903476,7.19022007147271,8.35793200047256,6.42036385093857,6.27204175905499,5.39708551937301,7.80993965001931,7.89003716149744,4.60814204528731,5.78334965119783,4.0826167798187,7.68649754797703,7.18609019304844,8.15823271153089,4.33112666068796,3.0675877670432,3.92288758765896
"GSM7573965","1",10.9023409001251,8.093202320453,8.41374478639234,6.46257823268278,5.94552587207655,4.85131770081666,7.25720870480346,8.71152457054903,7.82033178854909,6.3981340228133,7.72598003504581,6.76489694301962,7.59462098652868,7.41794818395765,4.22285293641738,5.75298695956558,4.11045576797239,4.86530883976707,8.34732591525002,8.15685640352956,4.64336132141867,3.74464772257188,5.28731297017067
"GSM7573966","1",10.8379401473694,7.59533968253887,7.53497996540015,6.01743402346624,5.82752123776491,4.15830948213199,6.61677106237956,7.44631310744314,7.45363167528385,5.31867654808463,6.41485099374381,6.23755952410668,7.03702063630745,6.68517986991256,4.8456190152811,5.14601589512283,5.34852869295099,5.35681449880309,7.68516152997527,7.76652480052616,4.48873323182196,3.46120633974756,3.80690547152165
"GSM7573967","1",10.9439586053174,5.71017554131242,7.94016801641528,6.84319594852059,5.13606243882721,4.96814057682451,7.01504930461731,6.95249313864055,7.84826050326507,4.48330779714301,7.35190048327062,5.33474446479207,6.28178642189636,6.04380339276135,4.87066342964994,5.30908546079067,5.82399672854738,3.47227661349613,8.55726724521545,8.50621774319386,4.93529526442958,4.26994516538752,5.66085250837954
"GSM7573968","1",10.1956727106749,5.5010368684478,7.39247019474335,5.30753874019919,5.3488157772532,4.49920920121976,7.17783175891583,6.53839235187415,8.05497569993107,4.56240207381613,6.15914862452733,3.35822511534958,6.56816859000625,5.68277207909303,4.48078374579448,4.64603438261276,3.97768753943742,4.63409484429937,7.42596424403152,8.01524115039101,4.68253057098371,4.38898884945379,4.93050207752346
"GSM7573969","1",10.9774073549058,8.17329218927877,8.44502275362212,5.4491315397902,7.71726706528236,5.02504227599042,6.94846262026738,10.5896584180233,7.9205040317454,7.51273437081391,8.86340865146752,3.93678350978966,8.20320533925912,8.51003966222949,4.92664590421167,6.76963053180245,5.32382496650388,7.33039263041572,7.08141181942739,7.33332395625666,5.11215861697146,3.17062072894733,3.39832901843902
"GSM7573970","1",10.7477733474922,7.24785252728228,8.17076813559901,5.97059170944749,6.60626617406359,5.43802177112354,6.95098826493197,7.29464929210778,7.59449130200507,5.5791009147826,7.52013257900047,4.7778167065646,7.76318398079864,7.66923916995396,4.35049647361178,4.59992730971499,3.90415437126432,5.37951334262498,8.35305672634349,8.38848528924481,6.21893475950399,4.39165134269152,4.98097078992902
"GSM7573971","1",10.7093399381354,5.76802859157301,7.6945915336502,5.55582270672501,5.37022809471557,4.58719843641108,6.77691015996744,6.76425535840657,7.4400194843174,4.48487847004504,6.10541547215074,3.90522707712267,7.4185767695151,6.50694595340579,4.56039890152506,4.3810967485379,4.10308467678692,5.01887964765436,8.56440603417977,8.38946595874227,5.89447998495421,3.52901030628892,5.06002748520149
"GSM7573972","1",10.4367604985848,6.33095184096064,7.19589073512742,5.99871223017342,5.19694278510883,4.28568238233609,6.67027096614672,9.25603574392967,8.42630718264793,5.05441794075556,4.18033214368834,3.3959608177336,6.32178786514858,5.46812801764268,5.50313121579631,5.41843020511763,4.46147253130467,5.59369267046656,7.61558495653477,7.37940594089839,4.37243472427761,3.31038149796534,4.00460439328863
"GSM7573973","1",9.89779666458817,6.24820752547363,6.92183091533167,5.84594735286456,4.63796406524248,3.63736298115096,6.31810094893644,7.56049693418787,8.37686417564427,5.78795288194799,5.46991484301988,3.38869232019667,6.3419708235465,5.44891512057961,4.97016384189716,5.42514617350512,4.15922550950885,5.09994279433737,7.19396720092916,7.39074289475766,4.51355478199354,3.45148526004122,3.96944913876731
"GSM7573974","1",9.74038264256634,5.27831942100782,6.65236262797921,5.4434736583175,5.37996026501213,4.24345693801376,5.81460226340892,7.35015366542317,7.3446263762714,3.85441671363062,4.7945712725472,4.18638035340233,6.47262942261382,5.53612759049938,5.05184252652906,5.85609870342878,4.21647479705863,4.95605729899655,7.53930148588407,7.44918655863232,4.49059254912235,3.65597680596045,4.05703108922247
