"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM1317896","0",9.74712071129431,5.68284960734285,7.24287840522423,5.11673491040835,4.99344721845524,4.84114658704992,5.41204993489022,5.99601353074407,8.58039144595111,6.0175054189034,6.34159051310839,4.5042969833868,6.31458282699839,6.85449076217987,4.34167814242408,5.92755488463989,2.87842931210421,3.90693877835513,8.6016056759924,7.97952601064324,5.46467765362551,3.70437486100967,3.9831054484609
"GSM1317897","0",9.6878653188911,5.88794405964831,7.90434474021862,6.37600416016776,6.11315434903339,5.13185450534864,5.41524418877474,7.25588404553655,10.7454645561343,6.2493468282628,7.98642546705058,4.60310028238343,6.78079719066602,6.15122554721517,4.69417413379968,7.68219578024587,5.35139186349891,4.70359185513125,7.4142342855143,8.22165810133599,5.13185985191105,3.9583926422695,3.83871789784064
"GSM1317898","0",9.58399885355377,5.73363876878924,7.44876085699145,5.18118374507385,5.43602048410961,5.66147363369632,6.37571566147258,7.88897344735586,8.61313449557211,6.68612875744311,8.30241332433185,4.7209982482008,6.75523299095391,6.19222536745408,4.73084526285915,6.02595122378786,3.80150381101969,5.43555002847812,7.93863613420637,7.45491872019452,5.53467606276754,3.48106362835093,3.95278449210028
"GSM1317899","0",9.80326065389482,5.97164208347899,7.52531042732073,5.60041922181776,4.25270909081035,5.07435587276838,6.41446930273187,7.61613778072472,9.3417024264425,6.50326900144937,5.90371252599425,4.81218097278762,6.84853617228266,6.45365505023608,4.48521942617487,6.28059598143491,3.93118809815644,4.63825512568563,8.83011785639735,7.81529440810817,5.77720590795965,3.80201880620712,4.21410544562938
"GSM1317900","0",9.7239824158916,5.92638419336843,7.32501167836971,5.35686617230582,4.70726046309442,4.83693892900856,5.43342480558076,6.50819251084666,8.91978473775865,6.2032563361355,7.52871992259871,4.21493508333024,6.51693900050695,6.13030000358025,4.91212346296047,6.00411561235173,2.87759111863315,4.6267316227939,8.17315907546186,7.35676621250655,5.18292497517344,3.01041391762857,3.77188043
"GSM1317901","0",9.61266862941612,6.0485339801269,7.44434178006898,5.63230389942611,3.94103872004602,5.18282447897543,6.08099979248866,8.17198284964637,8.99456298440777,6.21135346521584,6.951528525712,4.43221582921197,7.08512215545449,6.29415742653523,5.22105504493091,6.78426472373792,4.43817322684295,5.78092078440906,6.85547693964155,7.29320106798644,5.60128486048739,3.24664358631551,3.54891371131354
"GSM1317902","0",9.40481075838036,6.20342854257463,7.39302027379457,6.05143943772616,4.2403270696733,4.86679848848298,6.67923030559852,5.9421874798726,7.51527278528501,6.70901446782061,5.67792765355564,4.63840413033657,7.68193949685188,6.91347389167211,4.69268654450262,5.26345445023406,4.04261385482091,5.47344431777568,8.31390829277113,7.05024069186535,5.85206092041638,3.73829124496129,3.99424626411141
"GSM1317903","0",9.14196974845217,6.34949569236813,7.61084091418865,6.17220774244878,4.64916363978754,5.20712901901728,7.14657501818959,6.70529512877036,7.07993331536655,6.72055964791954,6.74254224623847,4.89282551093365,7.29494095607202,6.84004222967772,4.60740712488702,5.28135947429696,4.09471293463781,4.8762170811667,8.02080307636128,7.36638713897067,5.64729381797979,3.89917133215845,3.94201705119278
"GSM1317904","0",9.28107422038756,5.96246387132245,7.56125466021228,5.69835359191065,5.27600444124164,5.43322664254582,6.63994578446964,6.18401480613876,8.52695786837868,6.00403304095243,7.92420228865082,4.77616904092405,6.60907923488474,6.14854197241202,4.50212778057506,4.70096500889671,3.2578438165866,3.4988303560125,8.05526023551352,8.40334217635455,5.43675532485015,4.22592804749813,4.31141063943365
"GSM1317905","0",9.6878653188911,5.45680349424722,7.12967569455527,5.27128484007097,5.30623103353128,5.19139087655021,5.74988088882824,5.35220466066407,8.48550378787393,5.41507138811006,7.16758659460328,4.80828863867937,6.37170481810423,5.89544521668559,4.58390451094315,5.32459633881861,3.34318754450472,3.44549735573446,8.43787469179851,8.22488326825466,5.42093553149062,3.67088363310887,4.08008342934636
