"ID","Type","S100A8","ADM","IFNGR2","C3AR1","TNFAIP6","SLC43A3","MAFB","MMP9","IFITM3","ALPL","ANPEP","EGR1","TLR8","STEAP4","ADAM9","PGLYRP1","TPST1","ANKRD22","RPS27A","CXCR4","CNOT6L","PMAIP1","CD83"
"GSM2500349","0",8.04406418219091,5.66394231303802,7.84513986617327,4.73978335744999,3.97853230617507,6.10507408088491,5.76880738590357,2.93781670776994,10.2934642940368,4.8609339876787,6.79631501836516,4.10672399382663,5.56451803097449,5.51656615274495,2.8738660798753,5.54511376193178,2.45748913703946,2.01148471246304,8.44988090719665,7.46218820529246,6.06117789138417,4.42288239819458,4.81127268319888
"GSM2500350","0",8.70356663438493,7.28290639249567,7.95875282724546,4.10531555075754,3.41789022922303,5.37276512940489,5.94257441946297,5.15502669112998,8.86458633460924,6.27744281304441,7.15063097717201,4.98194815800098,7.3097797966518,7.2707745640172,3.07346862337454,4.70122797480437,3.45192663237368,2.41029282130018,7.03788211025104,7.97792742930758,6.61624597297996,4.12472618879755,5.89326769061467
"GSM2500351","0",6.67983221124598,4.22402924819715,5.41707833779511,3.29210591338129,1.25338140240914,4.62067634479295,5.25480632053809,1.83935442386995,8.24531186462903,3.58618485258236,4.75822370101579,6.53206167123563,4.24355993497169,3.92113429208723,1.97187806434363,3.95393812424499,1.41061529489851,0.745632555279632,7.28100094734635,7.20383347632378,6.91932822861297,3.21560142947284,5.8960931256397
"GSM2500352","0",8.24067405368365,7.68543362365604,7.67596527643119,4.02011296077396,3.62440803542927,6.29845713901516,6.86896445954011,4.34852286932214,7.82844148217011,4.76252533978469,7.34118149892326,6.248638574736,6.45448250956976,6.57807924046702,3.14991521132124,4.08342961669415,3.2165173621368,2.0613712355448,7.04645107823489,8.24959113181452,6.40317987405135,3.82050973830713,4.90221204112365
"GSM2500353","0",7.75544489339236,6.70030421954329,7.33088855406316,4.5904102975411,4.88716346510346,5.28548733673687,5.69284993204655,5.32884653041452,8.68695927424354,5.11144586734799,7.06173876682659,5.21507855219058,6.42558057306722,6.69703945255784,3.26294766550205,5.11599603516709,2.11122865639892,2.14977329640024,6.54756902015283,8.08294090333338,6.87330674075508,3.29084711680639,4.1690811204062
"GSM2500354","0",7.03103019194192,4.84605163274046,5.90851481283044,2.84627284926222,1.99702896849495,5.64384808870167,5.60227583621521,2.00179222925149,9.13403653972919,2.99376453369485,5.21525320385155,6.27705470912592,4.2242154186156,5.40028604518671,2.40463935139023,2.82666167862359,2.2108504335235,0.544871330450646,8.46858405357897,7.22690193862837,6.16633482753825,3.22460935044669,5.24457039590249
"GSM2500355","0",7.63099892038557,5.97250618447058,6.21175362565079,5.00599230703929,3.92222117642285,5.88671566611526,5.36202675018022,2.25897000126171,8.70434398672809,3.82261744205126,6.94407449795474,5.50669932179194,5.200395834872,5.36061754062204,1.55436882931041,4.34285115059597,2.3787224797392,0.843229359243858,7.73311345912718,7.75557841759584,5.53409964491161,3.46407205837312,5.81546963037145
"GSM2500356","0",7.57974720910022,5.05515975664565,7.05304129780475,5.35398192257755,2.88750339765141,5.36190877673671,4.75754475820713,4.85501560741734,9.55719064599468,5.29166903932594,6.79972139986755,5.2786715830812,5.35418109016327,5.72662517949976,2.63496187134461,3.75422575062357,3.67985546862959,1.37742888943002,7.98865620136778,7.9446716531241,5.6248173923396,3.37691352590875,4.51532079069967
"GSM2500357","0",8.63758502698527,6.67748298930111,7.68065202307069,3.78011394259718,5.0510317573796,5.22232874351105,6.44836068071887,6.35554451933482,11.0218481765435,4.47760122212384,7.09112109508308,4.8075161219878,6.68908632496194,6.34421364933052,3.45102538348627,4.93175349784344,4.30111365662293,2.82779948488241,6.74587217487665,8.37276320275786,6.35725159292802,4.58078134044578,5.07191974404313
"GSM2500358","0",7.07154604748467,5.23561072064695,6.19531181178312,5.08024719485155,4.16204348428681,6.65054672539394,6.37409007729211,2.77311101942371,9.94658474394678,3.0758474017609,6.5316088777004,6.74536554173964,5.57238286368632,4.54099083538224,2.10199102273498,3.6201872771217,2.70353859200536,2.03527275737227,7.31325813816408,7.40852056676085,6.33400002611544,4.18098858763881,5.13833000354815
