0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.01025931131986682,0.011592632622686335,0.10285117156140672,0.011333345444022532,0.0023757288424403893,0.005861426494986601,0.07248311862267763,0.0003186556474581503,0.006704448718037832,0.0805307542403508,0.060023927442761284,0.0884748792874884,0.017300156116890848,0.07957965831759051
0.005998152994460133,0.013802247174220678,0.10089812810286529,0.025248342672952232,0.0038702151983917147,0.0023295624303237114,0.023897990679069205,0.008617489157029295,0.006692693410976558,0.11756068598450777,0.06943367917690169,0.040558189962260814,0.038304869376612094,0.09250873763375911
-0.0005118293131190534,0.005465074480373092,0.1612700200425544,0.021962645646497622,0.001803913713416686,0.011383274385468947,-0.0063667696069435505,0.006412503300366604,0.007574756262057637,0.04078233423683451,0.06860828921032326,0.10411278115598532,0.029462940563987558,0.097731903205232
0.010646024461166137,0.0070830020912766405,0.07854961168028604,0.042872341062060185,0.002583129658824235,0.003310367846277757,0.06703081603593873,0.015064015314012408,0.014419783258990132,0.12119240632563372,0.05511586732758824,0.00829541314087679,0.030696717496296187,0.09279628077371876
0.0,0.0,0.23749125262968296,0.0,0.0,0.004232592416659465,-0.0032645812153819045,0.005372532625336751,0.03047286294081784,0.09374875918938722,0.0762807012545436,0.048471658097863315,0.0138444673903297,0.04174006493048066
0.004191086987153286,0.009207576644523026,0.09869212344685716,0.031460829527564106,0.007033213360676063,0.0009008454021361519,0.05407718838618804,0.005344436685357376,0.009193932423418342,0.11633920596628552,0.056854053562408996,0.07049451096198812,0.016382089749360024,0.06955072531544088
0.0057757201154077596,0.008021140554852226,0.1605236366089563,0.013732652975842027,0.0,0.002343281721432684,0.06901035084058156,0.00850860988252908,0.009461334842366456,0.06883978015009251,0.04416385619453864,0.07317997757596356,0.020830472631434786,0.06533648795267882
0.0,0.0002688885543524405,0.01878570613164676,0.021086171416887546,0.001078024204810538,0.004787079504400829,0.0836385283522283,-0.0007567017169321505,0.015775376521768917,0.12689793517709763,0.08095852677072153,0.05525011974922067,0.023950288200877388,0.11795764890585331
0.005011532690187699,0.0027114416354224046,0.008041332191242695,0.029735889672556765,0.0,0.005841564119628927,0.0936092892921603,0.013464584581584399,0.012809395013622918,0.10944165594131769,0.07124938712258866,0.04641724630428008,0.04220036214654428,0.1091412288527821
0.0024468831798825827,0.004482772333850594,0.03152841087767365,0.032820015665548145,0.0012535431885427372,0.015843377076136624,0.13494331332147935,0.00025432702653293405,0.005077242067082256,0.10966991385253802,0.0393652631804994,0.052438065144118993,0.027760560227427466,0.09180582556057615
0.0035980612812847156,0.007387030561194483,0.10778024741803378,0.012122907506485868,0.001931679201782797,0.01331576284848636,0.08860697473772824,0.013027164081676148,0.009331632743280895,0.06349787805252759,0.06273458998932743,0.07337009463742297,0.01982692915284773,0.07318466732422141
0.005019095925599904,0.008791390205097067,0.13194839682427956,0.01584161850447375,0.0015879357281715918,0.0022289537454404386,0.052467204535637024,0.004517745985422055,0.008545350418074762,0.09902685821489662,0.04767892981473355,0.07870888421298475,0.024696420196965954,0.06866827931632036
0.00242519545245611,0.0049902426947768305,0.27936140122790737,0.0140939625687275,0.005579516095987326,0.005867604628009713,0.023431752346348755,0.004997016142548892,0.014190407948552317,0.04185745372098793,0.026760109694265007,0.08585066159903838,0.006230367924789129,0.034081000375511095
0.005312895092961802,0.004811215232756965,0.15599014782814855,0.02352174263081035,0.0030178257756773535,0.0013218362215885232,0.08367937601596954,-0.00027925907756096407,0.01329015397130111,0.0886441595815748,0.046712564704689145,0.029304416444182958,0.025437231193300637,0.06896067185012938
0.006222447515582955,0.006667730356946688,0.16164967730407814,0.01755193260417009,0.005882295530891507,0.005995041360566374,0.0776942715717223,0.009192610838845471,0.008005436073880594,0.08453861566412099,0.040597353256140806,0.0619248654621532,0.010445516775194608,0.05335974615096184
0.002787592151441361,0.0,0.07308080655347703,0.022345927262981836,0.006707781497894786,0.0037932912761908795,-0.007989839859949749,0.0,0.013811770166948907,0.14964695097557149,0.0765804084746614,0.07498189307615596,0.04324203065119711,0.09056184283905677
0.0045602783346224375,0.004144802583794036,0.05513905878039511,0.02803017949545222,0.0006799762192331108,0.008303337250740374,0.10718258299957242,0.003908278774379021,0.01095452981994284,0.0933432089112719,0.05217501157079,0.06517487058515872,0.03070683144047642,0.08541618944451351
0.0060971963695145215,0.009640125057859696,0.16563290869600264,0.017547610531421808,0.004234299852825152,0.0034620282787049057,0.039382142963993026,0.00879532852240223,0.012104804487030203,0.050706620094053814,0.05943417301896512,0.087632822450283,0.012925008506102544,0.07212436540440736
0.004594641057748721,0.0011857161563118858,0.2329757892279609,0.0010125848009268595,0.010835139316155333,0.0011747340811755088,0.0002542506060600074,0.0011990238884295905,0.016383208726648973,0.08276691680796115,0.061346967485464345,0.061742325143751296,0.023585508498308264,0.05063723685798893
0.001995316520262506,0.007525958914671619,0.20305142306906368,0.024254442438142322,0.001582812528215508,0.006551521962426073,0.013886049568297396,0.007550946883929854,0.004690832093155675,0.09736548054953614,0.049434079521013655,0.04449826581025674,0.02367258142269864,0.06365996137047536
0.0023383412906060265,0.011894275877524443,0.06922020270388496,0.024377915572611993,0.006678154366300906,0.007338543070590195,0.1012487161070514,0.005662604258535956,0.014129215606664917,0.11034193373644041,0.044482426293253136,0.07840398660566333,0.018227192832429278,0.05537145556365086
0.006264684952259486,0.017278681268036156,0.06499386893969634,0.024896960112711263,0.0030062403464680663,0.0021309029078465354,0.06921202374044841,0.012781517942952198,0.009154033552748547,0.11375612982412131,0.054735388822283605,0.06781857740035135,0.028660449023706153,0.07503051184173959
0.001348640169716504,0.004460778735271745,0.08817021930659893,0.024171974463157504,0.004077010664267476,0.002266868461909634,0.0929399357722342,0.006557587759826218,0.012367763034599874,0.12328393180824997,0.04591873733303383,0.08701417923107692,0.012846192236968071,0.044283932746279286
0.012143060067628308,0.011634870305921372,0.08761350698325185,0.03149976925526726,0.007477991844458651,0.007935525793340427,0.1064757454708847,0.012279347798409296,0.00439270247626044,0.07265538695136524,0.05312004083905039,0.05828507388524445,0.017119580884745987,0.0670917192586093
0.0047552856984733865,0.003090047251927789,0.1093051023202158,0.020629996392264847,0.006884872420486056,0.005802839693613896,0.09292284549565823,0.012970270075038582,0.014287700545031685,0.09384399450996084,0.044161313190192786,0.05903628173837116,0.020596638161078106,0.06143916088004686
0.0014941998899277134,0.008770215141835529,0.2650286744569981,0.02807807528717039,0.0015240313538753343,0.0029271765753288775,0.04339117211803652,0.0,0.007849480439532508,0.08581315685268763,0.02612635902381582,0.03820955970569425,0.006612037543812195,0.03389273284512584
0.005942943717549003,0.005762060992442624,0.048865274941829656,0.01975846347298306,0.002197021295563624,0.0016411097083702385,0.06657589749700443,0.012714800158195084,0.008400077460019108,0.12031090901122737,0.0676933240295639,0.08289625145785971,0.032054666732573185,0.07489524927123298
0.0025584437419184903,0.002686415961009154,0.25045502493600474,0.012141421131730838,0.0009684272709089921,0.008107531983547214,0.05936117058296742,0.0013183070637831616,0.007054020823174885,0.09061768313356605,0.024630105354412964,0.04999574424385541,0.0053029468206289565,0.03452654232512642
0.005068117201166251,0.0013393341018034547,0.03779851348631424,-0.004917518854025289,0.0,-0.005111277444117938,0.07322752250726702,0.004169620293485983,0.015022567065496147,0.044849168618601706,0.09555441499542645,0.08619281281321461,0.050924536009387636,0.14519178190207022
0.0017039491606726043,0.001811779323524425,0.3088580449482267,0.014741971902238296,0.011540535848884365,0.023034285685610948,0.05802735017041076,0.020805884580983813,0.0002879290318163181,0.05000451680977986,0.0056976256433359535,0.019439997375194588,0.0023167320343079885,0.0311574246102726
0.005514895673693134,0.002700696934575642,0.14156481241183483,0.029761328613686824,0.0013521544777629689,0.005130582466304732,0.051650143367077225,0.004024398919450339,0.015361813042716891,0.12831962950665646,0.02715450121065856,0.08659591519415304,0.00914142735215906,0.04143724069180377
0.009502201101828528,0.0018046259712940693,0.15324903552806432,0.02677944231860248,0.0038020383828366146,0.003279316287330936,0.10540801862951346,0.012960280764655085,0.007852802422573808,0.10177518209079806,0.01579855160124004,0.060669777879172535,0.005921853485427359,0.04092095693252118
0.009904953368500169,0.011752009708045932,0.14222542215577846,0.01807903928832245,0.0,0.002561085480049052,0.1448833020151134,0.020558011796229073,0.006561468372934357,0.11034023857920075,0.0052593013317741915,0.047762332409180486,0.010757353256576757,0.018939256300352203
0.007246040191403636,0.01389505794495184,0.2497819671175887,0.016963996705407745,0.0042502588313985895,0.007662255622092951,0.0949979465293471,0.0,0.006239765852763416,0.06592762055624367,0.022887977968420962,0.02017067733670515,0.005621791201823549,0.03407753544481573
0.009963244357377603,0.010361326261886647,0.12769279927011631,0.029656355487080854,0.007502995497026795,0.005125546077623734,0.14296313223396515,0.018698513633724836,0.0031334403064809608,0.09471567989833701,0.013934786610391794,0.03923851817864237,0.00682010384709971,0.039896541691854304
0.008530001682967511,0.00362376440164489,0.10124943098559244,0.025914051387592507,0.004476337576741315,0.0037095952933912033,0.07772236504755364,0.016538146171763243,0.008542428520942247,0.10193798638798321,0.04430486269044249,0.0610691902465712,0.021630056620438935,0.07047729689370835
0.001781425428055702,0.0,0.12130652727915485,0.025914894858669116,0.011087902432602773,0.003522306512889098,0.08685370482109284,0.006350818984365207,0.012397844832504655,0.0933287849960656,0.04773352319436408,0.08315782116360779,0.01282504345119812,0.043465094766697576
0.0036671886009652928,0.0,0.28189803721827544,0.017317601019029266,0.0,0.0010626166539364822,0.0023198559826603797,0.0037237286556642537,0.00538796371564163,0.08106898184879159,0.05914329452143297,0.025603435376233847,0.004864597102624755,0.06351491006571502
