"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"TCGA-A6-5664-01","1",10.8371209644708,9.58387128795903,6.81105798086467,7.76860306531882,6.6083761991785,6.96234648315655,3.27593704257038,5.02763474447417,9.75038560309961
"TCGA-CM-6167-01","1",8.02161720475461,8.36086331050071,5.72043950204129,5.27759360907231,7.18738881425922,5.90062552091249,2.36995747548163,5.52930602314677,8.72000377451944
"TCGA-AA-3534-11","0",2.5124567868735,4.56505103677504,2.06388944218632,3.96742220966428,1.62155816946324,4.53829929600576,10.9071045573791,4.32308230859988,9.71026345806141
"TCGA-AD-6548-01","1",10.9025667349766,9.94041839433252,5.8719662546737,7.5019003430855,6.91194446240937,7.57789503431483,6.71763369978444,2.53526601871737,6.14505512510905
"TCGA-F4-6805-01","1",10.7386184017198,9.5451791511206,6.48309014421866,7.356487807419,7.585295802205,7.58342204520141,5.5433700719657,3.13658858479956,6.49511599503877
"TCGA-A6-6780-01","1",9.57929332418964,8.57226817409621,6.69345893547151,7.83335649618328,6.47362866772657,6.03166916612649,3.33026696884724,1.63949097254794,4.98104449500097
"TCGA-DM-A1HA-01","1",10.8111875213963,9.81340724949332,5.01527038892088,8.73274320589661,3.47727315325564,5.79097675654975,3.51769720123895,1.63949097254794,3.79257407634062
"TCGA-CM-6676-01","1",10.8563762676979,10.5514550867231,6.55137071793573,7.62462279413012,6.78801381995014,7.76608084046909,3.58965630713367,1.63949097254794,6.24871803849719
"TCGA-A6-6650-01","1",9.0492716249578,9.87107161768007,7.35568696549463,8.0659864003133,6.35572457770613,7.05719712159715,3.96780220993677,2.28280056860567,5.4940647354152
"TCGA-AA-3713-11","0",1.12473932655797,3.51139125243566,1.04257191925261,3.31981251867884,2.99252158579527,4.25900695555986,10.2706110405398,5.97865961624901,10.6764780491408
"TCGA-NH-A6GB-01","1",8.76133249519871,8.894983025553,7.22235702827374,7.8658462851269,6.94115006268966,7.46797883394146,3.73189173359595,2.17802701875914,4.46294170112133
"TCGA-A6-6652-01","1",11.1216097219754,9.94340909089975,5.96473600053338,6.86295962130776,7.11406575958727,7.33827236878066,1.69051286648237,2.04686605635866,5.43423884566617
"TCGA-CM-6164-01","1",10.6342168154369,9.63405891472773,6.53632008088975,7.23874059087619,7.09830400705505,6.77745905446686,3.30614704582463,1.63949097254794,6.52285826603743
"TCGA-D5-6536-01","1",9.16424693266601,9.9850919243054,7.40594078749561,7.73882704064891,6.98109528846985,7.22523608161647,4.72745958619729,2.47651522076638,4.76577717843499
"TCGA-G4-6588-01","1",11.3507812210762,9.2151744767812,6.08769205233274,8.03749187543931,6.44140979122689,7.83909087137404,2.54112078304412,1.63949097254794,5.63245843081694
"TCGA-4N-A93T-01","1",10.9788088315691,10.0287374023333,5.22096242854927,7.65062970175321,6.05084283509758,7.07921601980658,3.56633771045732,2.08132491275263,6.33268605720689
"TCGA-A6-2684-11","0",2.01460146124057,4.50103143838295,1.20685344904263,3.28272440693808,1.29790139810307,3.2804585926251,10.12997826677,5.18152692700918,9.85553977794754
"TCGA-F4-6459-01","1",10.6195249077723,9.43471029666884,7.45160288971986,7.52534425111675,7.55848537020166,6.60317992086592,5.96887436183315,2.75521286335817,6.31913258129915
"TCGA-T9-A92H-01","1",10.1370293037887,8.64740942534766,6.4739917365129,8.35047935500764,6.09758724824461,7.09027004157974,4.39154358184242,1.63949097254794,4.1997077862256
"TCGA-D5-5538-01","1",9.2176720514462,9.94817551355376,6.82304747139283,7.72277060202943,8.29519277409739,6.49308542981878,3.11959827241381,2.08908591644497,5.29044493720745
"TCGA-CK-4948-01","1",10.5893619761277,9.57387114631238,5.75428217743281,7.7162877207089,7.66279108548842,7.3055560301456,4.36037198697266,1.63949097254794,5.74321574175054
"TCGA-AA-3506-01","1",9.58341151042895,9.85172554926085,6.32016912399212,8.02784293579944,7.54805479867298,6.2892100443736,6.36304679156158,2.35753903416287,6.814469771115
"TCGA-CM-6166-01","1",9.11015399990106,9.70779827696329,7.90150639599263,8.12312621474317,6.97035566296996,6.71639449870387,3.03233383330541,2.16491092251909,6.12483079777797
"TCGA-CK-5914-01","1",9.88648775717575,9.62901211427054,6.58742422136791,7.8379548189804,6.74605974335702,5.59557017810819,2.18933851703319,1.63949097254794,4.66613795320697
"TCGA-AY-6196-01","1",8.70757346942614,9.56770283464249,7.67166531161249,6.17336196642069,8.04771780664296,5.59066718457978,4.67433164943983,2.16591985299909,9.25970742062705
"TCGA-F4-6809-01","1",10.1598462816011,9.23246444131046,6.79286116545315,8.31429583135812,6.84943829673012,6.91331654787239,2.86269304580082,3.87380632553457,8.25198530958014
"TCGA-CM-6171-01","1",8.24188451739212,9.55396432228681,5.58404841830258,5.59148567673188,7.13608585503669,5.85043669624889,1.26989666732715,1.63949097254794,4.68053852135895
"TCGA-CM-5863-01","1",10.5940366740209,9.64172257468123,6.52730670503171,8.13239824267836,7.68635645079394,7.69984585516705,6.13707276191446,1.63949097254794,7.33913752988745
"TCGA-D5-6539-01","1",9.55358248577667,8.65712918919113,7.5397809158028,7.71658925007264,3.92393340516138,6.99051640961071,6.87910095855712,2.61761026789305,6.62323869697916
"TCGA-A6-5665-11","0",2.62553995495825,4.74477320861154,1.40786873704657,3.06803549995094,2.04480758304907,4.3171297152058,11.0946950550401,5.39704999954535,10.4257387448476
"TCGA-NH-A8F7-01","1",9.91431333987377,10.4859401400474,6.00155479059502,7.37329806944784,4.28444486258954,5.85747917786243,3.17545071874858,1.63949097254794,5.21981862134443
"TCGA-D5-5541-01","1",9.4717752726445,9.42050448797453,7.00569588028981,5.0255904433216,8.05320351463211,7.06165438844117,2.68319594423715,1.63949097254794,5.73167410992285
"TCGA-F4-6808-01","1",10.6209718380726,9.56331024905938,6.62704906240422,7.35513092528214,7.0589768892173,6.86437575792513,3.28939932518766,1.63949097254794,6.09677086718771
"TCGA-A6-2680-11","0",0.642021117912754,5.89301377188931,2.160570653041,2.67009212214718,3.07975206917212,3.0599130291833,9.81722059382224,5.53302278423508,10.5590498867839
"TCGA-AA-3511-11","0",5.76237354367118,4.12345599677118,1.15813020030056,2.98421033682956,2.18202754627076,4.13661040802324,11.1560766531641,5.22460049750164,9.81318516573584
"TCGA-DM-A285-01","1",8.96178799295523,8.02637259131048,6.79923855403196,7.74787292156129,6.34985255225295,7.27221567415238,2.95148000496713,1.98764959818613,6.29149619683101
"TCGA-AA-3522-11","0",1.46543576111249,3.18353614125395,0.0954021675284795,3.54889945278485,1.18888260975521,3.94441306170937,10.662459623864,5.55157158305976,9.59897671447516
"TCGA-G4-6314-01","1",8.38724536140656,10.6480919695514,6.33513472919038,7.79016241482666,8.13541187097664,6.29964004878859,2.42693177870116,5.33962709290608,7.44481228735564
"TCGA-A6-6781-01","1",9.48524285467034,9.0812473461303,7.3643602139618,7.4876530806485,8.92133611978916,7.45166523729237,4.71287544669524,1.63949097254794,6.08247618556626
"TCGA-F4-6807-01","1",9.88236957093645,9.44770113488271,6.5942267691853,7.52753033900391,8.24350349741084,7.28050619048224,2.56596189977838,3.76717013480187,7.45730689795809
"TCGA-AY-A54L-01","1",10.3933585716028,9.40059766394896,6.58776434875878,7.50046807860771,4.32879410745961,7.82901744830656,4.87594535816045,1.63949097254794,4.52848546351894
"TCGA-A6-5661-01","1",9.78353310119309,8.57862340430156,6.55222103641291,6.8711009141289,6.73230684163773,6.09995449417678,5.15656984462293,1.63949097254794,3.98857004435027
"TCGA-DM-A288-01","1",10.4631451330095,10.0635042499273,6.99608728149774,7.63766393911213,4.5848453226154,6.41793591082871,3.92717496418106,1.63949097254794,3.18415007191953
"TCGA-QG-A5YX-01","1",8.53394183339051,6.13139247890448,5.69535510696466,7.69397454779169,4.18693833466962,6.13445373954944,4.51414651282118,2.02358304528165,5.86509113838971
"TCGA-A6-2679-11","0",1.56293660288635,3.37120235084713,0.939343256123686,4.62174092899307,1.61908573769348,3.74044853092731,10.9343496531522,6.23221160687763,10.7702935151898
"TCGA-AD-A5EJ-01","1",11.4355935971398,9.20657622415044,6.61761052730759,7.30349402174064,6.74242835919519,7.4108366730012,2.31146065220418,2.08396365400802,5.26969117722371
"TCGA-G4-6628-01","1",10.7981651486936,8.66656857523143,4.93295956033044,7.28856831823522,5.78861054051739,7.15623759087114,4.58434270075411,2.73425815338886,7.72339974917811
"TCGA-D5-6531-01","1",7.39687722201871,9.58041329505318,6.28760192631635,7.97907056121352,6.98750815837267,7.60713470481156,3.14980827566806,1.63949097254794,4.86816945345678
"TCGA-DM-A28M-01","1",9.69738509716002,10.4416404471454,7.41733505508975,8.25165310603989,5.05677073666838,6.29669825267154,6.52339219344948,1.63949097254794,4.42821091910773
"TCGA-CK-6751-01","1",10.6922053297796,9.57200196095787,7.04259970219916,7.92517218744393,7.25823943716141,6.79484239515851,3.25237804799015,1.63949097254794,6.22118754055959
"TCGA-F4-6854-01","1",10.2896247993046,10.5207069876413,7.30135161480321,7.71274475068488,7.46213779467382,6.35669306439197,4.39282570399645,2.43910718296932,6.30547321886087
"TCGA-A6-2683-11","0",2.21249700538887,5.16048003145539,1.04571809761815,3.39165188959132,1.49484604126303,3.96393589048615,11.2741921566038,4.20783140376869,9.52083245494457
"TCGA-A6-6142-01","1",10.310327032832,9.59499294081839,7.66333219053619,8.25527145840485,8.77445821996684,6.96805178471688,3.15101026518746,2.77321839192439,6.77222104543382
"TCGA-NH-A8F8-01","1",9.72944016842814,9.80630434514616,6.60502581384541,8.02965211198191,6.53157628733033,5.68845961913743,4.1101979016683,3.13643336472572,5.7268033295185
"TCGA-AM-5821-01","1",10.4761675057121,8.58525901231008,6.34780447450027,7.20331089063604,5.99691291711969,7.26793669798212,2.58078643718431,2.44539359596012,4.22956778783485
"TCGA-D5-5537-01","1",10.046429206524,9.45732743945845,5.64663185822258,6.92492390555756,7.65096977108925,7.03660454877781,4.49956237331913,2.08962918670343,6.13404292593401
"TCGA-CM-6677-01","1",9.42536220070421,8.88339407635502,6.85170320407359,8.2566283405417,7.41655233391886,7.0786811477853,7.50004874427893,2.21838423795929,6.42628975019475
