"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM2157164","0",5.32398415314999,7.15959611019538,4.92435611949138,6.3328221561857,5.59620450844596,4.37984862513235,4.29372529844582,4.27790293571505,9.12578655666631
"GSM2157165","0",6.37502533963336,6.38975346222536,5.00780635336646,6.12567941605174,5.50379131556393,4.56760496691587,5.28713309918574,2.48317288931465,10.0271734498822
"GSM2157166","0",6.69974804570895,6.60261431409605,5.13207149589518,7.1926753456434,5.75463776639555,4.45710993351546,7.56105149490463,2.34241511640225,8.63399815630915
"GSM2157167","0",7.10673496364045,7.05540703978102,5.17511660455892,6.97572942183916,5.50825100107042,5.4850159503706,6.69361423170653,2.11530773362114,9.78498501253894
"GSM2157168","0",6.56386470972999,6.69678610609699,4.70638051143432,6.24112460306427,5.44202504690186,4.59027210661092,6.96057428701386,2.38577455115137,10.1395436765455
"GSM2157169","0",6.62473798476063,6.82145982026326,4.57135105864892,6.83788291826973,5.53225915587036,4.74231992905986,6.21607872046377,2.09764693311045,7.75359153241974
"GSM2157170","0",5.50165617694691,6.47142021021548,4.63012734519108,6.6762145055367,5.71924800669675,4.41348895579827,5.29477292850971,2.93171122507308,8.65104049967219
"GSM2157171","0",7.78826238080578,6.9525502084611,5.20998712377165,6.00755436568462,5.42283476421194,5.44331531410718,6.97487774707414,2.25486674354968,7.43064859969856
"GSM2157172","0",7.07101747795468,6.69146374856693,5.4110068879334,6.61130252657257,5.47198203699621,4.99330832170154,7.72944946938425,3.11356002270383,9.20547683468028
"GSM2157192","1",9.60070872298726,7.47306966778467,5.76744746069874,6.4072166403745,4.87416775907312,6.75777004880174,5.56634747299574,2.78475415320317,5.95553625235108
"GSM2157193","1",10.2387281505373,9.04796190983685,6.47146979541815,6.61128499878665,5.70656459450053,6.30819637818718,4.78433952114019,2.98708822357421,6.44508722250867
"GSM2157194","1",8.79624706422914,10.8163979919832,4.4933431888041,7.09448348017952,5.99782679048217,6.80840184606327,5.33265988588409,2.77613315216405,6.55090180142926
"GSM2157195","1",10.1649688070799,9.18997725933187,5.22990325633626,7.92552953093668,5.75276579820827,7.23582358147938,5.47334811362214,2.93844568190707,5.79934796013589
"GSM2157196","1",11.1563550271899,9.75788934131586,5.85171482561721,5.62201024381103,8.38262698573498,8.11633548427486,5.16019557449053,2.9895099214359,7.10250575182073
"GSM2157197","1",8.50427683079374,8.20926670252676,7.1334375656749,5.8346332219237,6.35565344480859,5.73549407701296,4.93621800190692,2.99656567012362,7.26983792965567
"GSM2157198","1",9.0996704740675,7.23137171476911,4.51624328161101,5.94714868875032,5.12811509449158,6.42520007501401,5.27943970483706,2.96414355568142,6.83196512394183
"GSM2157199","1",9.87240293617085,9.85124537920844,6.14553695496293,6.77021045979531,6.49964722923835,7.34674805519112,4.86509420482814,2.90739968153588,6.97530520745149
"GSM2157200","1",8.12053010300299,9.9687749987759,6.54610954475427,7.04185001516926,5.52856175795912,7.51449338689757,4.79418047059936,2.95650692107456,6.47588590376948
"GSM2157201","1",9.23036523483153,8.18479498946199,6.7722669560998,6.77565862545209,4.77983395577389,7.65188971758583,4.75922495239138,3.01763997661248,4.82297462299837
"GSM2157202","1",9.07797415644424,9.85949848981097,5.40181827798436,7.24036093157028,5.07107445492201,6.83461570851428,5.43196373959596,2.98859160674085,4.75541623434052
"GSM2157203","1",9.91209400834357,9.68722073356887,5.34928093029842,6.77746691865697,6.64861894713793,7.62295014792793,4.69667038846848,2.72151759970204,6.20565440147013
"GSM2157204","1",7.37612396272273,8.18452125105408,7.1682171858513,6.39034088555663,6.09703218339025,6.91191570781776,6.60734007615075,2.93101632808078,7.21185916132619
"GSM2157205","1",8.61292784069876,8.5986939245394,3.94926221715304,6.7628303208419,4.82251200499382,6.9963659295974,5.64512124716378,2.82582622063838,5.30478225531653
"GSM2157206","1",9.13197501973911,8.65971219531652,5.03143227211044,6.74637448298153,5.42824327972173,6.62801028174224,5.21588523681811,2.97713320558277,5.07492572650036
"GSM2157207","1",9.36148020378939,10.2569270194983,4.99461265833311,6.0876038051867,5.89422159868543,6.58984191591661,5.26222223385866,2.96096188260983,4.66816766118106
"GSM2157208","1",8.49202845227831,9.43507853393656,5.40023076531176,6.89231372640571,5.5146624390701,8.00059306190091,4.89176865354734,2.86267086825474,5.52089270789511
"GSM2157209","1",8.8987270633339,8.48435741912863,5.44607020544373,6.58921885719891,8.34146020280443,7.91500866348361,4.59529150163231,3.28973755504268,6.82226890896637
"GSM2157210","1",8.50907059790882,7.9285947715263,5.62311557713397,5.35648248228806,7.15747046092279,5.69724948553206,4.33880821285171,2.8088303916465,6.77510005081891
"GSM2157211","1",9.1566371408673,6.1463545825506,6.06505690155499,6.26548544882994,6.81155750850123,6.1010778941201,4.66468060602278,2.95979440729096,5.56357622210952
"GSM2157212","1",8.29331930126401,7.85325695564748,5.98192482601784,5.42518722937651,6.45351976119112,7.74545130012499,5.01323867772328,2.83390158870035,6.15873101887485
"GSM2157213","1",9.11067408988588,10.0815924494373,6.97948265715161,7.99414989613024,5.30361985750336,7.28536852312217,6.06483766764594,2.81655513144887,7.55765436753394
"GSM2157214","1",9.48683219706673,8.17474981385088,7.38663707729412,6.44196728926078,8.76306203434883,5.67182872500989,4.65761903498429,3.1858532730628,7.94953829508483
