"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM1077648","0",5.19258911223692,6.00389516623998,3.52389729707654,5.64119144812193,4.48885825997,5.03615615135651,9.5786513737168,3.97495006658856,9.5679117737515
"GSM1077649","0",6.09546105801024,5.56766789631112,3.63667656488016,5.88107021033807,4.17672744018079,5.5574917770653,11.7276268469771,2.52337354536152,8.56834241491355
"GSM1077650","0",6.35797208424067,5.44342833426354,4.01551739951265,5.44827864076585,5.23310053670219,5.36881555386947,9.43893220778925,3.07353554922852,11.6896518512701
"GSM1077651","0",4.99869958686866,6.34414311115514,3.84674919186566,5.80743792470812,5.06676383720349,5.60376852803077,10.0749420268173,3.18527242747705,9.06267146480775
"GSM1077652","0",7.09110315985482,6.1057051925713,3.7933203506222,4.88906065771593,4.40394369331973,5.5858048635859,9.98492355447,3.47318826960317,6.11571037840683
"GSM1077653","0",5.99477395741308,5.84623178015119,4.02179606713997,6.82505831959224,5.53312549431853,5.33006798153004,3.3976182460562,2.26873958715631,10.3499754814054
"GSM1077654","0",5.70235699460205,6.11932165926493,3.75320679900956,5.91020497689846,5.32993653158625,5.44770249353179,6.39149428453226,2.38291729141266,10.6873456231839
"GSM1077655","0",5.92891032245415,5.8162098898177,3.82174524179368,6.00228110326867,4.51807877400083,6.26725949994302,10.9753711240151,1.96423807378285,8.50408031449558
"GSM1077656","0",5.65930320013271,5.64222054003961,3.98531243700206,5.04144692832222,4.9016618457008,5.95324565496992,8.48021004687978,3.78484288300829,9.45561321151103
"GSM1077657","0",6.28603652334641,5.84116555341293,3.66305900219715,7.29309382320865,5.10585474686987,5.92924868894211,10.4129160690859,2.51772345214111,8.48699268884973
"GSM1077658","0",7.77695395374107,7.28497817759222,3.55052289213845,5.50784384466835,5.11098346404243,5.8596665470959,9.62290158337465,2.24965068748314,8.27475674841484
"GSM1077659","0",6.32433998306574,5.11700161822232,3.71465330191853,7.29869401067863,4.91583691130334,5.0060339042512,8.45254702759978,2.08763707249673,10.5193372242018
"GSM1077660","0",6.74742811908774,6.01717632940595,3.81088502655375,5.33488023921781,5.02229799559859,5.75701812274334,9.50886108754244,2.39789387173813,9.45410654507002
"GSM1077661","0",6.60012405287253,6.19759669606224,3.89805974821558,5.64757222798176,5.25529166459233,5.98482781721067,8.4759801363136,2.62915188415199,8.06772713732838
"GSM1077662","0",6.12783626127465,5.40767484925409,3.74116568444327,6.71172981483872,4.87519784679869,5.73643200534083,10.9595015116061,2.83318550450873,8.98887981987689
"GSM1077663","0",5.31683716744933,6.41210363513863,3.73594437919138,6.25114183813414,5.09896800175596,5.39404767310992,8.68933609992251,4.25070456890515,9.67297127457619
"GSM1077664","0",5.4544994152013,5.7580294886508,3.87539944006868,5.23948847161475,4.5562243461618,5.89207859951312,9.77094240861144,3.21053470921892,9.12310291409005
"GSM1077665","0",5.96931841403567,5.47326772866661,3.74588572160606,5.18512190044321,4.6294446199712,5.36479058651359,5.42604709688206,3.35508812764254,10.7517701007143
"GSM1077666","0",5.90382949596717,5.85903967635884,3.79297786489655,5.78635114074405,4.90149649113474,5.4654721711479,10.1629925566965,2.73609447377015,10.4882604179589
"GSM1077667","0",5.71533429749358,5.99879139249211,4.04551872186206,5.29781711209198,4.56736488291467,5.48463433532262,10.1629925566965,3.16745207981597,9.76032503018949
"GSM1077668","0",5.8075843868492,5.79138258460416,4.08209420368107,4.8056137362804,4.75446630003586,5.69729507619361,10.0425491238737,2.71387208124911,10.1206344099854
"GSM1077669","0",5.42827679442262,5.24581754951071,3.98745493086581,5.48054891185374,4.8191898930662,5.10134782838161,9.24790708059902,4.38248153797015,10.2776162561317
"GSM1077670","0",4.8519899426265,5.76562358964057,3.97987716717521,5.27355682601412,4.89573270340352,5.12186202196883,6.81049591850817,6.71033955696699,10.9798882129158
"GSM1077671","0",5.53766388022253,6.19145121109431,4.0807263968641,5.68239959589482,5.53796847516678,5.51370815450498,9.2580282976545,2.71315445344185,9.97741477865809
"GSM1077672","0",5.78631878323095,5.53572324981119,3.63985434823475,6.12599467672803,5.07371599731056,5.88543117919959,9.88520612213914,2.13720331313225,10.209386480026
"GSM1077673","0",5.98891291475017,5.96435379919148,3.9571317716183,5.63693853309405,5.05973944804145,5.40191191989471,10.3265916984845,3.32654035859177,10.0181587575985
"GSM1077674","0",5.77317260568701,5.94661589330368,3.87953917397492,6.30592779007282,4.49346592855116,5.36428124141778,6.88405672718682,2.47617503075841,10.8552013031718
"GSM1077675","0",5.17271567428559,5.38301606899064,3.80304274426216,5.96472682215716,5.37745053016439,5.29833159803149,9.52864154305732,3.82395671862499,10.8159935686595
