"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM452629","0",5.31696063412631,7.72770435188666,4.78890693411171,6.76581453051158,5.16413411973016,4.86105941321179,7.98290340439923,2.6984260863529,6.25086372246861
"GSM452630","0",5.39860115760121,7.2789773721724,4.55447479287706,6.03685028773442,4.98595625290363,4.85764331847104,6.95250280160954,2.7758218503317,11.1915043757537
"GSM452631","0",5.21414070066483,7.24554545378121,4.18624946254354,6.81140806736046,5.86614795061013,4.87780074478374,8.48360985676496,3.12201807064084,8.77379947766909
"GSM452632","0",8.03619980951447,6.99426540801773,4.59478422530151,6.19298916732247,5.66253855471231,4.87247047784487,7.83359456456418,2.80723520847221,7.31908229042725
"GSM452633","0",6.0283869490998,6.76723380765721,4.4498953710788,6.03868114403426,5.21508440230108,6.02312348636576,7.96415946589653,2.6212785683768,8.16501978773605
"GSM452634","0",5.96215062921569,7.23179284237405,4.41859619252783,5.85163371370477,5.08186964645962,5.66948078874116,8.76814642593333,2.79105859813713,8.32977784306338
"GSM452635","0",6.87144463599893,6.7712018781083,4.85933946690094,5.54468675948515,5.0040639995834,6.58330143446451,8.18459512747562,3.49702793434414,11.1003048411618
"GSM452636","0",6.72515823103837,7.13734274852273,4.49925879116159,6.47744305684672,4.99040744936228,6.38532599329015,6.97683149160454,2.73780335881456,7.88388242268538
"GSM452637","0",5.30382869760654,7.49212951070568,4.83752703270889,5.8920605385145,5.21354036796736,4.78754830475639,7.2894545382415,3.01089811358971,9.5094696943074
"GSM452638","0",6.36789383935675,6.82172745187233,4.46978071710689,5.15327929715344,5.06160162721052,4.64983273361353,8.5525405785313,2.61450154159222,9.65027728526997
"GSM452639","0",5.84157447610323,6.59135245687071,4.47035181186185,5.82865906032094,5.42511472811448,4.87896468535041,2.91231645485597,4.01097393949634,11.3490763349656
"GSM452640","0",7.26519765828878,6.96175028033453,4.66294127109418,5.79147146127275,5.90631017435222,5.8790197472514,5.73892811939794,2.90140897227677,10.6279793841165
"GSM452641","0",5.33557030438614,7.46282303460252,4.55174716660913,6.22686505171545,5.07113690369772,4.6011326182659,9.63386342354255,2.57527939036915,9.99720381028221
"GSM452642","0",6.79039488896231,6.99957868130355,4.65510771309584,5.89342977597308,4.85188248288095,6.45635126481591,9.20920459643987,2.74410135157913,7.41718755018193
"GSM452643","0",6.25629125276484,7.46616847910717,4.78971128347481,5.86355979672297,5.1806537494998,4.85419182918142,9.29859571721445,2.82023581054116,8.55923901647337
"GSM452644","0",5.97185307231559,7.27719357148855,4.71424933690405,5.48826675892673,5.23288244247659,5.92007544664374,7.62256197675287,2.64102610440548,7.1021099140734
"GSM452645","0",7.68143602466143,6.87463219580222,4.65358764670547,5.07091215403447,5.64952810762925,5.0599785937392,5.24770738264616,3.40857841756577,7.58345948674207
"GSM452646","1",7.72448453378664,7.75472620868362,4.45180768750306,6.77672500755804,5.12988188117959,6.21754497151569,5.72257029512769,3.60360587669282,6.28314164119928
"GSM452647","1",9.65032126432049,9.0176183835753,6.90628538211221,6.83114307454409,4.91827705307072,7.21493766972779,5.27008668844863,3.33600634475721,6.07295194281095
"GSM452648","1",9.63284029395711,7.88416101364124,4.62598573096578,5.97720455521882,7.81774648730986,5.81728568149965,5.65483194212918,3.46625107705038,7.13476946778471
"GSM452649","1",8.30964201232934,8.2037071477336,4.33232261726579,7.00866265093983,5.07078526549955,6.2069237367461,5.3168431006056,3.22988464353844,6.53603525016662
"GSM452650","1",7.9222430794195,7.68433134276006,4.64690252850176,7.66799385146492,4.80409875188542,5.89893985570942,5.40483360738471,3.19196425807387,6.43564810615373
"GSM452651","1",8.4507825987586,7.55133594014332,5.36908285167613,6.66816400537642,5.59160980017433,7.98291218713613,5.56620140263926,3.4861890610295,6.82571195269667
"GSM452652","1",9.927532497092,7.99802086127435,4.64860450135212,6.77965151727003,5.83293827307892,7.04606851086464,5.61130812295556,3.22408323017549,6.67540308078146
"GSM452653","1",9.88635811716574,7.98919830591827,5.75351344793321,6.20757864759551,4.85419725351976,6.4991253228796,4.98745659977847,3.10297766294019,6.85872954385281
"GSM452654","1",6.42164976694582,6.8683997242121,4.64989243700978,7.97898778223578,5.26690949908585,6.99943938748622,5.22647754882188,3.37114880789055,6.67502956698824
"GSM452655","1",9.76814523259212,8.31581985801119,4.93017450196162,4.76147348204388,5.11909116885431,7.54019189089409,5.01269500359439,3.46404028118051,6.40254368835378
"GSM452656","1",8.96573543958485,8.41639674707875,5.56204873713586,6.2975753877456,5.63691740340193,6.33083084047401,5.33574344756743,3.42218871494636,6.47211178657594
"GSM452657","1",9.57995923378691,8.20685904308919,4.30207779260021,6.86066169480687,4.96743875409788,7.11738769250773,5.14331633636878,3.50797968518374,6.68583093406531
"GSM452658","1",9.38868685648115,8.27054796716591,4.91341944359036,6.07747364645269,6.00454535533389,6.73809598761898,4.83472069026495,3.27490230800586,6.32540391706325
"GSM452659","1",8.55586709072308,7.74702085647341,6.44109554533583,5.46610825533185,5.94941990531621,6.27326268480503,5.20612280173593,3.08715087835292,6.54322255882647
"GSM452660","1",9.2717246082443,7.20950865778946,5.32659295737404,5.91413894364169,5.69913433644284,7.50612658259232,4.61720081631279,3.44096107831969,6.40254368835378
"GSM452661","1",7.20973463180448,8.76105645801652,7.72112503836389,5.23262192928266,6.18905549967099,5.58402417341717,4.74494847874572,3.28124811404585,6.48536881803787
"GSM452662","1",7.77124847112722,8.60159602968719,7.88771119271889,5.27524823520964,7.84943532690574,5.18183130222011,5.612869841062,3.49305136673416,6.81208334543867
