"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM2982951","1",9.02230026974819,8.80074833638411,6.84643423164375,6.2692557544569,6.35319725761652,7.06305065242117,5.27732155680667,2.43596170161091,5.6705179833791
"GSM2982952","0",5.15360560640667,6.80836801792017,4.87425090482573,5.42117273168847,4.63737297333068,5.32590706821227,7.69772886443259,5.83271276362838,9.9305447157335
"GSM2982953","1",10.3145246573548,7.21064899672712,7.17640778881494,7.1807751233933,8.43364002516698,6.97668250313114,5.02564619648906,1.99929610103912,5.43588300430623
"GSM2982954","0",5.60482657354007,6.80377158141501,4.31477767053229,5.77471560540763,4.38132632483764,5.09621838139617,7.67647985194113,3.82094853107349,9.47726306187802
"GSM2982955","1",9.99472987244123,7.81536986185493,5.74553885516678,6.46899137360046,6.95322967161487,6.28569017999889,5.61464560969504,2.49315203113098,6.40363410079048
"GSM2982956","0",5.17918673273597,6.6321458412338,4.07704858536527,5.54796600054375,4.1284307330346,4.60285348018252,5.28141872992134,5.32458036281171,10.3559526395052
"GSM2982957","1",9.6426802105441,7.89174203033029,5.69762910310922,6.18366043733616,7.01127332589865,6.74195839491858,5.69199476091525,2.50529392671314,5.52445217974353
"GSM2982958","0",5.9902356982757,6.49203158115397,4.41148343724168,5.4982121535114,4.2413904318107,5.55053874873965,7.27091215476876,4.64829740733933,9.17414285354552
"GSM2982959","1",9.18685414118229,9.4924044721291,5.33627269500389,6.97199895322903,6.58303452439668,7.32490994010534,5.48410703496061,2.36783842709331,5.50846366085911
"GSM2982960","0",5.15607588107067,6.68299521118563,4.30321882156763,6.09840345065725,4.14843378350978,5.16097080965301,7.10747309188503,2.66320272206481,8.5479282802171
"GSM2982961","1",9.80298976060751,7.91560983488478,5.79088545919006,6.91269553359595,6.00826658165969,7.39821580422067,5.58730407682257,2.27110062593799,5.86070117478276
"GSM2982962","0",5.57800901525053,6.95247358324848,4.59600553186075,6.02497831693396,4.76025955542867,4.92983935845188,7.33293854537659,3.56248118057238,8.76890148312644
"GSM2982963","1",9.18007249887356,8.57328175879368,5.38218009291552,5.48939625601048,6.74159795167008,6.53919433674205,5.91258952646359,2.65728115843351,6.54154624245637
"GSM2982964","0",5.64000808477807,6.70522017005537,4.52456878641809,6.21609494826548,4.3388892368823,4.93834759649976,7.37659546843511,3.20683368534703,8.98415303477134
"GSM2982965","1",9.610135883466,8.16109978911435,5.4472501248838,6.23207391662126,5.96840320759763,7.08748271741462,5.60717725513524,2.23623761011884,5.06100317994041
