"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM237914","1",11.1625085928105,11.2262081767847,6.25019955711416,7.47866255541346,5.50492877273704,7.05279196302449,5.64551850169512,2.65973763807256,6.36725796225723
"GSM237915","1",10.2716543264239,10.4865458304411,6.75492590975146,6.80147169664246,6.93116192170305,7.18173780186823,2.30941993270303,3.04212538214248,5.61915234121722
"GSM237916","1",9.46154048408944,7.42174676447987,2.19958461937062,8.11149904831498,3.68179655818061,5.82742229071889,6.43730688662228,4.11505472812933,7.30422040376152
"GSM237917","1",9.75466788751813,10.1384567530943,6.12461850127273,7.07830193491318,6.31016450047736,7.18885480963147,5.00505920138484,3.73912845871763,4.28881874217034
"GSM237918","1",10.7044678130584,8.13996719809682,4.36407333240812,7.78765064142243,8.07958361267656,6.18867168710243,5.27749967181592,2.82596160515404,6.95105203899886
"GSM237919","1",10.5254284194776,9.17734574069884,7.41959671009198,4.04885869919602,7.53168959264209,7.40336650365931,6.35712528925218,0.732351963030625,6.1352479180736
"GSM237920","1",10.8901559595506,10.379926676738,6.76010001865487,5.32180137162361,7.75812664581194,7.09566470070887,4.47569639728774,3.50094802508584,6.71908164432919
"GSM237921","1",11.0114167949664,10.4834576945877,2.78117028449938,7.87763007877905,5.46726279235351,7.17625826580122,4.34008934636485,1.00357868738975,6.55242332498287
"GSM237922","1",9.57815740899647,9.69127760909324,5.36279181073294,8.42379010869408,7.28208354497095,6.27479990526889,3.89054268936859,3.7682844690843,6.41359686518105
"GSM237923","1",8.66981455223936,8.34580581072811,6.43034237959357,8.33300409715687,6.32217827762988,7.53547537925389,7.98841452666199,3.03562648030716,6.21080829321177
"GSM237924","1",10.8197988318545,9.2514014736576,7.60847036984199,6.64477076845653,3.04036551725534,6.2291860017615,5.5531359167418,2.82140212095943,5.99465657458186
"GSM237925","1",10.1148869115141,8.69866541940785,4.77753480938187,7.20126918812257,7.12382858160921,6.93774669707732,2.21360993264744,3.36789931170071,3.06495938386448
"GSM237926","1",11.4226775367494,8.67521670105028,6.34599570917941,7.57443011366557,6.56359403956597,7.05450666997863,5.07024318737293,0.391068484277695,6.87887701336567
"GSM237927","1",9.99954183907245,7.05291618958771,6.1098531661156,7.36957996820159,6.49985049078898,7.08804321239106,5.09761991125198,2.12477853720373,7.39164787907351
"GSM237928","1",11.1841940951782,10.0997048675992,7.46817577181515,6.92682428328602,6.10374143011074,6.86862040308422,4.08244760637278,3.164053809326,6.53224672914828
"GSM237929","1",6.83045865834134,9.17083549711678,6.71296743021636,4.85830582007653,7.19965387136592,6.22557467315919,1.72833412472206,0.550769273348692,7.70351273108342
"GSM237930","1",10.6870841848209,10.0910922472771,6.49910816648776,5.85275522163591,6.70967636260463,6.87212596867425,6.02382131859395,2.84159109826835,5.12551538076116
"GSM237931","1",10.2800221779674,9.5659088431855,6.62502914941613,7.11759516618358,7.40990179879906,6.69302244094071,4.76425616698072,2.74208178811447,6.78639540978152
"GSM237932","1",9.02992109715587,9.17996130105383,5.28300455272392,8.32858003094643,6.52210620194017,7.48845135536328,5.79918096989603,3.43552860910634,6.46767745771646
"GSM237933","1",9.83412051371579,10.4822220733546,6.5919680364765,6.86002104965223,7.5301696138463,5.82059668583068,5.75443474758708,3.30683384873213,6.85129404427854
"GSM237934","1",10.1035065171874,9.6854540625215,6.38588946659387,7.05035075905334,6.08797488306684,6.98288709947117,2.26383671964287,3.00390469253909,6.29801920389458
"GSM237935","1",8.93810702964148,9.04342974316914,6.8740763593603,6.42173319446747,7.74544681944696,5.62711182228125,6.23148697848561,2.96174156727676,6.87573828478098
"GSM237936","1",8.40018785442923,10.0882875782703,6.46941295332532,7.55847712561618,7.98275782585738,3.98120922484967,2.32298152803664,1.33599093314808,5.84445199681052
"GSM237937","1",10.0959305296173,9.52254690597436,6.06803575685979,7.96565668060711,7.05095477319141,8.02191697224355,5.31785640843057,1.20682938000593,6.2434803685983
"GSM237938","1",8.7667380561352,8.78884398520967,6.53234834741969,6.04879152126326,7.21400295269849,6.78813596110219,3.56271729620503,1.86315712543599,6.89921233609444
"GSM237939","1",8.31982537841385,9.45349413654821,6.6522027272928,8.116080946346,7.13014947061981,7.15756941397064,6.01895763536896,3.20001663938293,6.4381851977262
"GSM237940","1",10.2541091409916,9.00165852900849,5.70339833902229,8.16313201880028,5.40578890413403,7.23529908111813,2.44606039599687,3.00710309601635,7.15989650090962
"GSM237941","1",9.78768666466253,9.58805644002119,5.83484170440923,6.58042111543419,6.64802515964416,7.02976238826894,6.34423169781865,3.09535063550223,7.70191359646338
"GSM237942","1",9.7855658202585,9.39297775664497,6.32391330243255,6.80998146492777,6.60440333994086,7.27383317553065,5.28008841872205,3.18432903986356,7.01368961866226
"GSM237943","1",11.4649754310624,9.89951816915823,5.19120361207385,5.35107852473976,5.09285622332326,7.35489943338477,5.33208939452064,3.25129431040902,3.958031704178
"GSM237944","1",9.88079636261187,8.938747338631,6.79291477952679,7.28370594056156,4.75992857111222,7.66622236506019,1.30293193073274,3.27717816982203,7.01979412709127
"GSM237945","1",10.5439871033482,8.56907077786649,6.83552430956519,7.88320308972927,7.94355891171919,7.37691777605413,5.00395910982523,3.33268228694874,5.45576078496926
"GSM237946","1",10.0684943396654,7.28525028713447,6.35711958968415,7.88792867001016,6.6710625208595,7.52176116882998,5.58938156262991,0.429240261690226,3.05571603971098
"GSM237947","1",11.0318847560041,9.97013957978776,6.42949037193061,7.60099015662735,7.05622226262875,7.55922224459776,2.47689557787469,2.90262263159172,6.38462775552543
"GSM237948","1",8.57727742968725,7.79872071427635,7.02213492241754,6.77610164680711,4.74516251155365,6.7057148999452,1.0246919924363,3.35666893753659,6.95662617499583
"GSM237949","1",10.4093774680528,9.75358906217292,5.90486028424988,7.09035093396889,7.94017997274685,6.71287080760516,2.34247847678022,2.71252161280626,6.95148080172207
"GSM237950","1",10.5132986728629,9.24912657829305,6.72438024879614,5.91992397372543,5.89266234846155,7.14589562343358,2.45079003752716,2.78193275688542,7.29359802179254
"GSM237951","1",8.95833422178069,3.32319107734607,5.84276205173662,8.10230965139474,4.04379813248502,6.14150724394716,4.26770858922876,3.11631658914252,3.73937542938417
"GSM237952","1",7.4451455233158,6.62930083370015,6.07846953388617,3.75964122760692,4.6452190064243,6.36187797900817,6.46746502113447,3.38876530393386,8.56425696836247
"GSM237953","1",8.04103925604165,9.80003734677149,6.27855433141537,8.29098572513872,6.92364052470184,7.30307576795417,5.12299232112289,3.18573082032138,6.43060046816155
"GSM237954","1",9.67104441572559,9.73477678081689,6.76654233725665,6.97853546439621,6.83347833372185,6.12166804527369,4.87951863609862,3.04642238950114,5.67221507606173
"GSM237955","1",8.02486938895325,7.79292582358899,7.4461630076715,7.32856433152888,5.90080611658066,6.91279931323942,4.85550409478813,2.7877924162608,6.02325138760496
"GSM237956","1",10.2764889147407,9.35871523565439,7.45974805265795,5.70442955656227,8.52010998299387,6.06379529106203,1.97591079208538,3.04048122800473,7.68718799107033
"GSM237957","1",9.64648858291364,8.44550890967609,6.37834344948617,7.02280731249428,5.55032653974592,6.87436653423932,2.86770021561868,3.344531997064,6.44668725940989
"GSM237958","1",10.003818434189,9.78210908134993,6.71502881857368,5.47576601690949,7.42959475563612,7.2305262697013,3.54788688240649,3.4939586963642,7.08899170746481
"GSM237959","1",10.445529994371,8.51463354433636,6.52760316333927,8.27912854048277,7.65135762326122,6.65154743431612,4.97696286514104,2.56363644008668,5.53753259400622
"GSM237960","1",9.77109131282064,8.97039135948891,8.14589248233986,8.04764441792465,7.85608785384044,5.85580531978309,5.11201162006315,3.48132369328292,6.63451361048385
"GSM237961","1",9.96544983563822,10.79963749791,6.89036601933848,7.74377201237775,6.46263401948554,7.2588413142815,4.58226816200928,2.40044662279903,5.98200767401335
"GSM237962","1",9.5923495779881,10.0212761348053,5.49264804658557,7.55928782028934,8.02705578856271,7.37533172993045,6.17243616432117,3.30452704549099,3.4481175934436
"GSM237963","1",10.2699949177173,9.40694170621422,7.04001247319225,7.7281730725236,9.19328198403582,5.92421348349063,5.78417671347397,1.61060488919301,6.87738147718771
"GSM237964","1",8.33388857031555,8.95013173065237,6.75410392869107,8.57430330049612,7.65543857542089,6.74561750032149,2.75650811334417,0.738249702773361,4.31228246367384
"GSM237965","1",7.49083258809162,9.03957725904181,6.47670882774149,6.11675049807567,7.82907577809068,5.73593112481083,5.46318840085088,1.67100225678235,8.15489893929622
"GSM237966","1",10.720639977435,9.92799903639588,6.3109569507974,7.14900388541745,7.95453848463623,6.79777819191616,5.23443035519768,0.682029396089489,7.07277118355439
"GSM237967","1",10.7356657785327,9.06953679807094,6.71902314387624,6.52799948216471,6.16937347826819,6.91116895261792,4.20245369272518,2.19225199285989,6.95741542020913
"GSM237968","1",9.12733692860607,8.00472978174969,5.54772399308912,6.39692305391826,8.07784680121995,6.1834585479637,5.44286727306733,2.69184922766286,6.99960972459748
"GSM237969","1",9.98412784210441,8.67987452368613,6.04365656592525,6.7747818053275,6.63729593243223,6.18899818118334,4.67478521899643,2.49475464656284,7.24585142256371
"GSM237970","1",10.5572461434474,9.29335437463191,6.90770851718438,4.25659633198697,6.74716877180033,7.01815153755946,1.46565070284348,3.15804490710908,7.14460388996089
"GSM237971","1",10.9885260420248,9.86261195081827,6.97801153628905,7.70597550319794,6.83391868055094,6.1638962120981,2.25268157890155,3.90074247763296,5.20294577105827
"GSM237972","1",9.89961341670198,9.30647822424726,5.99274202940235,7.29713498806025,7.08111438181245,6.87398929905775,2.72608573873542,0.056506148720572,6.56531661963937
"GSM237973","1",9.47897557806181,9.27548662174398,7.19832725952871,6.62538462885181,6.7820201121952,5.8850435598422,4.24139341349553,2.38575390727118,6.79139420328684
"GSM237974","1",10.898337504152,10.2920532182901,7.04626850775781,7.04868452537344,5.77770944456836,7.64771315689864,2.76421098547727,2.33823367129552,5.9757449355261
"GSM237975","1",10.6215544279146,9.47516491013605,7.21955967465339,3.05600683919332,6.22302808105925,6.14720664558376,2.26100517698292,-0.552126219096218,6.2288152524205
"GSM237976","1",10.432445991625,9.88222593176536,5.8314775697248,7.70597550319794,7.26081587950894,7.78795969131415,5.3826283704358,2.33234768333871,7.75551582172415
"GSM237977","1",10.6763690420319,8.30293879681891,5.95148116201737,9.51502537443886,4.65615041278944,6.15736392161086,6.61564192917613,1.14402925603995,4.50627535873336
"GSM237978","1",10.28739249593,9.69870096945356,6.38837446028892,6.63603896317251,6.1659970899752,7.01449833113173,3.7378689408053,3.41827305781989,5.81974173479417
"GSM237979","1",10.4652890091576,9.50030886833129,6.92242566837102,7.99879947947814,4.64233736416468,6.67260509841892,5.38594861031574,2.98193903965542,4.4614994894422
"GSM237980","1",10.6599889497049,9.96343544576239,6.64486772244901,9.34146502925724,4.53578081987942,6.74261209946654,6.4619331860628,2.67185979447149,4.03270146000856
"GSM237981","1",11.1955027893276,9.29178923114867,6.62607134507683,7.78765064142243,5.39104326074489,7.66801405463248,4.68844310805944,3.33439334413561,4.09408012523719
"GSM237982","1",10.2588246855798,9.34833509006575,7.5376316598818,7.78204162083879,8.05051747519255,7.80494192037033,3.10386409619442,3.37911027067225,7.29063068626089
"GSM237983","1",10.5393185114018,9.51461127221745,6.67805797161483,8.22685612858136,5.97933482319669,7.08539081541191,1.26861201131063,3.23028431562583,6.26121886595845
"GSM237984","0",4.65142031115908,4.15358202477838,0.456155137905223,4.70384970591239,3.99784815733991,6.02619313365994,6.81407368891538,3.16266135341098,9.05156379674083
"GSM237985","0",3.68143379422519,7.65359560415244,3.37962187681622,5.34931268475713,3.20034588234473,5.02039211727584,7.60328759146597,3.88263521836376,8.69832691052389
"GSM237986","0",3.60106055602148,5.97841395833468,0.200618063447437,6.09757570021467,2.27349261628521,5.87649106888228,7.79812609707438,4.30481010358939,9.14337814714113
"GSM237987","0",4.79197884709327,6.66103438954076,5.52656368973574,2.63146345618592,5.66069409110357,4.40619490666593,7.75847431615848,2.9614436745113,6.63191728890184
"GSM237988","0",3.05707627890383,6.4225034276254,5.50998366983279,5.04557313687463,4.73646938483989,5.73013582917275,7.39801024763872,2.93452226636115,7.74475704356819
"GSM237989","0",2.53032977472491,5.64701467988643,5.26175492775277,5.63468025868888,5.65043933339395,2.54096268515438,8.39024044702301,3.13469573900581,9.7506374560653
"GSM237990","0",2.07589197730917,4.49869845849818,-0.228654217474187,6.08315886581084,5.74250740036488,5.10231234911288,8.12034697739182,3.32671817019176,7.49769805822517
