"ID","Type","CDH3","ETV4","ESM1","GRIN2D","WNT2","LRRC8E","CA7","PMP2","CLEC3B"
"GSM1092909","0",6.19256793154058,7.05911562038157,4.72340507135673,6.29017944761524,5.25400900753087,5.96323892877725,6.33441503112405,2.58051587613855,8.1773286900429
"GSM1092910","1",8.45181916795188,7.92913658660105,5.62628439773684,5.97521083626571,6.15804602767415,6.37883197948898,5.37679786387567,2.81029803786693,6.21898456392343
"GSM1092911","0",7.0173855124669,6.94449030107616,4.8765912639201,6.38008466675307,5.47333983746051,5.64209687666816,7.52203728594307,2.94356918689022,7.62066592345998
"GSM1092912","1",7.89658192235699,8.40682609038977,5.55363515726386,5.97086442487091,7.10322986849841,5.95995265294489,5.68726296868532,2.84826268906254,6.00502567831308
"GSM1092913","0",6.59752227735043,6.86836135264518,4.73890744063848,6.20051582936097,5.1822559898024,5.50055937847332,5.54718115949494,3.43619768129359,10.5983276959283
"GSM1092914","1",7.03776188823109,7.30192030284657,4.5787956533541,5.94262294383203,4.86764462094187,5.82278018041718,5.91349476644804,5.07534825243006,6.43708582353567
"GSM1092915","1",7.96243418809333,7.80720924087892,4.84257265967477,6.00999341816207,5.14904702113404,5.6497749686232,6.13315627390068,3.66849370031011,6.49714914378931
"GSM1092916","0",6.68964966940376,7.59997694147994,4.80420488741159,6.63827812607955,4.60475449822025,5.71286764522871,6.50180217701103,3.67617480272527,7.94344545718604
"GSM1092917","0",7.65993270734073,7.52941695748608,4.78359695644799,6.55384096951764,6.66531688538775,5.67676728319554,6.58111035783354,3.1482851084145,8.00137323825343
"GSM1092918","1",9.4081834296437,8.12941556185487,6.09216793907468,5.94262294383203,6.61260211114175,6.17873373806494,5.70702109378223,2.97208247590315,6.76981849525476
"GSM1092919","1",8.69577595677158,8.03016369685891,5.03754459871145,6.5189890852068,7.82625953838718,5.78192872404692,5.63549163986438,3.08298625043351,5.33111493763462
"GSM1092920","0",5.99955110575231,6.94626115063953,4.6695755132046,6.49440056590176,4.98648658986866,5.96216123788457,7.895865839052,2.73996910373814,8.98445983776305
"GSM1092921","1",9.21828978742956,9.41753198153418,5.07566855392084,5.95448501404035,4.73526186872484,7.23574585504152,5.83553851239226,3.14964944606156,6.67773247462487
"GSM1092922","0",6.65032595584347,7.25416248051642,4.99265193145071,6.29260653810091,4.74999332525685,5.88106952005231,6.39841472969528,2.73073394336405,8.43441136594052
"GSM1092923","1",10.3793685149665,8.35218246803134,5.51007484315099,5.93753928906606,6.15496564005025,7.01848287938328,5.59898798287804,2.89486593003773,5.85862634214347
