"ID","FBXO9","ARHGEF7","ACACB","LTC4S","ZNF135","SAMHD1","PPM1K","HNRNPL","AMFR","TRIM23","MYC","PACS1","DSE","FURIN","MAPKAPK5","FLCN","Type"
"GSM1100865",4.60862863075771,4.09984212463649,5.83487522134714,3.53838450880895,3.99680432432998,4.74534081140169,5.50107857922871,5.98158115876096,4.31821318654022,5.8350081721489,7.27838191294315,5.84554309864222,6.87810324782486,5.75136779580974,4.7643353064637,6.30211323062662,1
"GSM1100866",4.56912158515985,3.87639445003278,5.51403940686037,3.52426569666265,3.99986895354663,5.71111554156914,6.38610921869082,6.34299235653152,4.32396943062663,5.48567412980767,7.5528620101869,6.01978119724147,5.64540571450912,5.58998160063627,4.30639331152822,6.03911281755689,1
"GSM1100867",4.44971875680905,3.83746916395779,4.79903511391883,3.52426569666265,3.9372651388828,3.72019155640316,4.98322261656204,6.4288482033337,4.35859617105537,5.4132910633191,7.25861304258545,5.51992108715781,5.66094168637699,7.25789342320209,4.97045833950691,5.50964631806846,1
"GSM1100868",4.54887178870945,3.97161658524958,5.6921286268202,5.26067536401938,3.9372651388828,4.54018223948353,4.47384727816835,5.76939076593723,4.32396943062663,5.4132910633191,7.39876704030328,6.55470132192017,8.15814956962938,7.82923751838204,4.63144433673942,4.50155691303363,1
"GSM1100869",5.0591242166387,4.43265051335303,6.21468486965333,3.52426569666265,3.99680432432998,4.40856244327975,7.00303809088995,6.34299235653152,4.32396943062663,5.4132910633191,7.79896660330355,5.58361699749207,5.64540571450912,4.72642267275105,4.97045833950691,5.30453685955638,1
"GSM1100870",4.35863722589075,3.9816572984191,4.93270070827272,3.52426569666265,3.45975125896536,4.66125678322484,5.73038114707675,6.00271777218838,4.32396943062663,5.35530826551609,7.19949655969532,5.83904647841007,7.77310440502716,6.82109749802065,5.30467141555132,5.93146081080596,1
"GSM1100871",4.23889822301702,4.3346136127677,5.18765564251553,3.52426569666265,3.2241203443924,4.30167307189112,6.62378924684292,6.36584022898205,4.28441448930409,5.41511181926569,7.53560227662655,6.54735248588723,5.64540571450912,6.84356429074976,4.97045833950691,5.89912508745063,1
"GSM1100872",4.29140979675101,3.89205796579799,6.13940754479938,4.4436201510329,4.05878101746955,4.23501007112039,4.7073663068171,6.51522320146516,4.32396943062663,5.20864410985516,6.07714454869576,5.72705807279606,6.81209025947149,6.63312061330843,4.97045833950691,5.64224532528778,1
"GSM1100873",4.6912278504187,4.04797614647802,4.9388449872734,3.84458745027333,4.22135334818988,4.87184098018189,7.32795961283435,6.60801966133497,4.36634291674989,5.15366072316495,7.31178441011813,5.26379268513969,5.64540571450912,5.27933897084141,4.97045833950691,5.30453685955638,1
"GSM1100874",4.56050059251691,4.11092548152634,5.90202578778746,3.72376699655639,3.33654685745792,5.01542480163317,6.77479239962067,6.4251288295381,4.32396943062663,5.8965947709671,7.26196371641825,6.63033739312898,5.46745053862645,6.04916310381948,4.62281971688443,6.32676030584538,1
"GSM1100875",4.24687030098587,3.97161658524958,5.18765564251553,4.36858495470331,3.99680432432998,5.10134793883278,6.22022442895673,6.23497634108339,4.60185604293064,5.4132910633191,6.21052977522309,5.30105285020062,5.6647179952833,6.22305998947335,4.6283764357978,5.50394981075689,1
"GSM1100876",4.21896687300725,4.21022966549195,5.68207663953045,4.08034358878657,3.9372651388828,3.9468358576028,5.84540175688304,6.10123941710418,4.32396943062663,5.49182646985488,7.87620140766112,5.51992108715781,5.64540571450912,6.94619603272522,4.97045833950691,5.93820257587292,1
"GSM1100877",4.46148328824871,3.88819376381039,5.18765564251553,3.38327922051378,4.61546514774046,5.08553058467101,6.34191494486787,6.48889533757433,4.69607576160283,5.4132910633191,7.79946336719165,5.51992108715781,5.81657030310525,5.60661374612547,4.84568941841892,5.30453685955638,1
"GSM1100878",4.77036862835699,4.07220219087074,6.26164808086647,3.52426569666265,4.31984064574993,4.630539607619,5.95849461042159,6.42982567461243,4.32396943062663,5.4132910633191,7.30865164683311,5.58863237935578,5.64540571450912,6.91195406577839,4.03559307054462,5.9351717344945,1
"GSM1100879",4.61148352272171,4.08340882107565,5.97241876154293,3.63511945703108,3.99680432432998,4.87184098018189,5.47346299492642,6.41703841606206,4.90099125080671,7.42411656339237,6.58684335050165,6.99210773142815,5.64540571450912,7.29895823920603,4.63144433673942,6.66574612728544,1
"GSM1100880",4.76657412696516,4.17515102169502,5.15159790332547,3.38327922051378,4.08457219511123,4.86649247463053,6.33951699409576,6.42729547616758,5.02167636871444,6.84040050889476,7.17804376977803,5.51992108715781,5.64540571450912,4.73643513592238,5.32878946820815,6.52450656602367,1
"GSM1100881",4.06191694561754,4.16654960180416,5.02897247608849,4.45320525329905,3.99680432432998,4.55802471809653,5.45191745508599,6.31495398091147,4.4732832419217,6.554993302038,7.46658475622857,5.26379268513969,5.64540571450912,6.8813090498106,4.74263152955726,4.57502827194614,1
"GSM1100882",5.05025827462375,3.9976422423883,5.18765564251553,3.52426569666265,3.83404639201303,4.82643557616556,6.31277470438196,6.90218957956026,4.50801130282438,7.15639490765685,8.07527603169729,6.35386242377266,5.64540571450912,6.89038617320982,5.29442392459366,4.09442742341815,1
"GSM1100883",4.89200662732781,4.16986237661931,5.6542557596549,3.52426569666265,3.63714391633094,4.96239014009078,6.63757586482152,6.28931519165957,4.32396943062663,5.44534170193488,7.8527362072741,5.91091754036767,5.57901380372014,6.03031284648832,4.776456950007,5.64257018767309,1
"GSM1100884",4.54175175085386,3.97161658524958,5.3004838633422,4.3254847958734,3.99680432432998,4.55802471809653,5.84900787301076,6.16188603323519,4.39174981855274,5.4132910633191,7.62205882553104,5.38742013761719,5.64540571450912,7.01362162265117,4.97045833950691,5.3975130352321,1
"GSM1100885",4.78614823985994,4.08659565460591,5.34730545071444,3.52426569666265,3.57559607975544,5.02036174582832,5.51134659090778,6.60456741539279,4.28441448930409,5.4132910633191,7.13646742149041,5.65487019898652,5.64540571450912,6.10324568772119,4.97045833950691,6.7270815983556,1
"GSM1100886",4.78491459026099,4.12072140903002,5.18765564251553,3.1501423605135,4.12272312083618,4.81148651367616,6.60965118233125,6.35619286595657,4.32396943062663,5.47897532722468,8.1269307026134,5.51992108715781,5.47517901637992,6.12591663738783,4.85711573409637,5.13711260710789,1
"GSM1100887",4.37107736653703,4.21447707128878,5.11233452388851,3.52426569666265,3.78577095950002,5.22862700054654,6.41070070190777,6.52569157285193,4.28441448930409,5.4132910633191,6.69079671785903,6.36395950802988,5.64540571450912,6.47396875331494,4.92662587801895,6.12862229208092,1
"GSM1100888",4.91635771568336,4.18850330523854,5.75458730449401,3.51814093114831,3.66144707282509,5.19125218004949,7.3425629250567,6.74210002348103,4.32396943062663,5.4132910633191,8.1442918355517,5.51992108715781,5.30687566176376,5.54979627546373,4.97045833950691,5.02479240054019,1
"GSM1100889",4.73106141512027,3.97161658524958,5.29337748190095,3.52426569666265,4.38549890124338,4.55802471809653,6.67831007504006,6.94717957388037,4.31821318654022,5.4132910633191,7.27038213466808,5.51992108715781,5.64540571450912,5.8215786905943,4.97045833950691,5.30453685955638,1
"GSM1100890",4.34775951258459,3.93099446768176,4.89673603591125,3.42881681521826,3.9372651388828,4.69773283485421,3.63277042260917,7.06002455287559,4.32396943062663,5.4132910633191,8.33779911563614,5.43625456056441,5.64540571450912,6.84641904210859,5.91634187637846,6.9632128688799,1
"GSM1100891",4.25782833843889,3.87639445003278,5.40173959803053,3.52426569666265,4.62279965938835,4.1940380420825,5.2638373584876,5.59443084797932,5.18233342792324,5.45635506567679,6.92662364651295,5.51992108715781,5.64540571450912,7.29916134961894,4.61105742828399,5.84289635473206,1
"GSM1100892",4.6044468118333,4.41084286610181,5.18765564251553,3.38327922051378,3.63986357777148,4.59980529497138,6.12889803428138,6.5010084374772,4.30314415841459,5.63172143512881,7.63357440111763,5.83813698916422,5.64540571450912,5.78089915996219,4.97045833950691,5.27646564508559,1
"GSM1100893",4.48096291225856,4.01441456340293,5.75534525747525,3.52426569666265,3.99680432432998,4.49375955427476,6.14535694176579,6.34299235653152,5.03358662682918,7.00547333901172,8.63795811446259,7.05428889639263,5.64540571450912,7.21624859298003,4.63144433673942,5.46901955979129,1
"GSM1100894",4.21586496486933,3.87639445003278,5.99830634006045,3.92142516547108,4.83933117820973,4.25103219242017,4.7073663068171,6.34299235653152,4.32396943062663,7.55987418910548,6.62882512352259,5.51992108715781,5.64540571450912,6.24948380718067,4.97045833950691,3.55074690553197,1
"GSM1100895",4.46726502183964,4.02239325346751,5.1252570195899,3.52426569666265,4.09544707268108,5.01870968248964,6.13151219278075,6.64315173820646,4.32396943062663,5.4132910633191,7.11097415678298,5.4607094493897,5.64540571450912,5.35646912055898,5.2318997286468,6.32433558733525,1
"GSM1100896",4.84230320929893,4.07565143517135,5.55528648248026,3.29932064270432,3.59485906984535,4.8871350825849,6.01715724957812,6.41703841606206,4.32396943062663,5.94013276079165,7.21274888266701,5.26379268513969,5.55821144321004,6.32839711372474,5.31653656294817,5.50669606461378,1
"GSM1100897",4.6867979584989,4.19686236792628,5.1364850332906,3.1501423605135,3.49999345401118,5.23169633521004,5.98116846363368,6.32423385017221,4.32396943062663,5.4132910633191,7.58783849392041,5.51992108715781,5.64540571450912,6.76214424909279,5.90165686990463,5.55671687828707,1
"GSM1100898",4.27005209150677,4.21296553638044,5.47917008456961,4.15681394150672,3.99680432432998,4.73110578591105,6.02844620103069,6.31495398091147,4.32396943062663,5.4132910633191,7.80244347309725,6.08809596286117,5.64540571450912,6.68521201705923,4.97045833950691,5.34855814585785,1
"GSM1100899",4.52762632132198,4.23596454161359,5.83640205873084,3.59663547445297,3.72947027427917,4.91023201676083,6.14891724128301,6.68995137140325,4.28441448930409,5.4132910633191,7.10542589140143,5.76234807070439,5.64540571450912,6.2524708876959,4.90559035420276,6.2842366249557,1
"GSM1100900",4.39887187826788,4.03910284307835,5.18203818622465,3.52426569666265,3.9372651388828,3.54101131246312,5.9583843875714,6.31495398091147,4.32396943062663,5.4132910633191,7.95704326273116,5.51992108715781,5.64540571450912,7.10497243743202,5.41645718341275,6.80835168403289,1
"GSM1100901",4.76071468799409,4.26144984358483,6.42974447575608,3.38327922051378,3.99680432432998,4.69391945995308,6.54234892920982,6.1585558854125,4.32396943062663,5.4132910633191,8.08113195365169,4.7048631660819,6.95358868233749,5.96513307996111,4.10765671876408,5.25452891820631,1
"GSM1100902",4.65715865483268,3.97161658524958,5.13305150697931,3.52426569666265,4.47804787492952,4.80330102132228,7.2041422654253,6.31495398091147,4.38799164681405,5.4132910633191,7.59675045959706,5.51992108715781,6.36599287925818,4.47980329763913,4.97045833950691,4.55326231635382,1
"GSM1100903",4.72443277838437,4.3838341919689,5.09906617723878,3.38327922051378,3.9372651388828,5.11187663441617,6.6617629928809,6.61223778055619,4.32396943062663,5.79905012139759,7.86597440672356,6.20109458399469,5.64540571450912,5.80231836586632,5.51027678025547,6.51238875932711,1
"GSM1100904",4.50499982918011,4.32875519573303,5.14609272211493,3.34364828480631,3.64413514755915,5.88770076910892,6.18356920815625,6.7262229333651,4.32396943062663,6.48580965347057,7.25861304258545,6.21008780440086,5.64540571450912,6.07605000311576,5.39911836624882,5.40497617420449,1
"GSM1100905",4.81036647436524,3.97161658524958,4.73505623220535,3.38327922051378,3.53862951941352,5.13706648844499,6.73372447918177,6.78089588248091,4.32403471062064,5.4132910633191,8.05134901485334,5.37220399021778,5.45164335536765,5.81261227897591,6.26856778668406,5.34091117134359,1
"GSM1100906",5.17082733055177,3.97161658524958,5.18765564251553,3.52426569666265,4.76941885196406,5.12829169947042,6.40588781801388,6.34808437360447,4.69136159659146,6.27349900866038,7.33871384619245,5.34546946866202,5.64540571450912,6.03400960176861,4.97045833950691,5.96533133199712,1
"GSM1100907",4.64915261205753,3.97161658524958,4.79903511391883,3.52426569666265,4.36420455446411,4.8805422342909,6.6719139428383,5.76939076593723,5.14049952005548,5.63594410829896,7.48070796455973,5.9550613764442,5.64540571450912,6.21370301574081,4.97045833950691,6.36880979048608,1
"GSM1100908",4.72652147804835,4.56074927684274,5.00919729038974,3.38327922051378,3.5587976097434,5.68677910966464,7.16960230427128,6.59052421479614,4.32396943062663,5.4132910633191,7.58607885300458,5.87735869903687,5.45164335536765,5.76777118776917,5.34288683162851,6.59643432654512,1
"GSM1100909",4.35048411416605,4.24776056591742,5.18765564251553,3.97815096322989,3.99680432432998,4.92675100130648,7.01000636027219,6.95629656952194,4.62166682513443,5.4132910633191,7.25903543069569,6.04589718262675,5.64540571450912,6.01453134206425,4.63144433673942,5.70743790724942,1
"GSM1100910",4.33617589431252,4.04029268954008,5.53955755642194,3.38327922051378,5.05556004226877,5.4505940919492,6.91298337049398,6.32957930607584,4.37487768209727,5.68390236827506,7.97331134822728,5.2493499662949,5.82792014530825,4.4473284702878,4.97045833950691,5.15314057715798,1
"GSM1100911",4.76958681772897,3.96759972201467,5.41940832661453,3.52426569666265,3.9372651388828,4.87184098018189,6.38989820974934,5.99202553406225,4.93655748819951,5.66162110258128,7.35370711266908,5.51992108715781,5.64540571450912,5.67899312431573,4.78874616056955,5.83798514525621,1
"GSM1100912",4.26579896670504,4.1224067077688,5.68322657316217,3.94563558216182,4.27028792677197,5.04053834248117,5.74320325883318,6.40456248434706,4.32396943062663,5.44675079662078,7.09789371375786,5.71055829124083,5.64540571450912,7.15930495987425,4.6674880738011,5.8188908506166,1
"GSM1100913",4.51891233394962,3.87639445003278,5.1784723699071,3.52426569666265,3.99680432432998,6.09932867838266,6.28848619762737,6.5229031026989,4.32396943062663,5.07364936237534,7.91840182714985,5.77238023857789,5.45164335536765,6.28494547261945,6.1590461531929,4.39363262893166,1
"GSM1100914",3.75667517681057,3.8920074789608,5.49044522424647,4.01129664945633,3.29198121215091,4.88145889922838,5.95379261915082,6.29415220355872,4.32396943062663,5.4132910633191,7.36578484752669,5.68868276564629,5.66546100379214,6.65051219849569,5.31416151290107,6.24711495756657,1
"GSM1100915",4.82158402655282,4.16385286592697,5.04328530072948,3.54722550825073,3.99680432432998,4.22328913057542,7.3603087639489,6.58690576209172,5.43871653787128,6.32908327176338,7.28186838664804,4.69783194028493,5.64540571450912,5.69401705339854,5.71199846569207,5.48002319833354,1
"GSM1100916",4.5734845202869,4.09512892236982,5.18765564251553,3.52426569666265,4.52769195609997,4.78738132980173,7.18625314765174,6.6520132866342,4.38471848845,7.37150991853544,7.69369442476377,5.3780722333838,5.64540571450912,6.13093126543172,5.32586886905864,4.64238185058695,1
"GSM1100917",4.80221661092965,3.97161658524958,6.14927594681612,3.52426569666265,3.9372651388828,4.83894090009597,5.67008736046491,6.48205268045333,4.32396943062663,5.4132910633191,6.86783832434222,6.76866560186303,5.64540571450912,5.75459048873892,3.98561406220629,5.90274395719718,1
"GSM1100918",4.66440496745651,3.8884956356955,6.06105075844558,3.52426569666265,3.99680432432998,4.94486208105258,6.71834652772989,6.34299235653152,4.64681802146928,5.68908882140033,7.92008273093794,5.51992108715781,5.857947000132,7.06772863688996,4.87480431939426,4.32628032511658,1
"GSM1100919",4.11963853198057,3.51095760664019,4.79903511391883,3.52426569666265,3.74035556849253,5.10290426926516,6.00269649909979,6.34299235653152,4.34877950544832,5.60243686750141,7.2304711547118,5.51992108715781,5.57127344676741,6.02259257846265,4.97045833950691,5.75920633724358,1
"GSM1100920",4.27557320732369,4.18971403020688,5.05886304365687,3.52426569666265,3.4879738798694,4.55802471809653,6.68718853114387,6.82068272910282,4.32396943062663,5.67523220243939,7.42028372278473,5.51992108715781,5.64540571450912,5.67762955207183,5.39300435214977,4.08224926995692,1
"GSM1100921",4.53455902894333,4.05340557830573,5.05370166604587,3.52426569666265,3.65750432689076,4.87184098018189,6.39529952281379,6.1875809724082,4.81643906321855,5.4132910633191,7.36584126573487,5.51992108715781,5.64540571450912,5.99769295337109,5.05079865261709,5.81145742144144,1
"GSM1100922",4.69985289842118,3.97161658524958,5.47870018721516,3.51665465568395,3.88495088596081,3.67638675038009,5.62940081195007,6.53157249014308,4.32396943062663,5.71994662602063,6.96941986285551,5.56760667665389,6.81153927647603,6.53807139751324,4.97045833950691,5.70319185190865,1
"GSM1100923",4.39781754930086,3.98698444344908,5.67425430854649,4.42669721515864,4.48928220162964,4.69322885285707,5.36350060317427,6.69324399513368,4.38982855228576,5.4132910633191,6.77787411064492,5.859486561011,5.64540571450912,6.75536821329323,5.20697427902145,5.1110961201072,1
"GSM1100924",4.22338453614825,3.42393752028838,5.70322924261452,3.70988349990164,4.24695113048284,5.02362427991511,6.33075668554799,6.31495398091147,4.32396943062663,5.4132910633191,7.47315697787915,5.71286658335482,5.64540571450912,6.05906515117918,4.90208999942337,5.15004001816825,1
"GSM1100925",4.40480532539016,4.18147069744887,6.25995990654997,4.26723559379596,3.85071609243866,5.05880475312151,6.33174706270428,6.40382663006811,4.32396943062663,5.4132910633191,7.39019737665927,5.51992108715781,5.64540571450912,7.05002381606017,5.12810438742835,5.93062593161037,1
"GSM1100926",4.499899968192,3.98092403266492,5.52001093768566,3.52426569666265,3.88933423020949,4.51823501578801,6.23406032466303,6.10912930998976,4.32396943062663,5.4132910633191,8.10167710177007,5.51992108715781,5.64540571450912,6.69984199041197,4.97045833950691,5.79745278459459,1
"GSM1100927",4.03691326544999,3.97161658524958,5.18765564251553,3.52426569666265,4.08474936738882,5.55215206996851,6.57999846065267,6.54326313944454,4.32396943062663,5.58421628050094,7.40154569312295,5.51992108715781,5.45164335536765,7.75607797048235,5.49670200208131,4.05140458485921,1
"GSM1100928",4.41624027338759,4.2417463272589,5.48800687026417,4.90586690483949,3.34930890109126,5.04815608045607,5.45418773026829,6.08205661796478,4.57692422567339,5.33809725154559,7.24884051099186,5.51992108715781,9.36802494835877,7.0910620417523,5.21388678473469,5.28476247610416,1
"GSM1100929",4.65995383241473,4.08588491019192,5.01360066504078,3.52426569666265,3.98630510705646,5.39986030525843,6.58092353555955,7.08691811315735,4.28441448930409,5.48646109255628,7.50886488056163,6.22066117116069,5.64540571450912,6.03329792479118,5.51243005932225,5.72765404539411,1
"GSM1100930",4.72363375804292,4.55701335742761,4.72836442472326,3.52426569666265,3.79683834507429,5.56997801316993,6.10384077323384,5.76939076593723,4.32396943062663,6.06076355703278,7.66632045087563,6.1647477600381,5.64540571450912,6.60751365936429,5.82872063535821,5.53784927302524,1
"GSM1100931",4.28144161174059,3.87639445003278,5.18765564251553,3.52426569666265,4.17853461443238,5.8066116382709,5.97219443061113,7.09553725253008,4.31821318654022,5.4132910633191,8.55224759389908,5.62767072804857,5.64540571450912,6.9370273375622,4.97045833950691,5.55183673818879,1
"GSM1100932",4.55779278080878,4.33500347424104,5.12903525656897,3.2575880949322,3.99680432432998,5.43324034291818,7.17577738679401,6.54396898468798,4.32396943062663,5.4132910633191,7.54602474835425,5.85562720973635,5.64540571450912,5.77939796923033,5.55076721896131,5.92037469155242,1
"GSM1100933",4.2341967196391,3.76187813751625,5.16968916687472,3.52426569666265,3.99680432432998,4.75023880681796,5.15933473862379,6.38626799598158,6.39906760010276,6.20047600806006,7.25861304258545,6.19897785516549,5.64540571450912,7.60129961811543,5.05975382873069,5.67745122293823,1
"GSM1100934",4.23791389951013,3.88944719543578,4.79903511391883,4.30528662870236,3.9372651388828,5.35155442617367,6.93646912172398,6.34299235653152,4.32396943062663,5.4132910633191,6.79363016993159,5.51992108715781,5.98920522823905,6.49386632506303,5.45766776963178,2.91449333971965,1
"GSM1100935",4.57277482751569,3.90162335117561,5.00782020546415,2.79638361562016,3.99680432432998,3.78269022889199,6.21359500806964,6.00083167868138,4.32396943062663,5.72751430665642,7.70265848890975,5.51992108715781,5.45164335536765,6.04971984054542,4.99474233942764,5.34293850417558,1
"GSM1100936",4.88898767177422,3.97161658524958,4.9792310746429,3.52426569666265,4.87587251701189,5.32214173688089,6.17020380878209,7.42867615278527,4.32396943062663,6.05462899187251,7.25861304258545,5.62366851270573,5.64540571450912,4.40712172593177,5.23599790672308,5.85591273804161,1
"GSM1100937",4.82000059798024,3.89899415162884,5.18765564251553,3.52426569666265,4.74107963442453,4.9710298248369,7.23910558193734,6.44460970333845,4.32396943062663,5.4132910633191,6.76222775560519,5.73543750214398,5.64540571450912,6.68895520035629,5.05582396901658,6.47974952499122,1
"GSM1100938",4.51115112017737,4.22633459360914,5.52261039040187,3.52426569666265,3.71671530047921,4.97658982998184,6.70184668226974,6.33107686075377,4.28441448930409,5.4132910633191,7.75228250208637,5.91589314059573,6.6462991844417,5.54083874206342,5.92782540046225,6.62830272645124,1
"GSM1100939",4.57703518596216,4.23482231582349,5.67613717597675,4.02368181055888,4.08776556481687,5.26858605173651,7.10744456268042,6.19093492635967,4.32396943062663,5.4132910633191,7.16112529898262,5.26379268513969,5.64540571450912,5.76383271913394,4.63144433673942,5.83010698902254,1
"GSM1100940",4.44403504107145,4.52575850054708,5.35924811386233,3.51387153970475,3.9314060422126,4.87184098018189,7.05655716984749,6.22843301280869,4.32396943062663,6.59561593950628,7.7334837710732,6.08198731558319,5.72101293652965,6.64859963741342,5.27512101489426,5.85937371334922,1
"GSM1100941",4.24805888107973,4.19709127306083,5.13165708392273,3.59041280777347,3.80125295073426,4.55802471809653,6.54998066604411,6.52649420475035,4.32396943062663,5.4470110510761,7.25861304258545,6.06895173395524,5.47274476274502,6.3019622545761,4.59757912269089,4.91344124258948,1
"GSM1100942",4.62764022204952,3.97161658524958,5.18765564251553,3.53132567193697,3.93470494633214,4.87184098018189,5.61072979881546,5.79133848695936,4.32396943062663,5.4132910633191,6.67967415870987,5.51992108715781,5.64540571450912,7.1244945687261,5.05240277739282,5.05062208711092,1
