"ID","Type","DEF8","PDK4","BAG3","VEGFA","MAFF","SLC7A2","SLC16A6","SPA17","CX3CR1","P2RY13","PVALB"
"GSM528831","0",5.96394226280155,6.43779756211957,5.68069181498593,5.96403482676746,3.66031182544294,4.16136344295631,4.50808436642188,4.6882221682684,5.24710030054281,3.86499060824167,4.78141036791551
"GSM528832","0",6.40664988151625,4.39988744219066,4.89858821585867,6.37163209843999,3.28514007317034,3.82193861856755,4.51547947837429,5.40431750807199,5.8351400691677,4.2590345007436,5.93587026255591
"GSM528833","0",6.61037423546053,5.49306238290676,5.52568617357322,6.30190403573714,3.43670137259873,4.49938865434027,4.5257145051142,4.28555540668177,5.17957847775085,3.61749011590855,5.44203680324545
"GSM528834","0",6.63543855520871,5.95780053773818,5.47141296450947,6.14724856438554,4.3127483157868,4.34412842198465,3.88283233681406,5.24165112380989,5.29191238483453,3.53126451623041,6.2690704859284
"GSM528835","0",6.68676389037233,5.15272031393005,4.85257214880236,5.69267610256377,3.43206027931399,4.03955216349336,4.81600915620919,5.00220426884781,6.116945344792,4.46483794104911,6.15806297654703
"GSM528836","0",6.00305990659562,4.54853747242144,4.87579084940145,5.58294547501581,3.12586987959769,4.28202266942223,3.58423153433368,4.50808177492701,5.64287533559447,3.86819552181596,5.47706768390966
"GSM528837","0",6.55509247788677,5.31373635869168,5.01229220032442,6.02167616110115,2.75997792650091,3.95445513959532,4.5051659889081,5.30421298882469,4.93919034263058,3.43534393726133,5.62242021371396
"GSM528838","0",6.71789891117311,4.5645754429406,5.00873436082762,5.86235719236861,3.6242932172192,4.46667823242048,4.34216839313065,4.87818412402833,6.17750415841527,4.52283422373885,5.81050844594496
"GSM528839","0",6.48592835279102,4.22981877537227,4.55331747626026,5.89531474545428,3.55942773134135,3.44232263437076,4.13425960463545,4.20094259455326,5.64983100910242,3.32279391506155,5.83432827460853
"GSM528840","0",6.55029522849176,5.13427089310995,5.3321997996176,6.28822661501336,3.63006116031382,4.73284327372939,4.0938948910019,4.81412774863494,6.23078893085473,4.22188250068185,5.48743468357546
"GSM528841","0",5.64478736614172,5.10925112789485,5.07402604521905,6.23947976637131,2.08530763895498,3.42084714945139,3.46498780606128,4.32480014217878,5.69836080625412,2.84354823614896,5.75488767244534
"GSM528842","0",6.27248738825394,3.86864792892239,4.04766614735163,5.73690784605818,3.87996159219693,3.6216681043533,4.38245464403791,4.48761182606102,6.09231806457589,4.70500509117625,6.35436852958337
"GSM528843","0",6.85503744351465,5.30201885718347,5.22145102932222,5.51922367843922,3.92139719664654,4.16606915762904,4.70904484460047,5.2531989840963,4.72171587737897,2.79248796044836,6.18449622527685
"GSM528844","0",6.39911034992163,4.83063178385363,4.70795382081555,6.08827531927484,3.94981673083461,4.00357298135932,4.77642144151789,4.37353778619164,5.09927206543171,3.36370324037771,6.64945746049714
"GSM528845","0",6.19026078916915,6.44617953760343,4.92406634177632,5.41754423437898,3.6520968038417,4.47004380381096,3.99561596728896,4.65922451550606,5.66199353459935,3.89646264351432,5.22866492373168
"GSM528846","0",6.17950448379838,4.26171100794342,6.70169187255455,8.69259520707761,5.87684450061941,3.76115503006896,5.0810170142385,4.48076544634059,4.36109332856453,3.80746109799113,6.79825771113512
"GSM528847","0",8.01641837741421,2.21065687919199,3.80270650596032,4.99819321203153,3.92139719664654,2.48604119789745,5.69526464648478,6.55330884948098,3.41525817477208,2.03564075330929,7.2339230708366
"GSM528848","0",5.84889898894625,5.47964502473851,5.17744427289468,5.64443776877001,5.09660605260117,4.83322539933588,5.3141166969117,4.15878840713868,5.73457696329776,4.25993101243674,5.36637222468545
"GSM528849","0",6.46366911559817,4.74885827573665,4.78635554364531,5.53694026336722,3.43789506943123,3.71730786534178,3.89710819395767,4.80458986642715,5.96908483277367,4.07506598077175,5.62508564213974
"GSM528850","0",7.02784308899452,5.27045198780115,5.27054736789381,6.39091223080189,4.05098731217601,3.95284669105325,4.63607450915495,5.39621532449178,5.30480847640486,3.50650937493413,6.3893961597251
"GSM528851","0",5.58912880643366,6.53263097156809,5.89397250049914,6.07035243294931,4.36585111307723,4.6749114658789,4.90127198543944,5.29435683125849,5.17466945358767,2.93467070305292,6.47159320494324
"GSM528852","0",6.15750691475436,4.12635770803198,4.65333817284765,5.39001023645461,4.36311993472448,3.30099906234051,5.08594055031291,4.09794938047698,5.47279510721292,3.67893588550024,5.6482358631744
"GSM528853","0",5.35503350268316,6.65505606477205,5.60178650553243,6.05054387946392,4.39797110744604,4.69022699395702,5.41720364212981,4.29025342773298,4.88642053357465,3.40114919134746,5.69173868890412
"GSM528854","0",6.32467797276299,4.72369353576734,5.48403788116691,6.29602987489176,4.29554833812736,4.30018029703084,4.89468111643146,5.34699334841179,5.2302136095332,3.07063958578088,5.59375927358438
"GSM528855","0",6.63834830502357,3.5845029440585,4.32731115676486,6.03479258679657,4.57887347501719,3.38362186917771,4.706579807283,5.72101186822737,5.06012897975522,3.59387297353429,6.62701368634607
"GSM528856","0",5.95394653951667,6.20422441956966,5.61175919930478,6.83391009842555,4.84781337137862,4.87072728297019,4.95835579833233,4.9479971319911,3.8782073222969,2.67606797038902,6.36558499912145
"GSM528857","0",6.22264832817561,3.66397677630337,4.26770244742246,3.65266292345348,4.26393805230602,2.74047894822402,4.48644935940874,5.41913460981157,3.8300223011997,2.22033913564061,5.97067685716965
"GSM528858","0",5.89815540127988,5.51248235990581,5.95272427327012,6.45377262856074,4.44687925406708,4.44972452093903,4.86369487810921,4.46972959423944,4.6929703572268,2.75632814114168,6.75811809265484
"GSM528859","0",6.92626525807743,4.45975980232434,4.35338015765438,5.67843406748885,3.85284796234361,4.44757254679332,3.90234993997758,4.23449642826144,5.66750114867842,4.03878734666236,5.95114771816709
"GSM528860","1",6.67507769429048,5.17578802457227,5.80910334414851,5.51232645200506,3.97787713172528,4.42989282803703,5.8686242918662,4.19435349939309,5.42093024701153,3.62987798904365,5.93949975795531
"GSM528861","1",5.09604997251575,5.95798326408798,6.11657151452399,6.40623040749094,3.76216059603437,4.9343571965965,4.27570453610024,3.99886323903828,3.13743662481237,1.97798730024914,2.75818524491623
"GSM528862","1",6.60802784783718,5.83885606987292,5.65210182108367,7.62843589222082,4.30518283471161,3.80981586132633,5.77611237853524,4.07854278311154,5.01484860862864,3.66678695882714,5.70242181806444
"GSM528863","1",5.76381313266643,6.84125578758086,8.63888583690685,6.65265923649871,4.98919499366866,5.06652173984786,4.61375683326101,4.54570527846674,3.13836311876307,1.3396354845933,4.53953656918059
"GSM528864","1",4.96342957687714,6.67084515741092,6.33665061945784,5.225676089125,4.02774142950915,5.50264502458791,3.46170932865254,2.86027638828579,4.30302543364648,3.50460166703454,5.58934047534691
"GSM528865","1",7.22271424068149,3.83143712878365,4.12924831706055,5.23366393446435,4.19382763199535,3.25581943747031,3.82688793390635,5.0978438350008,5.69607767695367,3.47583459733519,6.15493138520787
"GSM528866","1",3.3937346857436,5.79665956297772,6.24121423976866,7.81479120199774,4.2472025921636,4.63110517669423,3.93297498864479,3.14461563659915,2.02381803801418,1.61275059673059,0.870957902743866
"GSM528867","1",6.31071351933209,3.89081701742401,4.66428644339818,5.05225080992118,3.37842048789811,3.98586975131737,3.77538042338017,5.06630689840077,6.02861491508201,4.01228960375077,5.80008484919706
"GSM528868","1",6.11660634208406,6.20125532836228,5.70643378192019,6.15557782881801,3.32894652897846,4.74292139372079,5.05833753799558,4.93878572463885,4.71527636270665,2.554904147659,5.5390895649685
"GSM528869","1",7.50473668256962,3.96569592463468,4.56444871661741,3.84663087175566,3.66923368501819,2.3216386095114,4.38614736190762,6.10082981525713,4.75909226427069,3.37713035727414,6.73593410560878
"GSM528870","1",6.43312885716677,5.46940063556033,5.23224486664146,5.68524683568336,3.4428872790339,4.70494306079779,4.5174307596245,4.52293129276709,5.7546661321038,4.77407919807255,5.58448636179102
"GSM528871","1",6.23611367455821,5.97242319227829,7.58705284898802,6.97481334602867,6.40792516563353,4.86974057702796,4.11126191844704,4.86181844014155,4.22464389870394,2.12660764489123,4.19222474425632
"GSM528872","1",6.61987967052435,4.9458890513657,4.90258027651311,5.52038306447692,4.54819563587121,4.46899762814619,5.12430943416047,5.21575101723008,0.743057154958415,1.34964370290956,5.55605079121939
"GSM528873","1",5.04087637111016,8.08516684563983,6.84009791757651,7.70085492139844,6.16692493733351,6.35145637433856,2.6261041786737,2.13318152128608,3.73978166543458,2.91625931044758,0.797091946617526
"GSM528874","1",5.85691117110747,5.65884611895476,4.43439579241157,5.61573050336218,3.85981335281039,4.42126902676096,4.43194997837679,4.408867631442,5.42555024614179,3.84765163495946,5.95338815696412
"GSM528875","1",5.4960498604346,3.88627410623293,4.0629914249736,4.31416050907126,3.29998028164111,3.52436949125626,4.37074251331357,4.80576392240019,5.15365911599946,3.5113401637023,5.62311990485999
"GSM528876","1",6.31811349458068,5.67842103080564,5.74533416998289,5.93431415098581,4.17078928312818,4.49350468589807,4.62587387567169,5.10552741729442,4.4414251440162,3.05841427816319,5.74697564605962
"GSM528877","1",6.21684268762488,5.39625146530256,5.42586553036342,5.86991554105242,4.07659466607589,4.73686170559777,4.65785288543347,4.50079385778425,5.83082936324038,4.41083148521229,6.20532748558996
"GSM528878","1",5.11347009340977,5.91180161146828,7.94674127362442,5.72351755458606,5.17427530015355,5.47870500372532,4.52348110762918,4.38952202487472,3.04864945511868,2.80959525012991,3.91295502269881
"GSM528879","1",5.79632627238432,6.05739389173049,5.65660052825584,6.75710746247313,3.90079177137316,4.52746466349951,4.33812599390072,4.08927246815597,6.180769722894,4.68353306011418,5.78260787338086
"GSM528880","1",4.24243962634808,6.6229570080661,8.89728452666401,5.97297213742422,6.3025217353241,5.73135866237582,7.41025121984319,3.85922338505369,3.76079539917313,2.12033823523675,4.06946334562175
"GSM528881","1",5.12241565519072,6.81880130084101,5.66061914951338,5.0835416648742,3.24905239997948,4.73111665379747,4.38594902557173,3.87452135934563,4.70756951753953,2.39493004563624,4.96505379772928
"GSM528882","1",5.56747479833614,4.52828207846018,4.66656769080377,5.1224602425516,3.21321523367428,4.69602121940065,3.8997525626234,4.35015274684616,4.74114923811539,3.25550103248836,6.25627834180701
"GSM528883","1",6.34523975934155,4.32184024182027,4.69063409555284,5.87860553500791,4.08791329944162,3.29298386500466,4.6429471469594,4.56103784790633,4.6055832934872,2.98303477261779,6.13275848792933
"GSM528884","1",5.77068628270874,6.73531576261133,5.4088627673235,5.85044358458405,4.90152273610913,4.12111358148095,5.18286224365103,5.06367766717918,3.80838769888303,2.2513014657572,6.11101682663188
