"ID","Type","DEF8","PDK4","BAG3","VEGFA","MAFF","SLC7A2","SLC16A6","SPA17","CX3CR1","P2RY13","PVALB"
"GSM878376","0",6.28157142759865,5.20850730859672,5.30659138631282,5.8201652477449,4.21286007707836,3.87342704497599,4.23423076280865,4.53686705280164,3.44532948069354,2.5358014806019,5.57303406078052
"GSM878378","1",6.65278557820842,4.92914624752816,5.59025923902849,5.05659277670877,2.90329768981602,4.57335925950598,3.77601024095243,5.05858790428053,4.48987333847936,2.83748490336975,4.44469110046811
"GSM878381","1",6.44492063208867,5.98577723155688,5.13465550341412,5.28169560868484,3.71790259172007,5.23359313224813,4.41519721251363,4.91752850641265,4.01768755673709,2.52831267322446,5.36308047836535
"GSM878384","0",6.46275366085788,3.46673838827239,4.9114042887828,5.8714779327664,4.36366992307086,3.02670048880443,4.7774262701948,4.89305598500313,3.41011521883107,2.45949922764321,5.77684112781429
"GSM878385","0",5.96004552788774,4.03197287331658,4.67256261945249,5.47896670731992,3.89817473903209,3.3953195752554,4.9581374010229,5.20484923151262,4.27988027694678,3.04545804526829,5.90691231289991
"GSM878388","1",7.85993487133612,4.31759293572984,4.95560550389717,6.14012871326595,4.20772034211231,3.60866592065527,4.45289450760056,3.95704316178965,4.6620887874272,3.28943374192313,5.83547823320155
"GSM878389","0",5.81959768898563,4.52715568304711,4.94665988097613,6.37437181272797,4.63488602558943,3.463621911813,4.78690271550637,5.04492512817586,4.93483661006829,3.18129008882108,6.70275870941178
"GSM878390","1",7.13182469447022,4.69250579977513,4.80083749924646,6.4224444752104,3.96059199626718,3.6322131713087,4.30763001697743,3.12037418892983,5.41319886442008,3.24445425948922,5.68507721322201
"GSM878391","0",5.89519510057409,5.47923945508401,5.42580235417201,5.34749200997042,4.14903529302589,4.21011412486832,3.77219885393953,3.67406799214151,6.27649260143022,4.02638288286192,4.71615576423219
"GSM878395","0",4.76115552070825,8.37185621881615,6.5877504315243,7.4137264748671,6.44649258954069,5.41381318831751,2.27259129690749,2.5313391047379,5.36040149574612,4.3287847934776,2.59530644368282
"GSM878397","0",5.68551441934606,4.58258357721192,4.85990756380975,5.70147675788268,3.53019720906003,3.47661067769532,4.49648839109329,4.84970983116933,5.60507872266452,4.39083032167188,6.00003773190722
"GSM878398","1",6.24952592075829,6.24938042848077,5.61510825491605,7.20432762917721,3.66685660708776,4.73268240509361,4.73104264416907,4.53850112461772,3.90696084598987,1.65976608886118,6.19737621752188
"GSM878401","0",6.75796572355059,7.68899898568381,6.47644824763745,6.89047448705605,4.54357471424063,4.53082532717734,3.50085181312078,2.67444042294325,4.22303709205312,2.9063436247815,3.54335733057026
"GSM878402","1",6.26123865846862,6.23227459678104,8.21165977711303,6.6029319814002,4.12733643350804,3.83297747858619,3.52570188466295,4.68071688161143,3.1067958238584,1.68565421541689,4.28604101186786
"GSM878403","1",6.2622299569547,5.43148187727279,5.38783014173121,6.40407531081645,3.58882719891219,5.02178218059161,4.83166235331948,5.17146960730048,4.54212441829795,2.59631291763259,5.76772627047497
"GSM878404","1",3.96410202589281,4.64273856388277,6.78780231861172,6.57578024999224,6.54371889314722,6.93269123700097,4.50000571270573,4.69855063487836,4.05378226915559,3.35886933703496,4.89592109408008
"GSM878407","1",6.43269075098965,4.94313125596107,6.78112550406604,7.66161438044147,3.99715755190562,4.97627362103052,5.34440846768368,5.44857574071089,4.39752670386866,2.33218871090326,5.93901608736694
"GSM878408","1",6.74963718019452,5.5470563937134,4.9336837406378,5.18865828985192,3.24672032740481,4.02920986037868,4.12179035882732,4.94216190735652,6.6588796563047,4.70691313641334,5.58614955628949
"GSM878409","0",6.55099317185644,2.69528875369202,4.74542584455522,5.35999669363856,4.55895278829397,2.93481307658287,5.44959692371607,5.63747461625027,4.84388563806365,3.4306448166444,6.91024740945465
"GSM878410","0",5.92170652435228,3.95565521830744,4.94572499647998,6.14627352993207,4.34167561423932,4.02626358130475,4.20237183658855,5.70533871009105,5.67910191431782,4.02465712805579,6.06606400355868
"GSM878413","1",6.20315496894271,4.88848243124886,5.20137493288733,5.77911799897229,3.52806771803336,4.96207003244982,6.35743657688802,5.46850443655609,3.21457623093243,2.00852308481314,5.73371173570315
"GSM878414","1",6.05552432226169,6.58186764917997,5.33689188358305,5.35137068740571,2.98132359694245,5.13532679526972,3.63841899793374,4.81667170886682,6.72036823391974,4.85521625891167,3.98645275313782
"GSM878415","1",6.56210365932814,5.47463080616193,5.53533439506025,5.97815988751393,3.65157066748131,4.44054027983578,3.21044169891727,3.92250054177928,4.48263972115062,2.62756108933256,4.86584896102952
"GSM878416","1",6.37982644212643,5.41668402147474,5.18573910033233,5.62988908660257,4.43753659845359,4.8041426256047,3.76910785737736,4.40246396669228,4.16723672660974,2.81757828788317,4.54523991861476
"GSM878417","0",6.27007301153411,5.48770323099546,5.25471674090428,5.8732484070922,4.49574559529366,4.54970339330135,4.23983823483715,4.80535353803227,5.91560447906151,3.89425538916628,5.08592987932605
"GSM878418","1",6.67959012812106,6.16546052485812,5.31349757650749,4.87468930228457,3.57671174357092,4.088005460284,4.36914492078475,3.63700436974513,5.5329838059346,3.50415909091667,5.59200558307572
"GSM878419","0",6.46406221381901,4.11637816091535,5.07097405454121,5.30927717130792,4.63104456675365,3.75482989612759,4.58294729530536,5.20168583207313,5.13924832912873,2.89508610502501,5.4869053011234
"GSM878420","0",4.62750257670329,5.81961143676033,6.81151128372092,6.81084974803511,4.13034016941963,6.47352106029122,3.31212831924947,1.80117199075512,4.82814838562966,3.13476680168072,2.22216661357169
"GSM878421","1",6.83218182726745,5.5580643187313,6.42703732408034,5.88421398716011,4.80421658575384,3.94868853905364,4.90792782881043,4.31999391468518,4.41450604557141,2.94520219796634,5.58165070409186
"GSM878422","1",6.99601210902678,4.69128554886854,5.36527767988007,5.73506115164391,4.15023895039346,4.44981860151765,4.71468270780142,4.55381654016593,5.39926145509986,3.95027054636653,5.53113349298941
"GSM878423","0",6.01950820742055,3.50701712001773,4.84093976440008,5.41267734973134,4.88970168786017,3.36635426843554,5.10166425484979,5.2868221913785,2.99169355418593,1.98117389729609,5.99579904669811
"GSM878425","0",6.60099900284678,4.30599813492114,5.3573488503632,5.8243697660034,4.17700571319032,3.95715099902474,4.42628667538716,4.90252981388469,5.50693779922515,4.08392153358124,5.63613812698008
"GSM878426","1",7.24210971689452,4.73698449240818,6.45996833816126,7.62614800762962,4.0493557108619,4.23168354856674,5.31416724418671,4.04280630246008,3.874102428027,2.14619029669126,5.92429799254244
"GSM878428","0",5.03372032444173,7.4327677297127,7.79986992790118,6.71029066521029,6.22009895284932,5.42524068093919,4.54692781070451,3.07600736821344,3.15059080509595,1.90999086517027,4.67191906978194
"GSM878429","1",5.70692562747147,6.42998310158042,6.22334095065372,5.54446456229636,3.93383973173734,6.02695770586525,4.52743492371714,3.67560076223829,5.80137220211203,4.00036168807071,2.11484525200119
"GSM878430","1",6.41365734191748,5.18531766406275,4.75926189167412,5.3792413170413,3.90444441449836,4.58776912360993,4.62954024627488,4.79967116224115,5.56476787964292,3.63131792193749,5.7256383573043
"GSM878431","0",6.8046252414656,5.11731451142155,5.9129039787131,6.15426375952815,4.46828797409531,4.50028693109976,2.95266287575517,4.18045804261496,3.92602123941402,2.42204165255327,4.98246441513071
"GSM878432","0",5.81313895278637,4.0902508639093,4.77378170116469,5.75658092802425,4.4546343911673,4.32087733675363,5.32268890764847,5.29267621052888,5.24229550317238,4.08081706818509,5.80439681336041
"GSM878433","0",5.96216284511772,4.30289708575057,4.51679641604084,5.41222709854173,4.82564131611675,3.77249855694605,4.84286094951504,4.96896965159833,5.43495285335241,3.58054662246247,5.97795435659842
"GSM878434","0",5.4210172915457,4.28795101269003,4.90593923065905,5.93417371305287,3.45715356416452,4.04882356739768,4.71880313555939,5.57698846476493,4.42531916537712,3.18794296067124,5.68088155122073
"GSM878435","0",5.46546129652522,3.80029007592778,5.08592378439428,5.18297686306207,3.90744719285805,4.00013832884681,5.25866824718031,5.43932014195068,5.29992807321946,3.30685703906425,5.72679623052623
"GSM878436","1",5.88196279295955,4.78256551265524,4.74849737674307,5.19413414101642,3.43024020615644,4.22737202252197,5.1640139360706,5.02727881212716,5.30127300766302,3.72472710751485,5.35872789733599
"GSM878438","1",6.61175385185934,5.31443026442059,5.0377421715271,5.53862838971998,4.33347614187005,4.44519376498195,3.06391744316559,3.39455905703301,5.54382499156614,2.97702978872046,4.02795912657253
"GSM878439","0",6.35062651710326,5.2390354103395,5.40859377149965,5.5768660494697,4.84390823448262,4.50428896094038,4.97333367080137,5.11967117734052,5.30865705003147,3.59817792366829,6.26105686574543
"GSM878441","1",6.54501375488907,3.71312864424618,4.30835135483654,4.59702417675686,3.21944497022597,2.92452753955155,4.99639459968546,6.09526259431394,5.50962042488254,4.14928951307184,7.05987309547579
"GSM878443","1",6.44806785314972,4.32383689581916,4.70985769159262,4.7359568357248,3.5400346331361,4.27770884724682,3.6328806225669,4.68868509066675,5.31659352715026,3.89276567921943,6.14330722798798
"GSM878444","1",5.82473546030095,5.17443471187758,5.04551940582982,7.12493166071088,4.14183215340882,4.62013305668631,5.94481977535707,5.26085119933812,4.77219159645504,3.101369331231,6.19546791640303
"GSM878446","0",7.50865781363121,4.06512872517982,4.29663830074131,5.1358131392193,5.98849868754741,4.66207196386331,4.39010366671126,3.19940757409524,5.67330437363126,2.97428311890842,6.49887667546106
"GSM878448","1",7.68713712576324,5.94991858871511,7.49169068119264,7.26208717850345,5.37016300379968,4.74413462147994,4.29442002995054,4.43697108505466,3.24335443710172,2.43241437304851,5.571724644768
"GSM878449","0",5.74958184880234,5.15050464473592,4.97301360974295,5.37844316025714,3.73613101383998,3.52490195293778,5.15629200871467,4.94464411578867,6.62121125529243,5.05539600759142,6.33298307692787
"GSM878450","0",5.61198035719452,4.69549200655398,4.84733053355256,5.30322302805784,4.26674322814409,3.32520227390692,5.03115040799179,5.21613150329178,5.46812266012546,3.74020013731834,6.9859905498985
"GSM878452","0",5.72325623538304,5.44476671373362,5.64861910712033,6.06506120841502,4.61462198311812,4.36051454809666,5.44285885580205,5.26538727710599,5.23677635096055,3.5633827633073,6.68508948715783
"GSM878453","1",6.15258218835598,6.84924145188971,4.84947978134443,5.23318705043877,3.10174960297647,4.34968134305577,4.6470732075372,4.98025268915478,6.04943099990204,4.51921116516417,6.57367457350395
"GSM878454","0",5.98758446479904,5.38189450515152,5.90369789635441,7.8281672531448,4.46895440029438,5.19405786503984,5.0463530104582,5.15339585503688,3.32628550778187,2.24227655803714,5.44560139461252
"GSM878456","0",5.67259380362244,5.29800556234717,4.96124964099512,5.71906187169041,4.79866510413624,4.05566211371103,4.78981441505447,5.77983903351705,3.83304630036278,2.77712860726231,5.96786580572992
"GSM878457","1",6.17417165200782,3.85642344963351,4.56600026725429,4.87046920727474,4.36738093008921,4.18127846745644,4.74419934866333,5.15013477452201,4.69869816322835,3.39123998546557,6.31501774127081
"GSM878458","0",5.73502931608103,5.86300847407959,5.11011650515633,5.51953774769643,4.19952957814619,4.05868504654,4.61377089741171,4.56337895599125,6.15797199028646,4.54804063550804,5.59035852155077
"GSM878460","1",5.87627682774302,6.95557527321211,5.82760545977337,5.61881000798566,4.44612347504248,4.97252457790628,3.45343110390133,3.70543731878603,5.07056972328293,3.4113212186275,4.63163692928669
"GSM878462","1",6.30889567297556,5.54119238750814,4.30146149456054,5.45389788237727,3.19134216851134,3.83519356538313,4.69679020818174,5.17760001898272,5.44825623417672,4.11461817329816,6.15015615110365
"GSM878463","0",6.28157142759865,4.81537354707245,5.31352565244642,5.24525369104462,4.70486789828393,3.46136143556271,4.56711054450573,4.90917598945689,5.34498222951298,3.81084740122857,6.27549810229088
