"ID","Type","DEF8","PDK4","BAG3","VEGFA","MAFF","SLC7A2","SLC16A6","SPA17","CX3CR1","P2RY13","PVALB"
"T18_C","0",6.06236200841053,4.68072469593783,5.26338571845635,5.75325885106265,3.42411369429106,3.28258964360865,4.8985601359098,3.95996954118209,6.45776315904863,3.99865853617581,5.71847103628103
"T68_C","0",5.28468128043623,4.63203372809713,5.03448512161138,6.08693501569033,3.22405734402988,4.74056421225725,4.73660168558059,4.93125549497787,4.21947438776086,3.64866705928128,5.18864244772953
"T47_C","0",5.96849175104153,5.03847207730851,4.68536542102427,5.56421716708132,3.98066677168326,4.69149056887105,4.79837585466755,7.84433563772436,2.75279058471984,2.91586196912041,6.90064061211834
"T17_C","0",6.54746911900799,5.77573944245607,4.72319044364948,6.06915472323642,4.30607368049842,3.2624806298709,4.15110990489491,4.13761080057074,5.49191933377782,3.29161267589188,6.19866599565757
"T88_C","0",5.8573600456201,5.43047839679904,6.22011261577343,5.95201358749447,5.02374182589161,3.98135782006766,4.53327277317054,4.91160196558967,4.76290326192098,3.07578240352869,6.81986589711099
"T29_C","0",6.42604147321455,5.23056076031653,6.09373245057025,6.16872628479813,5.90809461287787,3.41345565607744,3.58015544182977,3.87429527887959,5.79662710356974,3.00556360378726,7.65121149001464
"T20_C","0",5.16696958152739,6.52441319076539,4.21432904268093,5.65575353158846,4.78790333984509,4.41274336127872,4.39343874057482,5.0025198897059,5.02937500510362,3.77773551206695,6.10504192041807
"T40_C","0",5.20215970359901,5.05438840282251,5.21077830372019,6.33965473990677,4.70801143009643,5.03303914213132,4.98138949981669,5.61158696958874,4.54012643973134,3.5610738729583,6.45073964222186
"T86_C","0",5.11729936067586,5.85890209739532,5.92908196420438,7.09301045851433,3.88747640635967,5.59718419414532,4.39658659255939,4.69187215546434,3.95686620181068,2.33035048151127,5.15825808996544
"T30_C","0",7.65328533300276,3.48235161508541,5.19798518144976,6.67841962043126,4.45970571129204,3.19764620373873,3.34697452445236,4.14445344198152,6.00272335052176,4.06206580633876,4.11945724551414
"T7_C","0",6.16700058084876,5.05054739101277,4.92844745255809,5.23469479504108,4.63587891850021,3.4169689655727,4.81859532168669,3.94825167689975,5.81642665974522,3.60925309101459,5.622857608478
"T56_C","0",7.19876328405624,4.53142921287512,5.10771104509238,6.2184432451273,4.26543929081916,4.74299462862021,4.67564726006886,4.05197933001187,5.5592326196991,3.61903747448466,4.82307148011341
"T37_C","0",6.09941628649719,5.07253348294492,4.9630083248416,6.05036017422318,4.02453620213485,4.97797706551205,4.1736725994266,4.43507081710267,6.49389223364199,3.93483500880348,4.79838090905472
"T85_C","0",6.87282944254991,6.65736260348061,5.47764087628774,6.06275166844076,4.23465304851391,4.5944106351615,3.75156788271361,4.52041350082974,4.15273549614856,0.985261785352233,4.19983178547872
"T26_C","0",6.99710044064237,6.09614550649299,6.67753358872303,5.67842342836254,4.61946726732693,4.44207857240399,4.28144212849763,3.46245375296265,5.09633300609568,3.387930096697,5.17475290799742
"T28_C","0",6.77459717367887,4.20683907038975,5.85045242316354,6.61907678303669,4.74512217597267,3.75926155610517,4.14372582230893,4.16035208003233,5.54309823606443,3.59687540893808,5.17818333481009
"T9_C","0",5.09388195409555,6.40567371280151,6.13936984576152,4.99258219429868,5.21610147327923,4.24990343893107,3.74394153599526,5.1200905407115,5.82806454502453,3.77942878466832,4.07463484681629
"T58_C","0",6.61712948053565,3.3908652390673,5.26778206226086,4.83394944411639,3.79802744870796,4.19201524427473,4.78841426890296,4.99818795558015,3.77953052971856,2.17926886444801,4.24910565670714
"T46_C","0",6.51766587996825,6.47030804700927,5.1140574516785,5.85453681626066,4.21770354894099,5.21224221839372,4.75823955199131,4.00302500125767,5.77277736054548,2.86133856438106,4.87469105435797
"T2_S","1",6.07861678465236,7.77624913522488,5.62018188371334,6.18212013500013,4.17762307460054,4.57011697660715,3.43483857754972,4.36682268511089,5.99322782939368,4.22593840932839,5.45596147622194
"T5_S","1",5.55045738628534,3.90446651118343,5.14089990629851,6.72717068450883,3.88458264222292,3.58868155303898,5.33892153396854,4.9337034451807,5.46071297970206,4.21747517244216,6.76830602985069
"T22_S","1",4.32110171212213,6.19579122350241,2.57246793391709,6.15236784417656,2.91487081415687,4.9720171914822,5.69122264996168,6.08236500063576,5.27233791075247,4.80888308711686,4.47423365259126
"T25_S","1",5.16560040952032,5.12869031930876,4.25276521545815,4.8260835540631,3.10282467763645,4.28040148172979,6.46421968939844,4.0730126920217,5.61969140790907,4.73692380561003,4.8206715713729
"T61_S","1",6.58111902919684,5.85298342720563,5.31007616143317,5.85018993383408,4.3898770843286,4.02119477275131,4.72877414906018,4.94868420735434,6.0359852194868,4.22165685906633,6.43008154284407
"T34_S","1",6.56638993173637,4.71247434026094,5.97132511636018,7.34063724441729,4.6895174421749,5.01052705590198,5.27746904013657,4.61456637994658,4.35213133304825,2.38569029360922,8.63398198722157
"T32_S","1",5.86499582816002,5.68808024381736,5.28413267089947,5.59668585915874,3.32123351172694,4.61476558884361,5.44508634990996,5.11514371360927,4.73222911540514,4.43045625223584,5.86408723299858
"T63_S","1",5.73161682956738,5.91703974174438,6.58167284404608,6.93520587081066,4.74071976803679,4.75311040991148,5.08960802376574,4.1357605362207,3.28706135591135,3.12451209965903,5.86951285822966
"T42_S","1",6.05522714334639,5.8191084119983,6.64651055857599,5.50485544804692,4.42265584366557,4.97058542279269,5.36351412395617,4.84296535410207,3.07395880008645,2.29405698243217,6.71813913825397
"T35_S","1",5.63558730302931,4.09311830113028,8.11539140873033,9.67872448002177,4.70735931565997,6.58004098422397,5.63851952624318,4.51952157653866,3.44779545105279,2.97851302931546,5.91774351550483
"T12_S","1",6.36794089151476,4.70640194880221,4.30743383326944,5.42335329781198,2.85062822019356,3.81334053611143,4.43112814391728,4.50345876811592,6.03344183106083,3.83694993756553,4.72091366761615
"T15_S","1",5.94347607059097,5.9194449331263,4.96346864718312,5.07452040627099,3.42416996938615,4.02302492236056,4.64598421145695,4.54905617293392,6.13883906862072,4.52638617865401,4.22881357989387
"T4_S","1",6.61196798356522,6.91271238955476,7.21324849793088,5.3209708154402,3.79138844808652,3.72216651237377,4.50028314164278,4.11337058313316,4.15243723680831,2.59142302100943,6.07454176468342
"T13_S","1",5.98629860495053,5.67190301353043,6.72323355286522,5.8942329734538,3.97595540045329,4.59004481791395,2.96656000186421,4.76499370813714,4.85247822228454,2.64666989981731,5.10340612524295
"T11_S","1",6.15165601391286,5.06006567270185,5.43551154712629,4.27205714405131,4.37408153462177,2.80880403347034,3.95102556017021,4.18362382003551,5.20724602164525,3.44758888688771,6.00246898469466
"T43_S","1",6.51073705928386,4.48156327757831,5.13739620992372,6.29289546167705,4.42747838847695,4.23294903467897,3.99498948193857,3.85885990896287,5.55704584095131,2.95371136752631,6.52071238765783
"T83_S","1",7.0435374716135,7.03770820402501,6.76159788488914,5.66923673559172,3.83752726140779,4.33799103015339,5.16644249279466,4.48264349065826,2.86100506234859,2.69352253690842,4.20904521746949
"T1_S","1",5.46534389619418,4.07188696014235,5.12783498702785,4.93716896295319,2.65509903459854,3.91848062522673,4.34604344533399,5.45385668534798,6.29433921974378,3.97737713896495,4.75632086867363
"T41_S","1",7.41356695905665,3.70915298073846,4.28521498794776,5.3281414135148,4.42919702558245,4.44694105253999,4.47252816864305,4.57100857985466,2.8359565045674,2.64825486816463,5.77902028251911
