"ID","Type","DEF8","PDK4","BAG3","VEGFA","MAFF","SLC7A2","SLC16A6","SPA17","CX3CR1","P2RY13","PVALB"
"GSM2873928","1",6.22715568776437,4.15458311169575,5.87395214923846,5.4220396066042,4.33695599754394,4.7520608662022,5.04534581509668,4.70898629626377,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873929","1",6.14684611292735,4.59922401307776,4.49155985539083,4.41482167878963,3.54463837389472,3.77214020877824,5.21726416716658,3.41020474960051,4.15217457321841,2.91326824878503,6.6715700665245
"GSM2873930","1",5.89144073712077,4.47511912234431,5.38324307951413,5.99914391483457,3.54463837389472,4.5069878997678,4.89978762063699,5.52577233940351,4.15217457321841,2.91326824878503,6.76131305783984
"GSM2873931","1",5.90253925320437,4.18774598180124,5.10541623071398,5.37790558750869,3.78950774911923,4.11565657810873,5.27330509508199,4.108824531981,4.267417674532,2.98466062316162,6.33140806136955
"GSM2873932","1",5.8196354854319,4.27756893892319,4.89616840266416,5.54779711525051,4.10178771843194,3.93001419267811,5.3142672317778,4.55927545731387,4.26289588481702,2.98745929147083,7.05404952473431
"GSM2873933","1",5.95486933325679,5.97745691568693,4.95007125722532,5.4996919821226,4.05458374236908,3.89710864213767,4.87434154706621,4.8214674876078,5.09043726336019,2.91326824878503,8.20564959400177
"GSM2873934","1",6.03089220343664,4.55873121500116,6.41970438269841,6.0665292128396,4.34609652755082,4.99375986678537,5.43838051754912,4.32039905882198,4.31228587085096,2.91326824878503,7.63789152070679
"GSM2873935","1",5.60652639114024,4.50194619363154,4.96951520657796,5.84939024612538,4.10740313157217,4.28589942743597,5.39696051950791,4.94759432353791,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873936","1",6.52022155526086,5.01710535963191,5.0295744205344,5.01387829223519,4.37382771083471,4.63776002466917,5.12070197431179,3.66785531703223,4.15217457321841,2.91326824878503,7.32176133895735
"GSM2873937","1",5.63881801506792,4.15458311169575,4.49155985539083,5.65794894398705,3.54463837389472,4.65338315330931,5.48647159100793,4.45434123949056,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873938","1",3.84561778863998,4.15458311169575,6.33012461569132,5.00149841486731,3.54463837389472,4.15645483154943,4.34043307204757,5.5141293642622,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873939","1",6.22767017077455,4.15458311169575,4.49155985539083,6.29862855078517,5.60589819391654,5.39813442848752,5.02396867813358,5.35472240699351,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873940","1",3.8921320706152,4.18839505812985,4.53668299695467,5.87730098291471,3.60422000422268,4.4351753873817,5.53422339923238,5.5724491045983,4.2003183562217,2.963572753854,4.86755202022357
"GSM2873941","1",6.02241873082651,5.40245236367903,4.49155985539083,5.81259142900286,3.54463837389472,4.14670987203483,3.65992446944497,5.28123941183071,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873942","1",6.10920310257917,4.15458311169575,4.49155985539083,5.95455509460245,5.56344600779299,3.77058799210381,5.27847083007906,5.62923581589185,4.15217457321841,2.91326824878503,4.80942117317685
"GSM2873943","1",6.03171417510331,5.49060061154837,5.18134169220536,5.09087885619596,5.04457944822578,4.60275714722111,5.27603051578298,5.53562311378664,4.15217457321841,4.40545918282408,4.80942117317685
"GSM2873944","1",6.89624088751833,4.50910602342131,5.88039551434057,5.79098142020445,4.32505905798271,4.13642471415525,4.13771982092125,4.66060130162123,4.15217457321841,2.91326824878503,6.61655799135406
