"ID","Type","DEF8","PDK4","BAG3","VEGFA","MAFF","SLC7A2","SLC16A6","SPA17","CX3CR1","P2RY13","PVALB"
"GSM1304870","0",4.85264704767446,4.10845916658141,5.97528181709224,5.75911089564614,3.74335980849533,5.0068777584478,3.72606925516383,4.92947372086865,6.02173377336321,4.4082465620455,5.85367177543976
"GSM1304871","0",5.28796137747387,4.60735747475157,4.64859270141091,4.99134364354193,4.26928152769587,4.38871669444332,3.95339274133578,4.7573134116597,5.51555291491749,3.55193559039683,6.00355997360922
"GSM1304872","0",5.65148971906581,3.91172269470428,5.42469745875618,4.48763208099105,3.62167638179872,4.51167404239247,4.17499280081155,5.06608284990734,6.30501411484973,4.23407707224204,5.06251657548779
"GSM1304873","0",4.85724120584159,6.60797436488819,5.71270574206548,5.07753367065158,5.23753126101532,5.41283169554651,4.33860569577084,5.08262977791209,4.98776794888294,3.32494712593844,7.50860973289415
"GSM1304874","0",5.44694883946844,4.84044056563926,5.15056306714302,4.90192439089587,4.22797467297311,3.75883479939805,3.35422311808227,5.91141810577402,4.9491311365893,2.81250843082666,5.37369958319856
"GSM1304875","0",4.88820031433558,4.6688532255894,4.61081791152617,4.59008564836101,3.38682435002387,3.85602269217176,3.30865439128997,5.53330081150539,5.74367002627114,3.64226273493019,5.94615492391621
"GSM1304876","0",5.71000485151699,4.37523912893277,5.16541377123578,4.78007563467002,3.47066249854933,4.44356749083287,3.73344127313224,5.37213281253696,5.9411643902465,3.7239700074878,5.76542120299774
"GSM1304877","0",6.40494980723649,4.28365965860063,5.12561151326789,6.87059195257923,3.72144239487606,4.47806515397331,3.70531197639651,4.09175049665054,4.76447452534242,2.42804508621719,4.67177428534773
"GSM1304878","0",5.35504387276338,3.87995317027837,5.14477534758021,5.35713784580201,3.06374233581026,3.52191998779504,3.76325957422745,5.3253503557169,5.56837855080672,3.22122226586378,5.38729307292608
"GSM1304879","0",5.96026858720947,3.89698636229936,5.41238578707534,5.71615662704357,3.35038957246512,4.05815580742449,3.74149408886033,5.60964088952344,5.97230581696983,4.25106550761847,5.72821033077098
"GSM1304880","0",6.03224690703241,4.29550303461128,4.71509304573701,4.86048481977357,3.52891509589887,4.05815580742449,3.5981384424721,5.33337169200257,4.72324587450643,3.1964355794263,5.63057279191427
"GSM1304881","0",5.32779322439918,5.4932929649692,4.81530167045912,5.8217901619802,3.83298536622915,4.28655729831501,4.01298484940443,5.02738672066341,4.87007747036714,2.8071489299716,6.0889355006645
"GSM1304882","0",5.66918329038213,4.03869990936159,5.00037869535275,4.3907619327406,3.47715631554231,3.73718662019056,3.61782551508108,5.5665253323421,4.93459297188927,2.83741519341485,4.9820474695369
"GSM1304883","0",5.79052805531023,3.86332779771855,4.64236243253408,5.43044704311648,3.80574645872692,4.44458919217445,4.22377858214413,5.36444869506523,4.61969137974262,2.88894288841789,5.81954532808263
"GSM1304884","0",5.67963643406498,5.27458099553635,5.59026803169313,5.63628184359713,3.7984622563131,4.48776984850405,3.28203779868116,5.45651511860057,6.12920159121562,4.02772291517932,5.3132840553598
"GSM1304885","0",6.40494980723649,6.75552402011203,5.87364839009862,7.54420427347673,4.74151741813284,6.017636919687,4.25703557124635,2.91960566544569,6.10021331487114,4.33556284792149,4.97225962623448
"GSM1304886","0",6.03816677071817,5.16824378022648,5.00608437314054,5.72891536484689,3.72899991323186,3.88473186889891,3.4361786220471,5.49873093702146,5.61525009492725,3.90556023498168,5.95828334452463
"GSM1304887","0",5.52731533486269,5.54539754694817,5.31272423639285,5.487381394446,3.87458571368293,4.39128919205721,3.60652018922927,4.0530005303203,5.6799513864854,3.87120551542221,5.33459798128096
"GSM1304905","1",6.37957360780054,6.40559917992622,7.06335370576738,8.05257313992874,6.07506614836073,4.02696117905617,5.30709409192537,4.36100929821143,3.26331102630973,2.54186534595964,5.50407497427955
"GSM1304906","1",6.27370861001017,3.91011504206507,5.05754637840046,5.78585221881199,3.60464910039042,4.39702716852303,5.34308069224558,3.4424322237803,3.08372844769699,1.94528833079344,4.2286900048694
"GSM1304907","1",6.91212529800868,6.86133465917934,6.20079201416945,5.83402243895041,4.89999197752264,4.28283463985939,3.71115683211357,3.47379657185092,2.44618347715845,1.24022977732718,4.07856642545391
"GSM1304908","1",5.84220363115967,7.76932551476621,5.74840376062272,4.64438067220688,4.8169979114076,5.99350548665554,4.53817411453328,4.2063969277696,6.30350044785376,3.57433492995174,4.80394387558605
"GSM1304909","1",6.91394403925463,8.14760871499739,7.38638960171143,8.59034915656988,6.16540157262734,5.0328416298152,5.86413007956324,4.3053459118869,5.41456947613824,3.74582276653726,4.56315034639638
"GSM1304910","1",6.32634854456229,6.15098276278625,6.74786470965522,5.69434884120594,4.874059435393,5.7026449479516,4.19870800644308,4.91245640228905,6.07113075516912,4.46398176388789,5.41983398279982
"GSM1304911","1",5.71165818103268,5.3599459641702,5.36040950029221,5.32002324585337,3.71725563537417,5.28530518698169,3.50678934346118,4.24105601139659,5.68536583406417,4.02148820181396,5.37101450797091
"GSM1304912","1",6.62166628746986,5.89439291427514,5.41660034290088,6.3630617068525,4.13134858677764,4.8527416929883,4.48930253485321,4.28324415432529,5.17533982115883,3.15562526045422,4.52413246898843
"GSM1304913","1",6.89349195287083,4.64860683756532,5.8102996593638,7.44627712051944,4.17039753223853,4.52834983727162,5.46618713105997,5.01997832767482,5.15014608488096,3.03467437391435,5.12264125744771
"GSM1304914","1",6.53513980375831,6.95914402871007,5.62225293221286,7.42667047262918,5.49743215154799,5.97514390157796,4.12843081402356,3.68062749074442,5.83707957083069,3.65809369079497,4.32995209287681
"GSM1304915","1",6.48769412957342,6.24621655951217,5.47504947419071,6.71787320245488,4.82452308781398,5.06553669041177,4.19731959921155,3.04365035781712,4.0845410746879,2.83081942529481,4.47256144427635
"GSM1304916","1",6.22195483307175,5.13049443502918,4.4986149734317,6.93047266280582,5.60280845769327,4.74475681035472,4.7248277746861,3.83365847284846,1.48955468527388,1.34860768533478,3.99819304764113
"GSM1304917","1",6.22938079569315,5.40475733748517,6.40599741652163,6.28064427650827,4.33635302287793,3.95704529777137,4.01095951408236,5.20035530814879,3.69569140144983,2.1898679183772,5.15833680838121
"GSM1304918","1",6.94955049729453,6.06410970230815,8.0569755105217,7.72255285433942,6.10361961384896,5.36000490373155,3.42379381177096,3.74420597821209,2.34525390095421,1.60635211370174,4.08347064351097
"GSM1304919","1",5.7877970897959,4.66835348695174,5.09841767832656,5.32465463806788,4.20745871684314,4.11202508941141,3.98413448483118,4.07275247607502,3.87491666473713,2.14909392311303,5.09063600094005
"GSM1304937","0",5.88919612842773,4.89052329031004,4.23427709045104,5.56563124059768,4.3595081685836,4.12184466123855,4.90121046815427,4.67757565365064,5.35748425494127,3.60462911523273,7.24977981883286
"GSM1304938","0",6.0304317562326,4.46142813852992,4.06295883431306,4.82102387593798,4.18368365452023,3.50177444820338,5.03357036215135,5.21411502714566,5.84086362070564,4.17966664255767,7.26839263423204
"GSM1304939","0",5.8697471833094,4.08776461553492,4.75365387786914,4.68232569176943,4.40308465853576,3.65183120705215,4.78807929212947,5.03943184407088,6.09915227655794,4.27482248484923,6.89189967727769
"GSM1304940","0",5.68113422219789,6.15960677933025,4.29856880451768,5.05090564903267,4.96410070364753,3.93379532868403,4.92485379426134,4.71626655899924,4.28260264350546,3.06752623481536,7.24221933569479
"GSM1304941","0",6.28100107088155,3.85364919802941,3.58356295172352,4.97238095567165,4.51024669008759,3.54290903048483,5.00723643055558,4.9200139435708,3.93388405071193,2.13917373733277,7.10761434365741
"GSM1304942","0",6.02446003502134,2.86256668773814,3.15811725109768,4.49527633516322,4.32117937607693,2.16204686487383,4.46458406767502,5.25382430628843,5.81645015188657,4.36763013144522,7.29912038462197
"GSM1304943","0",6.53021527167171,3.66863108539893,4.04957716826316,5.04420824026142,4.1102489011251,3.62474062210726,4.49952058009873,4.88920349479433,5.52376369502377,3.89961072811027,7.25565498065763
"GSM1304944","0",6.22547215567951,4.29420226732275,4.32346613104307,5.55147309085295,4.39624714769864,4.14828928771697,4.72724125957541,4.87778136666823,4.56396003527722,2.48885032945971,7.37729816264869
"GSM1304945","0",6.26246756556456,3.49316693248348,4.14780375144156,5.10046406077865,4.20973603721553,3.60702271584648,4.68144695362612,4.70186657078483,5.26771043105277,3.66154164005402,7.269972412242
"GSM1304946","0",6.39560658477318,3.93361782493479,4.40658001378135,5.60447681878099,4.50751325703912,3.48210688919047,4.73803180672692,4.58961956539955,5.80198458583103,4.25001147156741,7.21200174296882
"GSM1304947","0",6.24196163541187,4.17247843649517,3.91571910709373,5.32147446842391,4.26384837576445,3.67333559772641,4.39105368861253,4.97434214352079,4.27197903857463,2.7933983280885,7.28984279472738
"GSM1304948","0",6.14491247068129,3.96783578430484,3.90098051487176,5.50581522294455,3.90686253794459,3.89014014310426,4.59854534498003,4.67622482271892,4.6479415645674,3.15817010938078,7.15764938333919
"GSM1304949","0",6.8493500926735,3.79283247025647,3.78348464438437,4.74578992442596,4.27522845078239,2.96673020636546,4.65518943959008,4.9830226182567,5.03123679482295,3.323421359704,7.49800619892521
"GSM1304950","0",5.57335136509379,4.0368238740116,3.64115280420097,4.97266947344596,4.16735395872003,3.40200111411729,4.48899559230715,4.99455349416592,3.99156396907861,2.26535879306843,7.16720917600839
"GSM1304951","0",6.12016215242059,4.59483062370735,4.31258442069911,5.1402661370831,4.39493772220028,4.24991611831101,4.3908886183407,4.57141845804586,5.70271347085315,4.08563892933447,7.18588431529651
"GSM1304952","0",6.524191878515,6.28874422229438,5.15056306714302,6.83388642508675,4.72346854844904,5.39228622016705,4.99555665941293,3.9231718458716,5.49095947812959,3.88576986413832,6.98397202702462
"GSM1304953","0",6.03431110639794,4.37385305894501,4.38351403886818,5.39473887583835,4.47700955186848,3.94051420423192,4.45011054171986,5.12833415597402,4.96389885660653,3.52253471760694,6.92864239821427
"GSM1304954","0",6.32235129723768,4.34096309519159,4.23573118771211,4.83202185603725,4.23023010805323,3.76479788973674,4.9369239985107,3.53717269600479,5.43762417494127,4.12707171006789,7.11503120979046
"GSM1304955","0",5.49045338470938,4.64534082705783,3.96474787690445,5.92451348046553,4.65936651547394,3.94145783318819,5.16931259070223,4.03676532167567,3.12280025110663,2.13250281455536,6.94398443572951
"GSM1304973","1",6.67945829642137,4.91037853657478,4.26789617794559,5.00667225550135,4.23679278294314,4.0004972356733,4.80113323896298,4.5937817929663,3.75409813967907,2.56581625126731,6.66690770634324
"GSM1304974","1",6.41809639550868,4.16051149474836,4.22298230916076,5.55692807549325,4.55093463096664,3.90332450949134,5.88112039331986,4.72293550081624,4.32051460602858,2.31579563953975,6.95460101198206
"GSM1304975","1",7.32378887626825,6.75566644894972,6.36938934986219,6.63870250638872,4.77951580386665,4.37564188333926,4.80945351104064,3.65327627562641,4.73238512928846,3.22553894089788,6.12834818868319
