"ID","Type","HLA-DRA","LUM","MARCKS","CXCL12","CCDC102B","SERPINA3"
"GSM7392329","1",15.37662987997,11.9373307955399,10.6682089051665,8.52177678495798,6.51155326657974,5.94352441871752
"GSM7392330","1",15.9206674996672,12.5345324991659,10.3686530589259,9.78726844647964,6.56477475858568,5.78471849957456
"GSM7392331","1",15.6669367046823,12.4599990183674,10.7307923872382,9.44676831691237,6.22511000599735,7.9917904836472
"GSM7392332","1",16.0464643839317,12.3413796937972,11.7636152403386,9.37643616857624,6.84309436457664,6.94187948821366
"GSM7392333","1",15.8558169660607,12.1132072420078,9.59796250688446,9.97352891664043,6.67263982655228,8.23840852112094
"GSM7392334","1",16.2694959719432,12.9336981022835,10.8691534307121,8.9307016127911,6.28302437505391,7.290963979373
"GSM7392335","1",15.5513728894089,12.1132072420078,11.5927063199264,10.2367164422952,7.74354014866507,6.59222552806386
"GSM7392336","1",15.9206674996672,12.4921392716379,11.4195828784419,8.7892459272599,6.37282897679539,7.00566001514653
"GSM7392337","1",15.9890523462585,12.9543402383125,11.3389854770585,9.96127253533776,6.61810290688822,6.75820675648676
"GSM7392338","1",15.7007798063457,12.4329366138279,11.6308556325184,9.66803252506502,6.46338017261311,7.36833583287846
"GSM7392339","1",15.4021920041165,12.0884989359222,10.0203405302506,8.23247342695795,6.93423217002569,6.43839297143769
"GSM7392340","1",16.0464643839317,12.8779974091156,10.8267053419207,9.70691203926352,7.25885838479269,6.92137860455667
"GSM7392341","1",15.4883306089576,12.2353479865792,10.4832870909096,8.67055789043994,6.03430189137086,5.42031529257153
"GSM7392342","1",16.2694959719432,13.4070275343762,11.3077588689954,9.52515639799213,7.55994911010885,8.76110512517551
"GSM7392343","1",15.8558169660607,11.6478739625145,10.9335606360198,11.0746754917875,7.12283605452235,7.3430514097015
"GSM7392344","1",16.2003713854248,12.4094345400079,11.0455521302533,9.51352906937222,5.84217834908623,7.04499134008846
"GSM7392345","1",15.6669367046823,11.9343541255942,10.8522932954885,10.3052426006712,7.37221625203447,6.86538082049359
"GSM7392346","1",16.0464643839317,12.6991248373428,11.1991915081848,9.23747640175403,6.85653305794888,8.36023692048258
"GSM7392347","1",16.2003713854248,12.1364953068775,10.8691534307121,9.45729987634297,7.67019616869964,7.5986670572247
"GSM7392348","1",16.2694959719432,12.4250766487424,10.7883141068586,9.53274561422921,6.85340447324847,7.91149535599065
"GSM7392349","1",15.1402213282773,12.8551179067875,11.2119947896791,8.36512237493061,6.37705967656073,6.17951236836912
"GSM7392350","1",16.3335656689599,12.549454759613,11.5755298245496,9.80098585336804,7.66425896818862,6.51411336487078
"GSM7392351","1",14.9642248706287,11.118221265762,10.6233415916742,9.59140984990137,7.05210515382374,6.89089303126674
"GSM7392352","1",15.6100178269605,12.0470201102729,10.6359587789607,9.33012977431686,6.61671637503235,6.39336695659103
"GSM7392353","1",15.7346229080092,11.4486121743812,10.1017567461481,9.59680752775983,6.91122996205786,7.02437656263337
"GSM7392354","1",15.9206674996672,12.0470201102729,11.5459966737772,9.14202273015186,5.16691955923001,6.16092869698005
"GSM7392355","1",15.6669367046823,12.1879352763976,10.4644729665045,10.5715550977177,7.12144952266648,6.33564178325686
"GSM7392356","1",15.37662987997,11.7429717579055,10.8078353892532,9.94303000753795,7.33668192921554,5.75043646634815
"GSM7392357","1",15.1654341307916,12.0068253383257,11.0103803249856,9.63325199931542,6.2339269265167,6.81989923045456
"GSM7392358","1",16.0857733417229,12.0535765662972,10.7969674875197,9.63597113026667,6.03895921632261,6.73487751017709
"GSM7392359","1",15.6669367046823,10.4463888045418,9.58783898198199,8.99458089812351,6.82921126996855,6.24912046130448
"GSM7392360","1",15.2728197102046,9.88543243496107,9.9452887362586,8.12025854516373,6.10160201452866,6.43839297143769
"GSM7392361","1",15.6669367046823,12.364842856899,9.28919499735939,9.54912127600279,5.58849634761104,8.73027787049129
"GSM7392362","1",16.1250822995141,12.0406776631989,10.6570990809629,10.6680233704211,6.23989967912659,7.50464772689777
"GSM7392363","1",14.7860708381927,11.4201295286258,10.8679438183616,8.89218735498903,5.49559871326801,7.11830098146189
"GSM7392364","1",15.37662987997,12.0568645219889,10.7579993604135,9.11091506038865,5.89845732159485,5.99788972500791
"GSM7392365","1",13.7439622159332,13.3011709253904,10.6968674131625,9.64100355172869,6.13189240276451,6.40445261960556
"GSM7392366","1",15.7979117684362,12.2466904609477,10.9560035974764,9.45608235502151,6.49029311145646,8.83384529755846
"GSM7392367","1",14.5247782572866,10.5981016949795,9.91744904277684,9.49250653455507,6.4805873884654,9.18211354983146
"GSM7392368","1",15.9206674996672,12.0167086607599,10.4581085445989,9.35719933169723,5.93886228195874,8.31262931287913
"GSM7392369","1",15.2728197102046,10.0439741564508,9.53949170680443,9.38986948715631,5.73875729347817,6.86412798871455
"GSM7392370","1",16.0464643839317,11.956552690353,9.2693945736531,8.06202044195407,7.24513527462951,8.35611776145151
"GSM7392371","1",15.2177090856379,10.4664667351563,9.52706061372567,10.1983036446033,7.74286465878657,7.98558327165106
"GSM7392372","1",15.5513728894089,11.5002077867743,10.0435650873797,9.00919115398098,6.26667040957447,7.36712096569878
"GSM7392373","1",14.2757735785024,11.84797233109,9.96358179688199,10.7810499330963,7.30246303405474,5.5880618748649
"GSM7392374","1",15.4277541282631,12.0167086607599,10.0326785762254,9.9289473442531,6.57853342084773,6.17879104098119
"GSM7392375","1",15.7346229080092,11.9131283287914,9.8829099578155,7.64625720269877,6.58425730876554,6.33040266854451
"GSM7392376","1",15.6669367046823,10.6135103394046,9.29987680488515,8.66889394463395,6.60978371575302,5.93665282623249
"GSM7392377","1",14.7860708381927,10.7131217781121,9.29686207871934,9.33954527253612,6.20872048841904,8.3101805962201
"GSM7392378","1",15.2728197102046,11.8938675232601,9.15191330029053,8.91284463340974,6.44112455872151,7.84908155463492
"GSM7392379","1",11.942798235175,7.91505202910576,10.2572198473157,7.83326847767446,5.68128732565746,9.69391431386832
"GSM7392380","1",15.7346229080092,12.5265168912074,9.94841511894907,8.68642625166292,6.39016062499372,7.51738484998466
"GSM7392381","1",15.9890523462585,11.9794711033994,10.296839304149,9.18086166030631,5.63478518033764,7.06655523252766
"GSM7392382","1",15.5513728894089,10.1585467663235,9.23876346705485,10.0327207448852,6.41609588111819,7.13007000726498
"GSM7392383","1",14.5070861440309,11.7241195149158,9.5920447110775,9.10277795955692,7.76881769096047,8.56562540304615
"GSM7392384","1",15.7346229080092,12.0535765662972,9.89575045815134,8.3464740066903,6.86684316662071,7.48621591390616
"GSM7392385","1",15.4883306089576,11.9064745959715,10.6850504309693,10.7670484378996,7.1260357434205,5.54764855884107
"GSM7392386","1",15.0619116376645,11.9064745959715,11.2916803294444,8.63068406716225,7.47583284418631,7.53659493726325
"GSM7392387","1",14.2886573822322,11.9696656024016,10.1990467979681,8.13160178547529,5.63802042133466,6.95159842565105
"GSM7392388","1",15.2177090856379,11.9373307955399,9.71784439552721,8.12807097364307,5.96776613833872,6.62776039306931
"GSM7392389","1",15.4883306089576,11.8155013367144,9.92628851764571,8.02908649020867,5.92369931179138,6.78159294969548
"GSM7392390","1",15.5806953581847,12.0853471677443,10.5553427681566,8.93721535186089,6.25426272706941,6.95630603597229
"GSM7392391","1",14.8686340333862,11.7518434016654,9.71084725331521,9.58852838277392,6.41728687643028,7.33435751644696
"GSM7392392","1",15.8558169660607,12.0736934076299,10.2995748890032,10.1912420209388,5.99377249866092,7.35766778045695
"GSM7392393","1",15.3254234383518,10.6598724601936,9.70755338583776,10.0346484869775,6.04969595018086,6.57360389207542
"GSM7392394","1",16.0464643839317,12.0568645219889,10.15907376214,9.70545101367778,5.71859925341981,7.72178625296475
"GSM7392395","1",15.2177090856379,11.9696656024016,9.33255494776883,8.42486208777006,5.52149841729361,9.34052084068108
