"ID","Type","HLA-DRA","LUM","MARCKS","CXCL12","CCDC102B","SERPINA3"
"GSM1150689","1",14.856252891727,10.5879378617573,9.71066562753903,9.21154447711859,5.91432756298476,8.25017763583571
"GSM1150690","1",14.6508121910412,10.6025192047214,10.0921226862423,9.20120270643263,5.1707484687097,8.14889959257047
"GSM1150691","1",15.2029068243012,10.971658097496,9.89725264160065,9.22164548773107,5.46656231102439,7.98398327699367
"GSM1150692","1",14.508449917033,10.8246152558689,9.95082968923941,9.07504281221114,6.29093519840002,8.3285486469385
"GSM1150693","1",14.4190166798022,10.8434607079415,9.42047007451811,8.46321297050149,6.25341981699639,8.17149577023381
"GSM1150694","1",14.6194501424718,10.7161970982735,9.23015789322572,8.73641140450863,6.24653192204524,7.9046471287554
"GSM1150695","1",15.0318956278137,10.5633579381364,10.3486126724851,8.66875330417894,5.43773810876465,8.19783119803929
"GSM1150696","1",14.6117875273533,10.8624085404211,9.04239496018936,7.84291220324459,6.00530616539022,8.19197012656892
"GSM1150697","1",14.8423400238634,10.569801725882,9.82644587131471,9.37930184905183,5.87698537106083,8.53997366226561
"GSM1150698","1",14.9901110378777,10.7637218008477,10.0091348878323,9.54173956457284,5.53148016695099,8.13786515230945
"GSM1150699","1",14.7894396034904,10.7110654050231,9.85828948213512,9.30302801093288,6.2450922037067,8.41684574199024
"GSM1150700","1",14.8846847997435,10.9065319112824,9.58986555307109,8.41621967406972,6.06928442855296,8.00874612927984
"GSM1150701","1",14.5498822512021,10.7898533657103,9.17001821995101,8.11806401722808,6.29200626924326,8.35232395747198
"GSM1150702","1",14.572680521523,10.7285726692533,8.99434592119893,8.3027556256176,6.20300312384322,8.00549520325832
"GSM1150703","0",14.654538521578,10.7384842236399,9.92736161136029,8.94250760248536,6.76193674914857,7.52513605803385
"GSM1150704","0",14.8817281574281,10.8926465496525,9.68783264369656,9.28121940523455,6.86361070523461,7.42400654592575
"GSM1150705","0",14.5587857241986,10.9080632108184,9.93163841646592,8.65919771432586,6.35986688762288,8.02814588265949
"GSM1150706","0",14.6051503932326,10.7843497903148,9.59393014556677,9.28758257708001,6.53170905906111,7.57356462623544
"GSM1150707","0",14.8113375670919,10.6204842844979,9.60896486244803,9.13229016441379,6.300783436681,7.65209343602402
"GSM1150708","0",14.6772972934303,10.623029674704,9.971983152359,8.35767993120017,6.72453303771104,7.47820989659285
"GSM1150709","0",14.5724106581748,10.7815410359641,9.42432395537541,9.79587607264604,6.62526167277069,7.4920879518381
"GSM1150710","0",14.7209554920831,10.5393061821871,9.22524693253206,9.18798635356612,6.59824638229482,7.46076966067376
