"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM372286","0",4.93982552836607,8.15370930883433,2.63790925703192,2.8186713626399,3.01309718915951,7.79916576087493
"GSM372287","0",6.25095066883535,8.32472041806671,2.26230715146639,2.90376636859851,2.69765301545642,6.87622494510572
"GSM372288","0",6.48412361809527,7.05311759690698,2.61528880413524,2.83469194527613,3.10275279419225,8.37412586234108
"GSM372289","0",3.47586923063979,8.61343744688118,2.53700570598178,2.69882874656154,2.9245214194175,7.02954690250805
"GSM372290","0",5.43000302752977,7.87924503116988,2.4278949782433,2.71359844065541,3.08147550482631,7.59301890901408
"GSM372291","0",10.5475878495115,13.6435695933558,2.67368609970795,3.45481129246497,3.32910471671463,5.83157861109916
"GSM372292","0",6.47127520595445,6.03058326247854,2.70216469600637,2.84156681944863,2.81172211885624,8.16453523481888
"GSM372293","0",4.00737112240388,7.10021133348876,2.47956488209007,3.0033222298157,3.38957318076819,8.00430473130222
"GSM372294","0",5.92733906574804,8.63706602205166,2.41551238856364,2.73715612002704,2.9541933930118,7.65887812618916
"GSM372295","0",5.34351909605528,12.0140685560699,2.17650168893387,2.80290618022279,2.99176497499174,6.18259323367381
"GSM372296","0",5.61849727638425,5.19109121060037,2.56599311156539,2.72087337564929,3.35763653317366,8.55836557644702
"GSM372297","0",3.04767296112578,10.2631204213093,2.30772103253915,2.84620851659646,2.9541933930118,7.38826523105874
"GSM372298","0",6.64329446809599,8.45322593648929,2.32221883176665,2.88223124241319,2.96490562178449,7.69658552252684
"GSM372299","0",7.05668443703642,13.1302768753139,2.47545683619794,2.75600017687298,2.4711462737943,7.11238067541633
"GSM372300","0",5.55194454781926,9.11044239018259,2.49843420712921,2.93973029151614,3.16407369932626,7.75317239308645
"GSM372301","0",5.42168807760598,8.41905494892774,2.69942182050816,2.96389035765333,3.59029143387133,8.49961156395083
"GSM372302","0",7.66088117303962,10.4623313835493,2.60666555248267,3.21156386078189,2.95925007330896,7.4182594795876
"GSM372303","0",7.72173040830318,8.26278281113671,2.80986587936869,3.42528518842198,3.88704126494858,8.39658383990238
"GSM372304","0",4.89415669526003,11.0887882054964,2.25711413615446,2.71908031970301,2.96975530210315,7.71887789069878
"GSM372305","0",2.60239604140143,6.22017877076533,2.543147672593,2.76530032388132,2.96821028210879,7.91599717166024
"GSM372306","0",4.13556735844972,8.57777503312333,2.58906377107173,2.76459046759928,3.30304370418092,7.96829171071415
"GSM372308","1",12.8128382944147,14.1854097604192,2.7106521320116,3.32736587938801,3.01851448881231,6.12344991113454
"GSM372310","1",12.689111084699,14.1113175920174,4.25911244882748,2.62537127515999,2.7724632073312,6.35015546560223
"GSM372312","1",12.0657132646552,14.1113175920174,3.97026351240179,3.27320824254409,3.17369715733039,7.13887781019384
"GSM372314","1",12.6595650243877,14.0060666068102,4.32789595538624,2.74447819622499,2.91873717820405,6.12866893968191
"GSM372316","1",13.0541006299599,14.1113175920174,4.29917931268919,4.1783822402159,3.21503213845081,6.40131138090924
"GSM372318","1",13.2057057451681,14.1113175920174,3.89917241388145,3.25077659040406,3.28880683726469,5.30722738536517
"GSM372320","1",13.5115954307841,14.0550180579631,3.90649001459732,4.21986411687647,3.42879760249365,5.31856822780006
"GSM372322","1",13.384659407594,14.1854097604192,3.45684651290542,3.45957692018659,3.22641705070052,4.83277637578016
"GSM372324","1",11.934367331823,14.0550180579631,3.99184635256747,3.12394652193518,3.24496133656249,6.75825911464129
"GSM372325","1",11.4465405129788,13.8088808151055,2.48399615939626,2.69045263805728,3.13727738009133,6.19321106916833
"GSM372327","1",13.3283826472878,14.1113175920174,2.87817245832165,2.77997072166057,3.21860836045327,4.64413968077891
"GSM372329","1",13.5706553257732,14.0550180579631,3.29168226396662,2.71309796554842,3.28205445109951,6.50445684256781
"GSM372331","1",13.35018538766,14.0550180579631,2.9546296228533,3.31998091167359,3.0052590880736,6.60349665007411
"GSM372333","1",9.40039064012335,12.8739608556473,2.81101266742404,3.12907235532999,3.0080651661327,6.84224498878745
"GSM372334","1",12.7819084910846,13.9648391978423,4.38746794031131,3.49971613658166,3.38787072943381,5.43103272463201
"GSM372336","1",12.7700272376611,14.1113175920174,4.2212250396403,3.0673718607036,3.0520177307582,5.25218456081036
"GSM372338","1",13.3070370880641,14.0550180579631,3.54587140451454,4.60499370766462,3.56917857347646,4.9283044671991
"GSM372340","1",13.3735788373771,14.0550180579631,3.48515874584857,2.9181973000967,3.3490420435683,4.72989102455468
"GSM372342","1",13.3396742235091,14.1854097604192,3.69075029806552,3.67126940256668,3.26077823444213,4.71164765465928
"GSM372344","1",13.7423842277903,14.1854097604192,2.86776082195009,4.37346680786909,3.14976287522914,5.33489051923238
"GSM372346","1",13.183757003427,14.1113175920174,4.27364979800932,3.96181390913704,3.1480709130028,4.86961156515398
"GSM372348","1",12.4148048315513,13.882002514935,2.79476010607471,4.05897058903308,3.03219423723584,5.24430360979868
"GSM372350","1",9.7756904755482,8.81687650946644,5.43756888184463,4.62224334026174,3.75089266473502,6.78465281163666
"GSM372352","1",7.77130344909185,11.357490453831,2.39354793568455,2.58999074507761,3.06267482452656,7.22863298964953
"GSM372354","1",13.2307447416023,14.0060666068102,4.98871148492866,4.82034191719345,3.28021140478336,5.42510456952573
"GSM372356","1",13.2789805270766,14.0550180579631,3.00504143426407,2.80874414572013,2.99044298312614,5.51526789856478
"GSM372358","1",13.5305308118425,14.0550180579631,4.49565085294634,3.60700156453314,2.83813966901036,5.25370372040658
"GSM372360","1",13.4580510483418,14.1113175920174,3.72109887208677,4.04222160967805,2.78571195140851,5.35742112295921
"GSM372362","1",13.6419590093579,14.0550180579631,4.40332073387409,4.376280585984,2.98969093699141,5.10051967612952
"GSM372364","1",13.2667927290079,14.1113175920174,4.93793925536246,2.87853455295556,2.99282397498366,5.32459777834077
"GSM372365","1",13.4171670980479,14.0060666068102,3.17120797432159,4.44897439556298,2.97877300650212,6.118490077764
"GSM372366","1",13.658189039637,14.0550180579631,4.03735846106106,4.6623401900373,3.19107840049144,4.52944521325211
"GSM372367","1",13.3173778723109,14.1854097604192,3.70541393392446,4.00168881823975,3.29076775550188,5.22179653947735
