"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM2209922","0",6.26896989256687,7.95469671776311,2.48390767053248,2.93321587091827,3.19350853923983,7.70866698976942
"GSM2209923","0",6.62325811198845,9.96473824492118,2.74646298014469,3.13344052107686,3.86748173374668,6.86293598633966
"GSM2209924","0",6.7941873751366,10.8060819350234,2.62248218607295,2.92694393717422,3.09215191525218,6.7748871927364
"GSM2209925","0",7.30784795351722,9.98643988545869,3.33978139813323,2.8789526869769,3.41357897010418,6.78777454751189
"GSM2209926","0",6.94666247824715,10.4593863759548,2.73055372346099,2.8350952349303,3.11281708210248,6.5434902707164
"GSM2209927","0",7.1562293636143,9.30267035396419,3.10684547131973,2.73437497126682,5.37169744153791,6.76779603113491
"GSM2209928","0",6.93149073773547,10.1487352380712,2.53795927247268,2.6971535758782,3.01447557371486,7.41813111225071
"GSM2209929","0",6.18249294657836,8.5186697743796,2.58038610131108,2.7209073513535,3.74389553087278,7.18977304752508
"GSM2209930","0",6.50206480659609,9.44884602352424,2.8232031168947,4.3534901276102,3.14254842928602,6.67593583343904
"GSM2209931","0",6.89288701929516,8.65369233737031,2.85953749142116,3.0990745273568,3.27163545712163,6.9444967387561
"GSM2209932","0",9.73382314447021,11.0945366376059,2.56872401877689,2.31808417197105,4.66135600336229,8.77087785168969
"GSM2209933","0",6.75645846214738,9.68483034671512,3.17288306677897,2.77041026433756,3.49495583637658,6.90585304324425
"GSM2209934","1",12.5058226160545,13.1554357255946,3.24504420284793,3.4064064053046,2.98941382555878,6.34112437491184
"GSM2209935","1",12.6507920711974,13.1554357255946,3.17581542375936,2.85605303817535,4.099472282173,6.37313212397527
"GSM2209936","1",11.6495093096771,13.0265723293184,3.02948137633397,2.9558987531628,3.95535231412104,6.26873130173909
"GSM2209937","1",9.94454149530712,12.9170518587919,3.59837786828901,3.49630418167959,2.9885244856726,6.99174640982128
"GSM2209938","1",12.5058226160545,13.0265723293184,3.63825569605241,3.17169773540573,2.93059276681692,6.22447030625992
"GSM2209939","1",12.5058226160545,13.0265723293184,3.46949529435126,3.08126255851943,2.99994011384454,6.49300884226462
"GSM2209940","1",12.6507920711974,13.0265723293184,2.62822679644501,3.2378037731843,3.16795424488537,6.25506576175022
"GSM2209941","1",11.9430454701215,13.0265723293184,2.75611381119183,2.79325533295142,3.40566157398061,6.6371919294877
"GSM2209942","1",12.5058226160545,13.0265723293184,3.04072205296493,3.83250134913589,3.26267979887177,6.43823144345721
"GSM2209943","1",12.2346568760698,13.3140022716605,2.84995379154303,3.56732008178802,3.05183056118707,6.47952923466115
"GSM2209944","1",12.8288841299024,13.1554357255946,3.02529041834442,3.05584435643275,3.03543632689713,6.38118629755772
"GSM2209945","1",12.5058226160545,12.9170518587919,3.04890495632431,3.51635604115048,3.44025077736366,6.45489882776759
"GSM2209946","0",3.16284726335172,8.49086712739784,3.3371019150844,4.36351097056208,4.18573484235937,6.50315154615871
"GSM2209947","0",4.87208273232029,10.2441975273299,2.88487746728671,2.75901549249369,3.4634545959807,6.88801858384969
"GSM2209948","0",4.55590989665294,6.44849958673375,2.98745952311925,2.63409279387304,3.37833490129048,6.46142303336187
"GSM2209949","0",3.4211724258532,6.26388133823723,2.84177762708979,2.68047864512178,3.24448963902183,7.87566559219557
"GSM2209950","0",5.58472372321909,5.5495369212587,2.69854472738339,2.42911680113253,3.26233521185861,7.49216614575686
"GSM2209951","0",6.72211811395946,8.87313995474233,2.58650615321841,2.87435736054325,3.34436410084305,7.66606586138904
"GSM2209952","0",3.00729021849779,8.4621395316128,2.69236487535013,2.86164590070335,3.43965620537965,7.66020321563349
"GSM2209953","0",4.84864218569925,11.2465286192188,2.69148407503167,3.01033293192226,3.48735119651909,6.85552069483998
