"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM405531","0",7.48651978153099,9.74353492781019,3.05141703745182,3.4153721937394,2.87472139271183,6.94347015972093
"GSM405532","0",8.15291705500943,10.6784433424743,3.07578425424159,3.3841111199912,2.92521650203408,6.843313700565
"GSM405533","0",7.512093789724,10.7192804362956,3.15908953410587,3.44675428117578,3.0136452019921,7.03733249356189
"GSM405534","0",7.66449343911944,11.5704563274553,3.10719499001925,3.39691710088922,2.91228877788562,5.98597513193805
"GSM405535","0",7.60798224283895,10.3299605334573,3.11309389411912,3.42536343078522,2.86490000359214,6.70271921455128
"GSM405536","0",7.60270636648259,9.98076519588262,3.12729058291429,3.47181512843482,2.93104075355085,6.71235845273992
"GSM405537","0",7.87307897856525,10.6035541447857,3.04534192387446,3.36259228372878,2.92433278594988,6.95584133818177
"GSM405538","0",7.49485832566281,11.5704563274553,3.04463002723592,3.20824638472466,3.74937220856333,6.52459212875513
"GSM405539","0",7.6145633297363,10.0189760214287,3.10640449928962,3.41430506848171,2.92521650203408,6.68313004436785
"GSM405516","1",11.5480408452757,12.762914265225,3.23692124569821,3.20399716134019,3.21344833374367,5.8317999715876
"GSM405517","1",11.4286161429673,12.7108354958052,3.2296501433775,3.17933816236395,3.19517115962365,6.13282826434645
"GSM405518","1",11.6243336851176,12.8780806126174,4.3836648128952,3.24955770773591,3.14908843333358,6.82265990279539
"GSM405519","1",11.3938492451345,12.7747752527183,3.01860272423629,3.85738268212618,3.2903260676959,6.26378448431137
"GSM405520","1",11.6466086468558,12.7108354958052,3.1755558399739,3.21435691967124,3.19882016546461,6.38311568056452
"GSM405521","1",10.8804517813913,12.6381358902443,2.88358028992365,3.23251767188089,3.19163878027308,6.77661321056516
"GSM405522","1",11.8431757373787,13.1628365279488,3.08142544949676,2.85574893475989,2.91917581816413,5.79037721089
"GSM405523","1",11.6373808544332,12.7747752527183,3.32338902013704,3.23855275464286,3.1854127240399,6.36452128090251
"GSM405524","1",11.0135333035425,12.651565595288,3.45032351767006,3.26088948071486,3.19942435844982,7.00119638525568
"GSM405525","1",11.4528496099436,12.6603742642185,3.37275515347767,3.22209067899502,3.15133713961905,6.06290577298812
"GSM405526","1",11.5526130790436,12.8031094320283,2.85104326847762,3.18037821463346,3.13559502513771,5.95831223650271
"GSM405527","1",11.5444553102624,12.7546310584611,3.07369618182939,3.21327774882416,3.13095138044164,6.47598166375641
"GSM405528","1",11.4986773646867,12.7942692772567,4.10978037939494,3.19896908550931,3.18072184509322,5.51608715420133
"GSM405529","1",11.6050842940825,12.9125069202548,3.18202516964483,3.74146784907949,3.11384318629351,5.9737230966479
"GSM405530","1",11.6956868602168,12.7108354958052,4.08213791187842,3.20119547118049,3.14908843333358,6.19405738417354
