"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM337197","0",6.73373343993622,10.0587395580148,3.13906713477183,3.63905560167461,3.40587546305562,7.04367513145548
"GSM337198","0",6.55649278144433,10.6607059995619,3.29533376936462,3.25298798611039,3.37539380210736,7.31986882941099
"GSM337199","0",5.64456108137583,9.22616187603429,3.08596935955757,3.15511539969565,3.02310952570407,8.34688359844603
"GSM337200","0",4.61011351055795,8.0763641764724,2.72352786722806,3.07762994807519,3.50074212438147,7.24649552788593
"GSM337201","0",5.33688014645273,9.35047426219431,3.08735740498002,3.34874737312688,3.13799229374076,7.65641820694061
"GSM337202","0",7.21548805218801,8.7974137880195,2.99557102757696,3.20671312788812,3.21926969394089,8.59919201342287
"GSM337203","0",7.36390078055111,9.2131069128748,3.07028774003166,3.3563847680749,3.13421704681087,9.37135985152275
"GSM337204","0",2.3689074462522,8.57732748413595,3.5962387138939,3.17429817164093,3.1175698694886,7.10729259987222
"GSM337205","0",5.53976486148423,10.2289251012007,2.87597580467626,3.08755869578225,3.45142259445963,7.92048158005133
"GSM337206","0",5.48943613856031,7.24741851784028,3.14335981353775,3.10478427288243,3.11658418713172,8.0376600399786
"GSM337207","0",9.13815214189465,11.3507586246885,2.73376340621334,3.22345740035982,3.04217098801124,7.47778007871255
"GSM337208","0",3.589743058029,10.61303469307,3.32985344085816,3.24961987183034,2.937393555637,8.22298541076161
"GSM337209","0",6.28254981298235,8.40044221329706,3.57406225655305,3.62465786234821,3.19998972002375,8.11369163446269
"GSM337210","0",7.27638557888194,10.9807519167525,2.89483419691744,2.96479562041287,2.96529362490906,6.93585178691088
"GSM337211","0",4.59579471216369,9.29699152200418,3.20739947293893,3.01581450689332,3.29308841389019,7.58047726287561
"GSM337212","0",6.31536885224023,9.99250961699719,2.75874438375844,3.25567767572039,3.18839235794229,7.92826760279112
"GSM337213","0",6.11980371449,11.3195758784607,2.97768618306424,3.13327294031738,2.67606709099099,7.48824098014695
"GSM337214","0",4.01322657260904,5.87134946755601,3.5446299587732,3.40273522715841,3.47227974731202,7.51677677570909
"GSM337215","0",5.54061813752519,11.1959367064131,3.01846842851259,3.25246125735311,3.05905965716764,6.966663585796
"GSM337216","0",5.2237893650544,8.56510524910563,3.02994804784188,3.17429817164093,3.56221141201991,7.38607010635245
"GSM337217","0",3.72038549570191,11.7599064078781,3.07117160894157,2.94144806708051,3.37324459355861,7.0819374587312
"GSM337218","0",5.24191013944824,7.7953383700409,2.93833355905889,3.02409573453879,3.49460422958143,8.20878676130117
"GSM337219","0",4.64701736536002,11.1534342559481,3.19925708713068,3.19024341798987,3.31770362101064,8.2525688039141
"GSM337220","0",5.73083746691867,11.2554455532585,2.52798259312973,2.79816816152613,3.02333787784391,7.25830682855489
"GSM337221","0",4.79968424208806,9.48540605028284,2.92908242217683,3.23385543825637,3.31515047179557,7.86854593130136
"GSM337222","0",5.00906525054357,10.6304073704459,2.80753945129876,3.48691341124003,3.29110408660598,7.64849765883586
"GSM337223","0",6.19551498712474,11.9899958524182,2.7789572588166,3.26996415047528,3.17431014772636,7.6521282752539
"GSM337224","0",7.69911697647265,8.35533760690641,3.18463367121552,2.97890294111878,3.07603950483398,6.75733867534383
"GSM337225","0",5.85478020870419,10.338864679209,2.83076722716074,2.9282904479087,3.0847569431488,7.77125306185763
"GSM337226","0",8.46229602326177,11.5987332028657,2.97476502740938,2.97890294111878,3.04247278180728,7.94882356901247
"GSM337227","0",10.1457046105961,11.590745285737,2.88851270608972,3.07225478619601,2.86242332560268,7.0002055457382
"GSM337228","0",7.91059277926063,11.6499795207057,2.90316775631626,3.11913190110091,2.76760080280056,7.67515891041826
"GSM337229","0",5.66249973356177,12.2278555176842,2.59507190647667,2.77789478051941,3.12880561050004,7.46950705471849
"GSM337230","0",6.08744955425072,12.1595762336321,2.72679523884116,2.79600741900556,3.64555885675591,7.04199725003593
"GSM337231","0",5.71936522002953,10.2725793311983,2.66523062639106,2.86116312171051,3.3643007762098,8.05035875321649
"GSM337232","0",4.49698336824033,8.60231564800599,2.74537082620317,3.38213378713344,3.35013193848718,6.95934632325392
"GSM337233","0",8.6398952499685,11.0920960611321,2.70703024630337,3.00094741742259,3.15544430771166,7.96449927054781
"GSM337234","0",4.463837557397,9.53508479437119,2.72410030002779,3.00360847909216,2.86709370241773,7.44991803908558
"GSM337235","0",7.12127797700281,10.6892973738706,2.69085422136509,3.42319688093812,2.97367768101425,7.90835032881081
"GSM337236","0",5.5802762572047,9.20833544481528,2.77630644972893,3.00959560885016,3.49868510909166,7.21130173784714
"GSM337237","0",4.60475830850036,9.32331325835183,2.96865522017768,3.12187516189098,3.63293290634666,6.7122363285337
"GSM337238","0",6.61965518575954,10.6768619183916,2.97559365708562,3.27167755238338,3.33177023744248,7.59077201821868
"GSM337239","0",7.05302363040124,9.14624991078655,2.95807406246639,3.67055239931119,3.27506984302144,7.39551330547078
"GSM337240","0",5.20578229432305,8.9620199668092,2.66961986479515,2.90101405135249,3.29900152933466,7.84862843978937
"GSM337241","0",6.15166234156761,7.27546717319041,2.82884233115889,3.40273522715841,3.2873373790553,6.94487440421888
"GSM337242","0",6.65991646471272,7.97964154150842,2.87087475307221,2.95358297770104,3.34273383931968,8.36544058045118
"GSM337243","0",4.61487818732671,7.54647092814603,2.87087475307221,2.62761422536911,2.90281156392374,7.59571138605335
"GSM337244","0",5.72785268130424,5.4643700176824,2.92250995468815,2.89066149983599,3.55842369498669,8.81110107910263
"GSM337245","0",4.77293543823935,8.72206192230346,2.82162574365602,3.17968342901943,3.27955025531107,6.61394411772662
"GSM337246","0",6.87984129158448,8.90783187084888,2.84213015483985,3.21931434099667,3.35425533298452,6.95982306760225
"GSM337247","0",6.42381141826243,9.83212334693964,2.95688408034834,2.72561573394788,3.30082456411143,8.79004641312954
"GSM337248","0",4.79651603389573,7.42734434346588,2.87688643418077,2.82763323594412,3.1089095257598,8.1820180404451
"GSM337249","0",5.48943613856031,8.1497818763417,2.81332601083011,3.23613761714748,3.30733306955181,6.52566183722031
"GSM337250","0",5.42330869218591,5.58095563882177,2.90006320847766,3.14083946408459,2.98642150236905,8.13284383316128
"GSM337251","0",4.20176137212156,7.45111522835487,2.92143700730792,3.15891697893749,3.28249362174972,5.73679651896177
"GSM337252","0",5.76420127687953,10.895398464497,2.69188461860086,2.80884709232356,3.42076656521222,7.04696093275103
"GSM337253","0",4.31795070920995,10.7291941218746,3.21415627748756,3.34693091061543,3.44443802859514,7.6545258268933
"GSM337254","0",5.26272102400344,9.20249232303617,2.85179690848727,2.83205066292684,3.62721060657334,7.33685075347236
"GSM337255","0",5.55880312967104,8.86124656097407,2.97361257518572,3.19515781846438,3.59478616619007,7.89845393585387
"GSM337256","0",5.48301411894,10.8169063248385,2.99069307361078,3.20380967267031,3.44787111888623,7.16628950796946
"GSM337257","0",6.64540455965303,6.98834037580664,2.7538050173021,2.88163900162325,3.46448703909509,6.70813918137238
"GSM337258","0",4.89625150529447,9.83212334693964,2.74808551630157,3.00042295217252,3.56512292452747,6.43399306763302
"GSM337259","0",4.9379232282257,10.4514324764796,2.84041114864968,3.22409727974288,3.78205887618591,6.39284192720588
"GSM337260","0",4.14574373591997,9.36840085871163,2.76656374416461,2.73113147034746,3.35808164190751,7.18560470714517
"GSM337319","1",13.4105193272878,12.767283522546,3.67589529216533,3.33539680620114,3.30668322066614,4.57102493787966
"GSM337320","1",12.7204209524535,12.8870670876031,3.3326287114763,3.28184752872625,3.04243556354414,6.11945757361242
"GSM337321","1",13.2791989173031,12.8219615188245,3.40415222887595,3.07122979105871,3.07094691319918,5.93944857918685
"GSM337322","1",13.3897000864983,12.8219615188245,3.40248535927318,3.92130480638503,3.17834545413759,5.68896874161716
"GSM337323","1",9.81860997887916,12.8870670876031,3.24127372285235,3.49348708766078,3.40811597359999,7.3479096219436
"GSM337324","1",13.4105193272878,12.8870670876031,3.65280999645472,3.99265415000706,3.34453204166954,5.51296246585523
"GSM337325","1",12.7632094655664,12.8870670876031,3.61959927465052,3.49900682367438,3.27866746952978,6.59665035421395
"GSM337326","1",12.3268490411178,12.8870670876031,3.26327880670312,3.36100286493583,3.51564560315735,4.48428269697791
"GSM337327","1",11.9053651980386,12.8870670876031,2.97214221110454,3.31148546789637,3.18899711387515,5.16190302294275
"GSM337328","1",13.1437184012369,12.8870670876031,3.15076377029799,3.24958177127752,3.73415449849918,5.26933714361808
"GSM337329","1",13.7405143905674,12.8870670876031,3.62183281342843,4.25665538133038,3.44307085088239,6.36938751278571
"GSM337330","1",13.0533366759835,12.8870670876031,4.25539779725823,3.01578285591602,2.99652997403961,6.26044773487974
"GSM337331","1",13.2327478165916,12.8219615188245,3.6751934297436,3.25317731204811,3.63265752965833,5.85208425971271
"GSM337332","1",13.0052668461858,12.8219615188245,3.32747394009561,3.80492005428776,3.22712927046852,5.88087141197032
"GSM337333","1",13.6620396273489,12.8870670876031,3.7758275629365,3.38342879876571,3.21579491172936,5.15895226907109
"GSM337334","1",11.5204112489265,12.8870670876031,2.81427052484999,3.54109212904943,3.07982172543744,6.43201166388403
"GSM337335","1",14.1837696212247,12.8219615188245,3.3888908323076,3.35798922928928,2.97529019008771,5.67754633020746
"GSM337336","1",8.27720778536946,12.6859659428171,3.57285534121701,2.17187520699397,3.12777846250934,6.02394605711989
"GSM337337","1",8.93215111665511,12.8219615188245,2.65181276364881,2.91520556698756,3.54740518326525,5.40700097668965
"GSM337338","1",13.8684000881577,12.8219615188245,2.95757863620123,3.17712061034537,3.27639499393668,4.36948389566349
"GSM337339","1",12.1326537928675,12.8870670876031,3.3290915105335,2.58141680209749,3.04813271271059,5.99451713155592
"GSM337340","1",11.0498913576982,12.8870670876031,3.1657177046322,3.37433528394996,3.29777729635282,8.45762654032913
"GSM337341","1",12.6684598567099,12.8219615188245,3.30271219997011,3.96136140310963,3.6238484972503,5.0641559454219
"GSM337342","1",13.0291775510442,12.8219615188245,2.94774797436182,3.48564833762208,3.49618812147763,5.49385403679612
"GSM337343","1",11.741187132376,12.8870670876031,2.93861693126139,2.89208466156351,3.43932066424119,5.74233343241337
"GSM337344","1",11.8571675029428,12.8870670876031,3.16096838785307,3.49775865075111,3.61732508920779,6.42253229950519
"GSM337345","1",12.9627984854072,12.8870670876031,3.07166027393544,2.92087246878307,3.47614034375389,5.49187245609501
"GSM337346","1",13.3218715264932,12.8870670876031,3.70269392559425,3.2979599561749,3.67103259039149,6.17900699486652
"GSM337347","1",12.8922446016156,12.8870670876031,2.82404774698748,2.81051778082265,3.7845644008172,4.16248898189937
"GSM337348","1",12.0663285771674,12.8870670876031,2.89370954393068,2.43989748729253,3.54847146503639,6.79460088980014
"GSM337349","1",13.2327478165916,12.8219615188245,3.00049279071319,4.04089195045356,3.34357747644846,5.23237505751798
"GSM337350","1",12.8643621818589,12.8870670876031,2.56220975011326,2.82393283897729,3.46230780214792,6.24531771916942
"GSM337351","1",12.8922446016156,12.8870670876031,2.78946292344198,2.82906621937162,3.40649042628411,6.73222907406796
"GSM337352","1",13.6375236865279,12.8870670876031,3.17559452472424,3.2377464555589,3.11322657928229,5.22138939354199
"GSM337353","1",13.2573183658898,12.8219615188245,3.22497838139203,3.80492005428776,3.41216051221107,6.95946069717088
"GSM337354","1",12.9627984854072,12.8219615188245,2.99406687518391,2.91170891600514,3.02241238777287,5.23909508898759
"GSM337355","1",12.8353011383555,12.8870670876031,3.25669344859319,3.36159124343425,3.48923720487712,6.19986816192102
"GSM337356","1",12.6957461002097,12.8219615188245,3.37671910620568,3.17658831952741,3.5742608950643,4.64214324579552
"GSM337357","1",11.0228989635264,12.8870670876031,2.55586620924695,3.79746057732696,2.75721287229161,5.64464024369726
"GSM337358","1",13.1239433252328,12.8219615188245,3.48408411915454,3.59455480783412,3.56487015343474,4.98313326357464
"GSM337359","1",10.6462032225584,12.8870670876031,2.64584092189375,2.55430028651831,3.42135897498561,5.7571664745455
"GSM337360","1",12.7395454479473,12.8870670876031,3.54799564988082,3.08146512125869,3.53586323872748,5.64279919269912
"GSM337361","1",11.1655265049016,12.8870670876031,2.52165087204548,2.2928143994127,3.57457709764433,6.33912365381261
"GSM337362","1",12.2797783797454,12.8870670876031,2.90594336358254,2.78691009668759,3.45707682493974,6.45509611731126
"GSM337363","1",14.2829650483379,12.767283522546,3.16336540075736,3.74852935986249,3.2579271394547,5.40700097668965
"GSM337364","1",11.3305454923129,12.8219615188245,3.18008938151994,2.34340442022356,3.21702410868551,5.05656982909584
"GSM337365","1",13.8420923124327,12.8870670876031,3.26543811433057,2.9029103823148,3.60868595632749,4.91935039304664
"GSM337366","1",13.6879590106448,12.8870670876031,3.47548604632784,2.96188824814294,3.25569071052956,5.28581095439457
"GSM337367","1",14.6391552671436,12.8219615188245,3.34249181113432,3.40214397906638,3.56095753062321,5.63009732958365
"GSM337368","1",12.5508272979026,12.8870670876031,2.98401377095845,2.69260373075468,3.10909493699987,4.45946871620038
"GSM337369","1",9.93621080236063,12.8870670876031,2.83114959128478,3.0372050131753,3.47320052991377,6.95552564446983
"GSM337370","1",14.3391953131836,12.8870670876031,3.083817568189,3.35430860968527,3.43307430754444,5.66438135282352
"GSM337371","1",13.0052668461858,12.8219615188245,3.33728760611848,3.20895713646347,3.35061921299244,6.08802833212415
"GSM337372","1",13.9862801032889,12.8870670876031,3.26511975852716,2.91170891600514,3.30563858473604,6.89901067202879
"GSM337373","1",13.92093346285,12.8870670876031,3.33165911059013,3.08027803290402,3.42826480837724,6.70615115507911
"GSM337374","1",11.6946487509805,12.8219615188245,3.06531486336724,3.42803360748445,3.34812677401031,6.16429867078462
"GSM337375","1",12.0459431390408,12.8219615188245,3.05312486888581,3.05377462767449,3.30975582083084,4.77424085804875
"GSM337376","1",12.9137775424621,12.8870670876031,3.17820853262046,3.1901574177054,3.46752118645078,4.94249818225915
