"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM1624280","1",13.4237443054373,15.2173705005746,3.40096176217175,4.12747369087807,2.28283980877238,5.45767565359526
"GSM1624282","1",14.0323516804177,15.0461629155978,4.02371337843313,3.92733161241684,3.10688007349296,5.13496371999912
"GSM1624284","1",12.6000753612192,14.4533777086866,4.5420255946472,4.63940491212914,3.23501224407521,5.04653383907141
"GSM1624286","1",13.7224890723289,15.0309535946772,4.78863471269027,4.57992639125867,2.28283980877238,4.86291664732351
"GSM1624288","1",12.8613979672517,15.144767100915,4.63071466729276,3.46995767612959,2.28283980877238,5.37813987872953
"GSM1624290","1",13.0918379011226,15.0893183407334,3.66361254616945,3.88779003077013,2.28283980877238,6.19880470005796
"GSM1624292","1",12.5917342268926,14.895733699107,4.2490733363466,4.26238401840848,2.28283980877238,6.4319499647746
"GSM1624294","1",15.1292136190922,15.2012068031711,4.47539305530608,4.86708879133095,3.69368165636259,5.87667502080028
"GSM1624296","1",14.3386094710236,14.923889216727,4.47206634268914,3.43188638648587,2.28283980877238,6.00493237094629
"GSM1624298","1",13.7444159914551,15.1442491470336,3.22526818810233,2.21504144480301,2.28283980877238,6.72709524849316
"GSM1624300","1",13.3754867570834,14.9252137761858,3.850853470838,4.59437732254167,3.76476087898251,6.18374500457026
"GSM1624302","1",13.9344898563529,15.0783496212953,4.17672267678137,3.71479955439472,2.28283980877238,6.09294971223822
"GSM1624304","0",5.10871505483135,7.97551179172974,2.73310144825955,2.39585797342454,2.31927435066634,7.65799677150451
"GSM1624305","0",4.19582135367967,9.49997450485018,1.6525821006288,2.39585797342454,3.84113329260425,7.55840238210464
"GSM1624306","0",4.91971010741788,9.19912935440565,3.35899720702194,2.39585797342454,2.31927435066634,6.68523787654237
"GSM1624307","0",5.60500226893234,9.43874862838139,1.6525821006288,2.39585797342454,5.16012301569048,7.60547132933116
"GSM1624308","0",6.63059813980851,9.53523147300995,1.6525821006288,2.39585797342454,3.58585711175369,8.53277498551346
"GSM1624309","0",5.9666622332709,8.35325068942429,2.49519842245886,2.39585797342454,3.99636308459821,6.92400242806061
"GSM1624310","0",5.33941730595598,6.4592017777866,1.6525821006288,2.39585797342454,4.20220234069467,6.61383441789972
"GSM1624311","0",7.05283833636126,9.37531843685345,2.40773789573654,2.39585797342454,3.85294336358222,8.46479474177218
"GSM1624312","0",3.63967946445198,5.9508477892944,1.6525821006288,2.39585797342454,4.20513344223175,8.10742368704781
"GSM1624313","0",2.16158151278246,5.81624969439638,2.3393769099932,2.39585797342454,4.42770798702412,7.3841192727828
"GSM1624314","0",3.44686823016466,4.88517186949554,1.6525821006288,2.39585797342454,3.8123768692853,6.50001512071746
"GSM1624315","0",4.49388919126356,4.48519090874733,1.6525821006288,2.39585797342454,4.88659816745269,8.12456930103236
