"ID","Type","PROK2","CXCL5","ATP6V1C2","AHNAK2","PPM1L","SLC16A9","FCRL5"
"GSM261299",1,5.6854410690683,3.16319028465783,5.76330765653717,6.73479295840293,5.92984974346981,8.24407223476168,3.47989192541772
"GSM261300",1,4.36529557935222,3.01305223928163,6.00233447074344,6.90879368391313,6.47081762438414,9.20593779495594,3.6566422189242
"GSM261301",1,7.60593750744214,2.9656092062972,6.17129220909849,7.77089934814723,6.88403939346805,8.92096811224714,4.69353814376708
"GSM261302",1,6.71725426163625,3.25147558082017,7.3586231811721,8.59525438461012,7.51204265542972,8.3020937011137,4.66906463359198
"GSM261303",0,3.27192272076024,4.70734736791176,7.38110646740063,9.37301853852635,8.68109797834119,10.5034584639099,5.67767482420649
"GSM261304",1,4.58616504323391,2.91127072628273,5.97904163803375,7.84519340204275,6.29233031724308,8.78088225578033,4.7568783442411
"GSM261305",1,4.61093636184566,3.90044323014699,4.83813751661103,7.87967026263597,5.69067910739149,8.35984979303125,5.54778869601021
"GSM261306",0,3.51955057261081,4.83965744126586,7.72239940485364,8.34353129679505,7.68365563052206,9.64592751637099,5.6626436485098
"GSM261307",1,4.18464293638596,3.14492029680047,7.03375169077942,7.17054160031591,7.60866684649998,10.4584095908471,4.29999695460112
"GSM261308",1,3.83735685143941,4.19771361321964,6.4447606527614,7.36613895867842,6.61131282958178,9.89874552353208,4.74786984675225
"GSM261309",0,3.53967726898285,4.20984381146692,8.61218561436352,7.53170865031041,8.75772012762361,11.4395402440513,5.95599401291306
"GSM261310",1,5.92915573525235,3.08990405917194,7.38241363348967,6.86187650804356,7.23113076139082,8.87965462028921,4.25263216327163
"GSM261311",1,7.39272374635975,3.67666534661669,6.65845121757027,7.36125899947872,6.2678332140525,8.09910348870066,4.50882566551125
"GSM261312",1,4.24861925532023,2.78287986000125,6.50202925827352,7.60491935222311,6.16519270717461,9.25792995415685,6.06650461657225
"GSM261313",1,4.78161708619755,2.91374601496018,6.84060116935999,7.33492563474076,5.54383389187161,9.32826479426817,5.5904323201005
"GSM261314",0,3.71575843336673,4.76147957386977,7.8900548621072,8.70923155162146,7.02651298579883,10.3359435058965,6.69494600522805
"GSM261315",1,5.80409227184788,3.48515461906027,5.20746655452551,6.83245352553137,6.19934732219995,8.30654137663538,5.11606985176402
"GSM261316",1,4.74281437599027,3.33542912179697,5.60478934229654,8.78540910503921,6.60343175031013,9.20762557635915,4.90272413219801
"GSM261317",0,3.37963894677076,4.9762403343608,7.60749162603628,9.27502036415768,7.88885812792145,10.0195216452146,5.69308879724691
"GSM261318",1,4.07674385123215,3.59439146581387,5.70406974789595,7.14598834648098,5.63952570120985,7.95203297711866,4.92234887601933
"GSM261319",1,3.97302614515502,3.57170131960392,6.86620211003818,7.52669677771399,7.1442229694226,10.151933963969,3.95440751269168
"GSM261320",0,4.51026922037552,4.70926276986455,8.08027260413545,8.50708665890298,8.13769609037907,10.7650221214987,5.56459648887193
"GSM261321",1,5.13407198959457,3.52914992852969,4.95865675058118,7.33902807423568,5.56536700260885,6.98906345927702,4.18477495414173
"GSM261322",1,4.70070801059413,3.07195821626044,5.89216995967787,6.96683143766545,6.43716355113072,8.41917690160085,4.4592661694111
"GSM261323",0,3.44697987394166,4.6280791947887,8.17964829859594,8.60728439559435,8.17800442483571,10.0941343212096,5.09763476918068
"GSM261324",1,4.4323317412843,3.15871119086055,6.83041584887512,6.99442315666245,7.42663648877727,9.56544584881803,3.46677473643962
"GSM261325",1,4.67485172773216,2.75842165045027,6.95954284329662,7.67042538735021,7.0574427665335,9.59363922873588,4.07986296213983
"GSM261326",0,3.4727386319272,4.67092526308644,7.12760633396066,8.79229316324054,8.13594910144962,10.6035152406816,5.83707163813105
"GSM261327",1,4.58365377766599,3.4993285935109,6.34804245876006,6.92112146344275,6.73918653049132,9.48098247381565,3.84214581169038
"GSM261328",1,3.62281431391574,3.20120364649008,6.4317907800026,8.01749586082937,7.16754232726749,9.57676141470373,3.81039915198463
"GSM261329",0,3.77576061358672,4.63214574047308,7.82923939343246,8.23076024803571,7.95291766018306,10.393137004013,5.13890032283358
"GSM261330",1,4.05866517726501,3.62061773870588,4.99577705579943,7.83421605147405,6.29378286983612,8.58896346477329,4.26273801314581
"GSM261331",1,4.38088736897054,3.29166955410636,5.72590148473566,7.36090093119363,6.67841487065312,8.7206741040883,4.26064538766682
"GSM261332",0,3.67322539663623,4.55001919828201,7.13282604601788,7.51940133182565,6.93266631083552,9.90508157409477,5.21752689723344
