"ID","Type","MMP11","PKMYT1","IQGAP3","INHBA","BGN","CTHRC1","P4HA3","PRC1","ARHGAP20","NPR1","HSPB6","CLEC3B","PGM5","SAMD5","GSTM5","HBB","TMEM88","SEMA3G","NDRG2","ITM2A","CX3CL1","EGR2","EIF3L"
"GSM1045191","0",4.8294255201146,4.3248270330335,2.80806728910551,4.52649485681896,7.63430354814528,6.43175339035029,2.3710824420022,1.35097766930199,5.42611211454543,5.88869183859753,3.68152295807144,9.53485472189604,6.20629493396556,4.14554312723019,8.45703457184751,10.7923701007107,3.63099376701605,8.37557907354136,8.02437431972152,8.41183883828379,7.02919838825184,5.83669209249205,9.55195120959068
"GSM1045192","0",4.74078596470696,5.6772233362703,5.36377963456464,4.70414806480365,9.73336348771622,9.10980189319549,6.082887480107,2.0053331535092,2.96279254343985,6.10908739952916,2.35633751380439,6.19203601298057,3.6662463217691,3.7209063766952,3.81002791590799,6.68820664437244,3.20947222840374,5.69876329290745,7.32572913938555,6.56110222059979,5.41126210133591,8.81209938529076,9.00508504886302
"GSM1045193","0",7.09855630293549,5.44171331534068,4.22131338605704,4.86966197272482,7.95443467921569,3.13231918205674,4.58246612948742,3.75641353692272,2.96279254343985,7.09216446356231,1.54041038935224,4.39055322200671,3.42364063016676,3.90919218574096,2.86568933513285,6.00622924080636,3.17948106604686,3.43714954625055,6.06236343488665,7.77576579583824,5.39440277121881,7.06000366551586,9.1313366422947
"GSM1045194","0",3.80550574398275,5.15124403697859,3.01583185706786,5.38850831993279,8.91401858001255,4.76185957118653,5.93404546952889,2.03609777912697,2.96279254343985,6.8194130510519,5.17174262254363,5.41888555994673,5.76559279053851,6.26346550162621,3.71071835320069,7.55956412847866,3.22141194482191,3.89732302938705,7.80572996903805,8.56446382511432,8.32749304916379,5.61692813784644,9.64854307434134
"GSM1045195","0",4.41225119320029,3.92991065259617,1.9677774785898,3.32826300436608,7.21114481740282,7.49748165511576,3.05690701987243,1.99520770255806,5.56192591880566,6.09443750300633,7.44072426828223,9.20022885542939,7.00144411134304,3.47445737166595,3.35930989004557,11.8671800563324,3.59831472134456,8.59339368176994,7.89615406290837,8.92004804108617,6.67890367100546,7.31779686236763,9.32350231948804
"GSM1045196","0",4.73606664079122,3.8495159694655,2.20243228642152,2.13534193730479,7.17072085298452,7.06868544627074,3.54494306626142,1.9498000949609,5.99008203383121,5.00451914468147,5.84369857646238,9.57295997907115,6.494282535932,3.7526448251904,5.05078734477894,10.2498307822877,5.89374421708394,8.65138481697628,7.81576020129667,8.85108471781631,5.85468460756737,6.94066331025368,9.64854307434134
"GSM1045197","0",4.78348110440278,3.84407557623013,2.11187378707977,3.0128820486188,7.36044986451089,6.92987050275094,3.43065685070169,1.48186234295307,6.46975057974319,6.27523051243183,4.16219028239698,9.33454293768031,5.66698503571454,4.72602144963615,5.25425172359015,11.2564897749457,6.43990807670487,8.62793289827431,8.326870930846,8.65901782119249,6.67890367100546,7.85050636060354,9.03622175576608
"GSM1045198","0",4.04881220884365,4.96417848244074,2.20046719622214,1.47443400471851,8.12596777769432,6.03587675038276,3.83879952818682,1.57191987979945,6.57089031744344,5.10991562259885,4.1267844447125,9.75459248890511,4.93319002223559,3.54786687623573,5.2579938616483,11.4324050764452,6.09916200426996,8.78025268877184,8.8834137318665,8.22236581214214,5.87696839243299,9.48464057013542,8.95471552499862
"GSM1045199","0",4.90545647233123,5.39683285791926,2.22245617335905,3.87155176276215,6.34251205996748,7.9966032772607,3.81582850891602,2.35351762455024,6.42595264152555,6.49581265323106,5.02073006539939,8.18681431051101,6.46770905007295,3.39714086735503,5.86587962836317,12.3551309925136,5.16649235001863,8.31519015411159,7.92139766471193,8.49892750711701,5.9864074490876,5.93607427987826,9.56621795342471
"GSM1045200","0",4.53987501144913,4.68539790827956,2.20453619002062,1.98390953846561,7.02155021672275,6.48338907644089,3.6047766179386,1.2536594263894,5.28601362755696,4.95118475414543,6.8896682258067,9.33454293768031,5.73085168881216,5.21676757773665,10.0890279673668,10.0980944802745,4.55292012530905,8.15408804204265,7.36224147351541,8.84715516635271,7.01749190981395,7.75822678901453,9.52534870698218
"GSM1045201","0",4.92451812408275,4.73893415329566,2.12122650173366,3.47722300784919,7.97919183095972,6.76852238997998,3.64954870100456,1.79607002872736,5.50985069304689,4.28692132831174,6.07233615364908,8.76491878494025,4.23212278987899,6.45404923427154,3.8732090922395,10.245452508337,5.81207136828671,7.93602487306147,8.68373729044081,9.03171610084167,8.48687727667219,8.84860991578876,9.73213075024265
"GSM1045202","0",3.6684969601755,4.70647531619772,2.64724671099852,4.55619022758183,7.59820947162782,7.45892042671152,3.5519347704051,2.38807865259838,6.09582198871595,5.60843758971457,4.03120807248302,9.82639019241951,6.72270914263764,4.39452741401789,5.5732336684237,10.0925239766104,4.41233894152173,8.19183470583541,8.34825026433132,9.01572848693683,6.51661661771025,5.50456513332026,9.24738337530133
"GSM1045203","0",5.35810634386838,5.28620580638606,2.69940455826917,3.71051996197951,7.82121599370986,6.06964812913651,3.1089227894288,1.25718810018247,5.29343988446564,6.9502725412226,3.73839043398793,9.38179645664886,4.71138020593169,4.87745396444398,5.38145013674923,10.8323844165758,4.63856593724371,8.37685616774993,8.15980259502493,8.43877984663983,6.53637288734175,7.81896145472609,9.82635167120524
"GSM1045204","0",4.81997486849483,3.92136928023894,2.17616959634982,3.1490924669471,7.76929326102866,7.24162948284413,3.64133150865295,1.83331755351926,6.46630924156202,5.10059097419002,5.29761620929252,9.25313676384453,7.91481896436112,3.3566549073994,5.46756835158728,13.8021663994787,3.53056502353041,8.15028680655555,8.34524113738803,8.65247385619399,6.16246808459721,5.67304414393479,9.20865314275149
"GSM1045205","0",4.78774422687058,4.43586171383004,1.82763563084295,2.3438816362192,6.46063170356917,6.41054432313528,3.74785112356363,1.9621046988489,6.59636531078127,6.17215507255329,5.5473048232457,9.45898519834881,6.30368454798891,3.99442071114245,5.56478853347937,11.2377238606695,5.4241583024404,8.51703762731342,8.54556570430129,8.05129102043727,6.36435969107968,6.05802232217027,9.44268262973939
"GSM1045206","0",4.47943981642871,5.02270134592795,2.06318229622097,0.651396392974985,7.5932762436121,7.77362820524175,4.12536055694828,1.374223515742,6.3153129068341,5.98781325731758,5.81690772606863,8.67506817921468,5.98124027315506,3.40263065328614,5.0321363108722,13.3223633938264,6.50067409748596,9.34110058079966,7.89301447142465,9.39217084070256,6.39312650864371,6.06709614843625,9.15832059216709
"GSM1045207","0",5.46259937234676,4.91979371032725,2.18275056799252,2.47752680082848,7.25821270849998,7.44693047663729,3.526718183607,1.46482092558997,6.34388619547835,5.85608917206399,6.9641483270566,9.9085327806108,5.85078427912297,3.01843003271588,4.58421064297557,11.9821226761634,4.69199230303873,8.67952873420986,7.6634309546398,9.24308622691678,5.94760342696414,7.13816760272072,9.27306199423541
"GSM1045208","1",6.90109145771334,5.67759225868671,6.8550896549586,6.22040814130145,9.79589257100929,8.69519022317114,3.95700849482016,5.20575507620277,2.42824957130588,4.05911644706809,3.63279928878862,4.4701055486447,3.12477191834945,3.53120730602418,2.9948908608615,4.70962078733514,3.71264327641186,4.54942824819651,6.57600428781088,8.17018245282424,6.12061348618397,4.85855128045614,9.76616316151447
"GSM1045209","1",9.24788160695653,4.54684656215295,5.89534212888686,8.51525005179938,11.5713239807662,9.49353651845863,5.43805259854687,4.45683310962998,2.44647232057576,4.93420476139111,4.21627944677697,6.6130978430216,3.19257414433633,3.02971343865716,2.88413864731916,6.40893189782388,4.98490247830555,5.75878739410598,6.6413875138413,6.04384666210202,5.81947742144389,5.44413416050369,9.71290084952904
"GSM1045210","1",7.21840569132226,5.79075630777872,7.0082828453992,6.45412485407088,10.4133285129762,8.46188867552443,4.3553868942595,4.59571000675616,2.43918918624542,4.69232798031164,4.10201252849736,5.14604893350027,3.06931176638016,3.68424969960092,3.26081878326308,5.05579249592299,3.79956848662746,4.70948118261073,5.61623006676025,8.53879983571783,6.25232267765733,4.62365115141885,9.75197833408025
"GSM1045211","1",11.6763650958847,4.63515145699687,5.76878381606759,9.1861640257332,11.6873836927346,10.2415996734765,4.12291292204515,4.74630022048418,2.42824957130588,5.22086585951866,3.56445283345597,3.89947655800037,2.55467449103914,3.17576028074436,2.73518225303047,4.70653896464105,3.47490904719744,3.12640130432765,4.68131275390398,5.90202956805561,7.14175909045403,5.58860724204629,9.22185554440799
"GSM1045212","1",9.97337840265666,6.26865024655817,5.9201748723708,7.73491419838888,9.29534991307633,10.030642107997,5.27227561319431,5.66669703578889,2.42824957130588,4.4833867533421,3.46303957993321,3.24414804346244,2.98727601533942,2.89740055982004,2.89701538030505,4.63555915559762,3.63005437077718,3.35858353770774,7.01061595968668,5.23715385111309,6.61438066833993,7.40622975719352,8.19221324315356
"GSM1045213","1",5.50884489231769,4.45562241147571,4.70585490026861,5.31995662971635,10.1583287551775,8.03119334168138,3.47612108803761,4.5523333068037,2.56166205676573,5.52407569330032,4.95760581385527,5.63612618385024,4.45376809904147,5.59715060684246,3.64733681551593,4.66329354194315,5.23031470181879,6.2043842412112,9.1924840533597,7.94202294477193,7.83203132996832,6.90343399394246,9.88548313121703
"GSM1045214","1",5.39016012523697,4.32811162810922,3.2929286397885,4.4782649767836,8.2027534306389,6.2724197106052,2.74917315400876,4.06860510690794,2.51548523285322,3.83713475198546,3.5721001378153,4.80312427753577,4.41057546426584,2.75290457256027,2.8928324429177,5.53922665728088,3.37891902604936,3.34212972614165,6.44961462681044,8.28579487660839,5.69601379900171,7.50677153465343,9.69891992866991
"GSM1045215","1",12.2344200744672,4.29860778875548,6.10323303551147,9.11953696282866,10.8644114859078,11.0637000252682,5.81192482989819,6.04910213332265,3.35172550764261,3.4113373686355,3.3047839162078,3.5623988629808,3.11434633952986,3.41459772766374,2.85957517274872,6.67454221010834,3.67735699315867,4.50991137678417,6.07813819834956,7.20061972848039,6.15270811698493,8.60953244925579,8.92410281541088
