"ID","Type","MMP11","PKMYT1","IQGAP3","INHBA","BGN","CTHRC1","P4HA3","PRC1","ARHGAP20","NPR1","HSPB6","CLEC3B","PGM5","SAMD5","GSTM5","HBB","TMEM88","SEMA3G","NDRG2","ITM2A","CX3CL1","EGR2","EIF3L"
"GSM272133","0",4.30165390119863,4.11161633115171,3.37656848126439,3.82130076119104,6.97389280042708,5.42053775024889,2.89013993672753,3.06163105131427,3.40793803947089,5.41075677033568,5.6112065946446,7.94772542765767,4.95135884107446,4.6055259675734,4.65564199979776,8.59884677056071,4.582761677931,6.06555832239844,8.81291758499757,6.82759675999905,7.7270421027222,7.71941881015414,10.5405762671421
"GSM272134","0",4.17429003846967,3.3942422320046,2.84526871641431,4.05816564067056,6.48468863312857,4.93703481132731,2.61525435877602,2.50621200125794,3.69014050232426,5.76611468678162,5.46666985151605,7.59009458581901,4.73906803979505,5.43429709492199,4.6793046776938,7.69004252684794,4.57108455892359,6.54275681597197,8.05266589306924,6.55548683432154,6.79197246624048,7.85498227158196,10.2414868240985
"GSM272135","0",4.75636616197046,4.02511015751811,3.26853537259471,3.40611861420905,7.41932165291071,6.66557217335056,4.06425964517959,1.95491618878785,4.0785204434708,6.46864007209066,7.21857102204435,8.860735362584,5.40717224970016,4.47715896252064,5.02886654096414,10.3046788497715,4.90766642272005,7.88368302346542,7.88584969191245,6.79730338808793,6.76156241846326,7.32134919998767,9.72352415838569
"GSM272136","0",4.42144654528271,3.57270259546621,3.74653888206203,4.42114021748692,7.12921784066206,6.70159042983954,3.27426431115948,2.87778862098951,4.59028214587591,6.13529103926563,6.12278088450973,7.35845369112362,5.32796105140764,4.35675300028675,2.60087657367952,9.18728785504356,5.30221551474347,6.76518958637099,9.03154039840076,6.3890259820873,8.48395254338094,7.43572987193475,9.81743708358044
"GSM272137","0",5.23940914987557,4.88619892513086,3.87161106321393,2.88851483618506,7.43991167495272,6.0915346216621,3.74092498798909,3.22223214922889,3.43276421142705,5.57583241023781,5.0528219104957,6.57650766205545,4.5575694835235,4.18165565792868,3.25232618164543,7.71669355178308,5.18138393303653,6.34412771070542,8.58958926579092,6.22434168261655,8.25155270553027,7.28411520455676,9.76243322043408
"GSM272138","0",4.26320504988562,3.76673070903166,3.07608620919251,3.46562026091502,7.55538062262901,6.86682574398483,3.52004498681159,2.80227842979224,4.46757154193584,6.09151244979626,5.39076605960252,7.90446464803202,5.5115725744118,4.09844996219954,2.88483065599235,7.7204333180575,5.25079918013951,6.61755379803258,8.78219160451328,6.05911263807678,8.21533104123422,7.30296953634277,9.76243322043408
"GSM272139","0",4.38137373974773,3.97272713438556,3.66320682889927,3.29643625962466,6.53844897021974,5.60644182227448,3.46998446694508,3.70605306532671,3.52289846730411,5.11478394949974,4.33844475761968,5.90459773934218,4.91220580680376,6.59887899849358,4.73677027666761,7.24980187888392,3.82267761710034,6.13516926182774,10.6236338396038,6.68785760724484,9.88686677663114,8.2146401226957,10.6274570960177
"GSM272140","0",4.91654855201531,4.17758278972219,3.26101506156907,4.72240893915055,7.38605559285568,7.20320609389965,3.01827071298613,3.04953827935139,3.90726448336532,5.32353221090546,4.51039298820753,8.07030497161808,5.40867578943298,6.6224611817806,4.92760401482675,8.4968165913258,4.1536396633967,6.00157118600983,10.2445629335291,7.20415339459009,9.11976235392699,8.19133276225535,10.4983484370731
"GSM272141","0",4.90048768937788,3.84268302709172,5.03069871833793,4.47513416252937,6.99165205760513,6.40744359274016,3.1299749479875,5.90558238846332,4.32939182389575,6.87507251662898,6.76387591485984,8.60638071591082,5.41862184381699,3.99015927976345,4.93955921003637,8.78973032661407,6.04566191548385,7.69317872958197,7.92424430925782,6.84016608071822,6.55372635436702,7.02796419736781,9.51857486712014
"GSM272142","0",5.18440960744717,4.88142192246326,4.41645030771575,3.2222236286134,8.62322062034952,8.51342183870735,3.01531371563452,3.84665307870992,4.09576759567867,5.10842998432297,4.58636158282747,6.02019582041424,4.2393559802304,4.06309124763484,4.17281657123744,7.45373585859463,4.2614741986836,6.64884800090303,8.44202791921363,7.33248157335307,8.92966654096177,6.68634381386593,9.68325084874946
"GSM272143","0",4.70048045842613,4.06387635057041,4.88364067633435,3.07248336065651,8.21993025921503,7.58075370017504,3.27628636393072,5.50517343287568,3.59564834245743,4.79894950392461,4.10926923353715,4.84843886791567,4.37262131663362,4.76266910168104,4.01231264588671,8.75620116692697,3.98236922384506,5.28298592512393,9.18197211964499,7.58320676740754,9.32049222903895,6.79255513397553,10.3222408654447
"GSM272144","0",5.58941978569449,3.73647378649442,4.26784271953535,4.44839280857534,8.22760018533059,8.10624419965105,3.38850021549799,2.96830653329783,4.86443019622488,5.45879571451738,5.05384834479053,8.23127774156997,6.82032752770985,4.87983188980647,4.87656634438735,10.4209227113898,4.13872212000692,6.69247518826114,8.53493210980547,7.99414574819741,8.40904660032745,6.77321691466919,10.0499103771769
"GSM272145","0",5.42225755499327,3.89917448546159,2.96450962373004,4.37723950404848,8.03508080628681,5.41813193324839,3.34984448197199,2.73225830632664,3.1277248098966,4.71575743504945,4.1941510066062,6.1094901654618,5.45598423137212,5.57103667798215,4.85178240405613,8.2351974631589,4.61089940639636,4.96283377229977,9.206033687695,8.46508023380492,9.38473435107302,9.02161657223389,10.3620871313546
"GSM272146","0",5.73163160894157,4.66417561265411,2.69802287654939,5.00475162647123,7.79142947292233,4.76036370151389,3.07637725918797,1.63597766062727,2.92740087220555,5.68599402389132,4.19668408041115,4.83195767288259,4.90991261147255,5.33868534160949,4.23739519010173,7.97392177471733,4.51361109567957,5.44008833612841,8.62443164233132,7.93496970760658,8.51828312153799,8.81532568158821,10.2821134851183
"GSM272147","0",5.07446816307573,4.02116631210416,2.5029418471355,5.16016715911141,7.40084278879982,5.40782305142401,3.14314700431683,2.56076761789433,3.60611991355929,5.80334627020724,4.83281697630946,5.85229789180633,5.15035206916343,5.50983909900929,4.88935091603407,8.10598706715152,4.64575518027694,5.8889144552858,9.61618790350743,7.96367501158445,9.15555436627992,9.13721979591232,10.5405762671421
"GSM272148","0",5.19877702448203,4.06387635057041,2.64074567785235,4.42011644997796,7.1942202139902,4.97623136590342,3.41533275136209,2.51181198859339,3.39005277545445,4.8588938830403,4.24564427063527,5.73407782779401,5.64651055334249,6.16083578103904,5.27002139391935,7.40721591862174,4.10128056051373,5.59573299153618,9.61618790350743,7.97916802995852,8.95522512075929,8.75603963718279,10.7354010410434
"GSM272149","0",4.75830111448985,3.70597674956053,3.59045062727249,2.46025555506332,6.52358799951011,6.40010632644712,2.9453957186554,2.82424811922538,3.94903606961783,5.50378776795956,5.29397807170783,6.88282487720514,4.6432353126599,4.69134898492637,4.28371313477314,8.75620116692697,4.84573085086461,6.28995683035689,8.46893223738129,7.2414208595471,7.47970779818765,5.92621816709612,10.2821134851183
"GSM272150","0",4.86249542823806,3.89811461830732,5.64789822409825,4.5265477137377,8.30958564798998,5.93552049048108,3.68469726930361,4.91391076840598,3.22489181223878,4.72967762131117,4.68044810653313,7.55123727782928,7.96592839095212,3.31379091149302,4.34452984561224,7.58805224678996,4.29519026341453,4.92715759490486,8.34848332278325,6.96125159135915,7.6844664262137,8.20307728857292,9.93557291814746
"GSM272151","0",5.20280508145403,3.58918960127589,3.41062947002977,2.8280937707302,6.85664659837678,6.80217211567084,3.13626733329995,2.7954486736957,4.18473297935093,4.80343086771976,3.97477174247086,5.79550914972902,4.81726761191607,5.6483472444828,4.57923959562164,9.60150867765438,4.3374233784461,5.34270895628623,9.07854008571428,7.62409757613848,8.73227485219445,7.74472612705196,10.2188570195695
"GSM272152","0",5.14279875945265,4.16589936874979,3.33948167622065,3.3170999665542,6.99758380869556,5.92399982330189,2.77806587597606,3.29836368473917,3.80536055828112,4.95832267701821,3.74037204365524,6.0877926653892,4.18883667075545,6.0853151615203,3.84594857830503,7.46315252872906,4.04674946296194,5.62453806510669,9.05945610162505,7.83632497359539,7.99906666085738,6.91677570252947,10.2608808474682
"GSM272153","1",8.32835293899155,2.96103408535048,4.51181706093604,6.47627578505497,9.11600480672821,9.62503206504787,2.9459105917585,3.94218755933654,3.18952847535194,5.67862828237679,4.95259860393022,5.04511867567903,4.4489079602194,3.25602224462086,4.9809632731809,8.38397217432413,5.21679831965253,5.60752316271695,7.18774693704731,7.55438400239057,6.04087216342517,5.13452845664066,10.0837590702233
"GSM272154","0",7.30830009747449,4.48708064107201,4.49615507603757,4.35220562285491,11.4792668371361,10.7591322919384,6.53611840814521,4.39848309432831,3.57751579647123,5.10422721834079,4.53472650373676,6.49507149170279,3.09735683334179,1.76967298329442,3.95230453365533,6.44181924979714,4.64147124959696,5.0374143295303,4.89949704296317,4.39799497889515,2.70689036444788,7.50415350149767,8.64872111166533
"GSM272155","0",5.38949639068175,3.47542102872506,2.53306096133635,4.28304828493384,8.66339393440362,7.93063185031795,3.21413231153404,2.24222438178892,4.34911173738214,4.9207674432967,4.87496725984666,8.18362582791756,5.7488250996958,5.1127841151739,6.42740892995974,8.27032538136685,4.48094397251469,6.48927156187281,9.04363225713181,8.96607524468035,7.88958554688546,8.94473848799233,10.3620871313546
"GSM272156","0",6.84970869554074,3.83649100175539,2.89948508550206,4.92978867293362,9.88285351161976,9.58741045769719,3.75578506158022,2.885300106064,3.41671787592364,4.93174686234558,3.96068538101473,7.25956508838434,4.65086813832167,4.80167751216836,5.32383237690786,7.67912199306238,4.42018757334713,6.02896136880809,8.6097389579571,10.075263556518,6.78747591830505,6.76282111931228,10.029481216112
"GSM272157","0",4.98387720888136,3.70597674956053,3.36978061222817,5.28784561636525,9.70317834125798,7.88579793436682,3.589016367793,2.6797397587484,5.1860107190773,5.90705322356291,5.79903019107461,9.13767852784447,6.61142424285911,3.93137234469713,7.2211747403267,10.2905239762828,5.3188231808889,7.69087456785376,8.49661772855179,7.70086466686249,7.51817839049011,6.99555771325596,9.68325084874946
"GSM272158","0",4.68840026919245,3.95340176271619,3.13396609027203,5.19404277635187,9.74999724965047,7.95174527693742,3.55123670399904,2.23470487743768,4.48605668206849,5.89292193405069,5.71569175202024,8.98665780781004,6.49609038319789,4.41070298299189,7.02298749625312,8.88132234074729,5.03394638650907,7.44378256520984,8.69582826018059,8.45838165249926,7.75158882616932,6.50111437774172,9.76243322043408
"GSM272159","0",5.20181687570229,3.39720326363722,2.97284941998463,5.90326252912003,10.262480892072,8.72391593517371,4.15929760468395,2.74387115415851,4.71000695088559,5.77688578888741,5.52669325967751,9.4320767864964,6.64074271184726,3.5304387033492,5.92418866965317,9.11567254322277,5.7090635612565,7.9681025412647,8.70495335806275,7.72691387869573,7.01104925409095,6.70140253946693,9.53776274916433
"GSM272160","0",4.99835873805861,4.15507477770512,3.46579683222673,6.70532210493751,10.3274857724963,8.79865369022094,4.79654146275039,2.849845806366,4.73372996123258,5.17198377402434,4.89642281824219,9.09778580628534,5.39226669849301,4.97434543065885,4.09131601784993,8.51077589995467,4.76609173407227,6.81368929842831,7.27216575239723,7.4353258269162,6.72204077214372,6.89611150687097,9.3630438536276
