"ID","Type","MMP11","PKMYT1","IQGAP3","INHBA","BGN","CTHRC1","P4HA3","PRC1","ARHGAP20","NPR1","HSPB6","CLEC3B","PGM5","SAMD5","GSTM5","HBB","TMEM88","SEMA3G","NDRG2","ITM2A","CX3CL1","EGR2","EIF3L"
"GSM1826225","1",4.28628789327823,3.24040623806144,3.41338694205973,3.87185939446987,8.63214770414121,9.24665593774239,2.6867934252734,2.31537604285417,3.65214023704793,5.35601835563872,5.60461854118158,7.53658312063456,4.62226233994968,5.09091231689952,4.84928530557788,5.91935055593151,4.850263374314,6.42048038654362,9.49340498641976,8.59241939819495,7.78294482586817,7.17509263918776,10.2018332043516
"GSM1826226","0",4.74060819869212,4.17692943823472,4.30378730203583,3.65875231605591,6.5353753803901,3.88269205839447,2.72448892972215,3.08415030213111,3.24337594610621,4.65559621830535,4.58994444953741,5.12035232628641,3.87403452353962,6.46872838155562,4.82369892153619,5.6844669493776,4.1942446538725,5.72961839598719,9.38028011467939,7.99091145074225,9.44193408197457,6.03546052463771,10.6790235345743
"GSM1826227","0",4.63387745994432,4.14297278376937,4.12810473550517,4.40874263802698,6.59113305402975,4.94404050140109,2.81297089899132,4.19076126564337,3.20673174485977,4.26680384657405,4.58695558962993,5.98596170659655,4.66778373735402,6.62479293774153,4.10429952006245,5.27382972006516,3.92621960514763,5.47301635452566,10.0088377731497,8.3458040291302,9.60577259333395,7.25277348433456,10.5476140696365
"GSM1826228","0",4.13977022356967,4.2011065392684,4.10170678307092,4.63234909814948,7.05467836521736,5.09351212325425,3.28388673897761,2.49468354789395,3.77399620804321,5.01736095435407,4.61916705361508,6.38865124555365,4.80179053645193,6.69927300123051,3.89320447703443,6.6593891869919,3.93056682934969,5.60824533647645,8.78218120647169,8.74390535041028,9.33285423148287,8.72715919688837,10.3961965988392
"GSM1826229","1",9.12793281041257,4.25041144641221,3.27252795924931,7.87154529512799,10.9123639459796,9.57061122807877,3.37297750271572,6.74692635946538,2.25420807244639,4.27013786365007,5.16471206328637,3.40601026242331,3.18900770685321,2.37865979486972,4.55543260678698,4.23169212118504,4.73686939341089,3.23104800884144,6.80787144722654,4.39687025115052,8.08965735016104,5.67391166991053,9.53790046462654
"GSM1826230","0",3.99857729912363,4.42914649275184,4.30600116614387,3.97281099740223,6.68763701416054,4.90020465203754,3.11878207831553,2.43906937146793,3.12473923197939,4.09120315013844,4.44720417096246,4.56793366917264,3.42654338714705,6.39689177297072,3.83540965637783,4.81722859728613,3.97994861411453,4.56855872611983,8.5986292708995,8.65191072850646,9.13976960558037,6.0267744989788,10.6790235345743
"GSM1826231","1",11.2607401875398,3.71844523914046,3.80472685556292,8.81604181821248,11.7452882224255,10.5390881283831,6.04630413545717,4.63182153907436,2.80664940232369,4.156731742649,5.43596861798032,4.08721172895795,2.7997525839748,2.609314220188,4.62013282639193,5.67049409530244,4.81775333633712,3.8192548652117,6.47211970970926,3.26915947166676,5.17278844636711,5.5110722410819,8.566990783682
"GSM1826232","0",4.7589448940308,3.84008297157143,3.99856462096518,5.58237637711043,9.16229878026245,7.99164626966514,3.02489296948822,3.06586763789981,4.02034840772462,5.59056267355922,4.50512843058453,7.24952437132658,5.25566358559517,4.8800608671636,4.09252750942749,8.08769024951554,4.42442086793535,7.01934114943812,7.43901529074559,8.07764686282801,7.87839680315593,9.23068831574948,9.58110834721938
"GSM1826233","0",4.5166283286994,4.20263454350188,4.11542882559994,4.1914456871848,8.17634598396436,7.57127250118262,3.35475490312749,2.73464069140476,4.63516960073382,6.23736299100383,4.93235658344346,8.41694747349213,5.89906823182269,4.87747883537027,4.48714328722437,8.92168987858633,4.78950813857288,7.89726037671775,7.24937196723405,8.10270148169205,6.66612332278311,8.37672880039368,9.29443027761781
"GSM1826234","0",4.32762125427569,4.28306119233062,3.88892615842329,4.01749031433001,7.94797022323939,7.40315497960954,3.56619566820569,1.92260550661217,4.65185587339998,6.09025066638729,4.92462085219562,7.30880400460339,4.79647099396829,4.83039491782478,4.26359349274266,9.03913848654523,4.12035944514931,7.85774489290306,6.37177151002452,8.70167366778553,6.80604799361934,6.87584740740441,9.41458615872309
