"ID","Type","MMP11","PKMYT1","IQGAP3","INHBA","BGN","CTHRC1","P4HA3","PRC1","ARHGAP20","NPR1","HSPB6","CLEC3B","PGM5","SAMD5","GSTM5","HBB","TMEM88","SEMA3G","NDRG2","ITM2A","CX3CL1","EGR2","EIF3L"
"GSM886560","0",5.4740482998576,3.25273059846039,3.72654874827057,4.80315603933474,7.54154524604448,8.69364815623227,3.15917537522321,2.20199486408746,5.34145832431048,6.95821042942436,8.46435364701613,8.85245554917172,6.27373949309587,3.7310114024046,5.83920596442711,9.99935478642346,3.53915021427441,6.68534004997659,8.54395263847852,7.50364440693304,5.90956100691437,5.93536876383267,9.7094276201119
"GSM886561","0",5.83476172427843,4.19874708017441,3.79216752905926,3.59433515310092,9.47696432051231,9.94707966610391,4.6434563253169,2.01291670218742,3.82867584084188,7.13185444042961,7.90351063784188,9.0002064251056,5.18296103650572,3.02014710347172,6.15798917775659,9.690204933751,5.18271339228077,7.50955331449493,7.31748563699352,7.7348539335383,4.67537523944512,8.95793035930304,9.27145456112204
"GSM886562","0",5.36214498453035,4.45514981295912,4.15861606635551,4.28398371877992,7.560313889567,7.45237493858878,3.13198203301979,2.45747500004116,3.42076488501915,5.05697009126176,4.92753075959655,3.37424390405818,5.76460443440345,6.37318901884346,3.77380191253192,11.8631738061273,3.61681485191142,5.96914330074674,9.45835188164624,7.8283120485489,8.34450076675119,7.53090507257265,9.77345578478249
"GSM886563","0",5.44740501673468,4.26866897787772,3.34058702972219,4.5682596718005,7.87032740895669,8.51730273399033,3.12197717208935,1.91805241673998,5.39368642597167,6.87224317904203,8.90690059231221,9.18799699493978,6.09565681990344,3.07948670222296,5.76028642200899,10.2009623012361,4.10080479790374,6.99455510578067,8.5220166100489,7.73547125165737,6.60850254090764,6.38161709600992,9.48704660010725
"GSM886564","0",5.1217770024623,5.00106556286887,3.92547041145736,4.83170027867263,8.3961181595263,8.59103397181592,3.11707519898351,1.46480087898091,3.28182202844618,3.76890558233026,5.07597475668704,5.3272638372969,4.46142982949073,4.54913102439862,4.18535341991949,11.8559665355639,4.00769244223687,3.61793688621913,7.63908770635847,9.89652721334552,6.66588932837155,6.50039072665122,9.7094276201119
"GSM886565","1",6.83148149481035,4.9546752359753,5.6195352679297,6.06450244610832,8.41069985039837,8.22572587627703,3.27869143540221,5.30897718611126,2.23601356876736,4.29098395579556,3.0019452486886,5.29860536416292,3.40547439047324,3.10299764450306,2.39343859182559,7.54485784206956,3.38683577786619,6.23591742742134,5.47397062451676,5.64315523886395,4.7777066300681,5.28391509630914,8.73078901474025
"GSM886566","1",8.82944930454058,4.78199074468851,4.83566386149967,7.36534166214139,10.6338632186613,9.39735501046666,5.7023419079997,3.98421871454785,3.07666831265405,4.10850366935094,4.66085786587875,4.8477596814064,3.66773785850011,3.91390999514339,4.25197398698071,6.04727953889239,3.74034518415794,5.3132486644951,6.95259251268567,7.07898074331091,5.95245959238718,7.08736764179142,9.87813416979421
"GSM886567","1",7.26152675954889,4.05661962909004,5.07847482372677,6.21659712843456,9.9989873555358,8.4327700060382,3.41641382530719,3.60514535285684,2.87527150515955,4.35513735501091,3.6859347840851,4.22898860780661,3.79842487603098,4.90456234162806,3.69970276700644,3.92514121104997,4.16193127682852,4.37769187653766,9.23744967310829,8.33644492447042,8.5776526864955,7.13792345255732,9.86546512892398
"GSM886568","1",11.5767186804668,4.50416910584559,3.95016661549931,9.12116844175573,11.4165932171898,10.297031755259,5.72099280620294,3.08564933570726,3.34756941018514,5.30414514156063,4.88778948946653,4.48609118418204,3.31707218648323,2.85027206782916,3.1621931129927,4.89340915315378,4.8465091676704,5.00915955522013,5.82710366111302,6.36652925216161,6.84370991042266,8.09972002982086,8.88289862258894
"GSM886569","1",11.0261969372613,4.58695687026991,4.42403472874426,9.07414957367501,10.2646518921679,10.4319956148057,5.06500019390719,3.09993169656557,3.04127088236081,3.20336006999189,2.5679847766135,4.36095463236163,3.29558296464487,2.43658745668312,3.25434977149745,7.83529851945562,3.73814151808062,4.29457592528016,5.37356915434332,7.03047813886664,4.9194078132347,9.13637281583178,8.43740449481715
"GSM886570","1",7.3163336499618,5.67323284868032,6.24658457801333,4.84361310882917,8.71007410616163,7.00227041087865,4.20425537009997,5.59427605301261,2.27057893435221,5.10713824101486,2.87102102053356,5.35258012217112,3.04077567390223,2.57925716673091,2.82799839658418,4.181549504873,4.20194181598776,4.75563742274547,5.7602441378068,6.59498377618976,3.73947266515146,4.72963982275842,8.22430919627117
"GSM886571","1",10.22900897533,5.69871351500673,4.86631621309382,7.52392270844799,10.4335251817087,10.1374518355815,3.55536181662356,4.39957170894332,2.02707414534781,4.02173656211862,3.2179846249545,4.96868137563141,2.861666699903,3.54787332136079,2.41966089010115,5.03771727181705,4.40713155784902,5.06355779110349,6.69554253159544,6.29236834121082,7.70519281816322,6.11276065032114,7.80579085861925
"GSM886572","1",8.7578146298829,4.88396926801755,3.82249837573317,7.68895708863399,10.3395587714162,9.97974719849818,4.62393853503707,3.71331263579738,2.44621031132166,4.90695693792169,3.68994255077638,6.11827454622083,4.06460218191367,3.30954347646979,3.14446591155654,9.91055550999261,4.13779504112556,6.01925761011378,7.04529927063088,7.8389904223535,5.55955792382004,7.02715459997667,9.12029131352613
"GSM886573","1",8.79233054530535,4.06595909059846,3.76243657432684,8.26059346599146,11.0182969584648,10.062583850652,6.28694253520423,3.03178357478496,3.60642726079749,3.29533766433812,5.01090245222166,4.87177660516102,3.84950528578497,4.30509821860343,4.08074600718462,4.86343009795124,4.78097773847326,4.57719144208901,7.62716745635184,8.60006734020142,6.46091620961456,8.41052849530848,9.61730933879618
"GSM886574","1",7.57068521309672,6.11918155208176,5.97591076583657,6.01558154277894,9.4581013952604,8.23916003291385,3.47309837719172,6.1618182869051,2.04104155814073,3.30212252748878,3.74560846322688,4.07565058540404,2.17858440142719,2.27195760466096,2.82715552425222,3.62778343912462,3.74154720828824,4.61650487629704,5.38545792273564,5.9938259230788,4.92254745629106,5.7427807275329,9.64303333120042
"GSM886575","1",6.09170522937602,6.24847788272708,6.59621960134606,5.8038687746097,8.71771988316561,7.51754176724149,3.83700683763052,6.7601345642013,2.00109933481809,5.00872613145382,2.90730348938011,4.92661916460498,2.90841060393749,3.30701609440113,1.98711608072831,5.89219676826013,3.76798098037988,6.11825323342135,5.48033415176819,4.84899071120326,4.49940230537729,5.05486608050656,7.89003667985453
"GSM886576","1",6.25892998624688,6.37062820824506,6.84282302233291,6.0683738232265,8.4029885616282,7.96774543927168,3.21871482340045,6.37831914025485,2.01440275841506,5.89007891629355,2.55197392010815,3.73262154954458,2.89617875127356,3.37559212580329,2.3946459237716,3.20402261285108,3.4603182107142,3.69773791115343,5.80880004670111,5.49830611198129,6.02049619604021,5.14380275602479,9.10428604957865
"GSM886577","1",7.95814025223366,6.00609492583048,7.48196287756626,6.56512119805635,9.95298969182845,8.05544349428671,3.47676134015359,5.25512926941189,2.57414045506835,4.07793237103015,4.64075046189815,3.57052371523282,2.55152805342174,4.22467157350154,2.479203884801,4.36091860207127,2.99818767467792,4.51792603593443,10.1426688240746,5.71251517861442,8.27067184653964,5.34348795621207,8.6472040655167
"GSM886578","1",11.0854902338675,4.57707940779951,4.83428041241897,7.75339653053708,11.1814842850917,10.0934128055807,4.49470863078992,4.62948340095947,3.00743912612235,4.40008543112814,2.85280147135369,5.12374254442555,2.49883435038491,3.00083712597565,2.6226858301414,6.09520977334038,4.59170130062745,5.93283157999358,5.29670939331295,5.17977220733347,7.05706763196709,6.52459147129396,8.68110200122388
"GSM886579","1",10.0831849668628,5.30094853054837,4.98492654169211,8.79760681901252,10.8311243035633,10.1121387884175,5.12710252256197,4.11024806463169,2.54595884163581,3.5857995639632,2.52604668310967,4.95581798401427,3.33306949950491,2.92538838894818,2.30308186898655,7.66132704434265,3.17798509386184,4.32062042547925,4.99610911210523,5.88891262857139,6.45004920727046,5.19730316789909,7.97860317719261
"GSM886580","1",6.06678198602853,3.4420232055543,4.15723335688281,5.57054933472646,9.01539446193957,7.05750464921631,3.27451742671331,3.8392703503776,4.13044046831651,3.9513754354148,3.51204137828063,3.87447345179528,3.04688036791892,6.46306758999088,4.57874248190617,3.88604706130958,4.1428465549298,3.99546644511745,8.16630381663441,7.57734182117984,8.47075589493006,5.98435188418708,10.0643665317006
"GSM886581","1",8.7938425843271,4.66734126974109,4.53605208498502,8.06145332531453,10.8646174327736,9.55097972914547,5.08982538092182,3.24792444033319,2.8132560572751,4.18471810906884,3.55492357963356,5.0851440652542,3.67197674014611,3.04543366265971,3.77470389277774,4.04940876708194,5.40736652607659,6.18369581426796,7.54776634218396,5.95146411066679,5.37001398158389,7.27616798183343,8.22900613527116
"GSM886582","1",6.89600686068907,6.31028978341543,6.83032358596978,6.94829799833178,9.0054737267808,9.21886284015181,3.88459010414431,6.13819150131083,1.70850558556246,6.56718135701366,3.47405186427876,4.46638378727036,1.19382125120163,2.46530918546456,3.4697097187102,6.20737288522899,3.65185641202201,5.39513683930157,5.40795893499888,5.50462680815111,6.3819316862614,6.33639537105917,8.33824144920651
"GSM886583","1",10.543386634372,4.18505221830021,3.41587997151867,9.02467359846004,10.8945580288902,10.4919124575895,6.08209538121533,3.10366708723023,2.84674179097483,4.03278816263098,3.04765941269138,5.53040966021399,3.49315245680441,2.85140905385069,2.23727002618636,5.29996940043209,3.49082875160042,4.00040818487108,5.52070531387137,6.39028621886139,5.57262458754176,7.29309524005105,8.64329824337747
"GSM886584","1",9.81501945011003,5.01031600103903,7.0507828910869,7.60325477889812,9.36857526934223,8.69843037183503,4.43819493211079,5.66451091442719,2.44425990800272,3.84998317872437,2.49286793272732,3.97936656285063,2.28227753061158,3.428838328658,2.77258483398654,3.5967678130974,3.08939169263961,4.39058554466482,5.31527533017232,4.99508185007303,5.43219499828596,4.68316344086175,8.38549062443759
"GSM886585","1",11.0087392639417,5.58250177934238,5.05495010380182,8.47418437971368,10.5367339079369,9.86455130106383,4.77327548259122,5.32425158231917,3.5544095782477,3.8556178370892,3.54402718199048,3.78404646610924,2.98097912616538,2.50474091410304,3.91929111185629,4.10206882721796,3.39872099654367,4.14381537651422,5.98559463515261,5.20618925392815,6.68003817581848,5.42358876615322,9.07175403451038
"GSM886586","1",7.01231678317833,4.49119857882816,4.59343972046829,6.34954785506611,10.2831766332839,7.8666344686848,3.94500466265358,3.75492045002108,3.26572650714381,4.46325504082717,3.77678748058479,4.97413482254875,6.10500328238565,3.21242885407244,3.39266409821103,4.32483613432404,4.32405821507972,5.00863031343411,6.95456124384732,7.24782205914808,5.63036756029983,6.18513685385286,9.71829606618179
"GSM886587","1",4.91404180915339,3.63800872429746,4.56527664989701,4.88618122273748,8.27840218101402,7.04608746007955,3.08912742504125,4.13218507989898,3.39496202871118,2.70954684407545,3.21512992576243,3.29963970466875,2.96387605410663,6.66358425193182,5.96310592747563,3.84431246926702,4.68704395033963,3.84387998894897,6.06738863606826,6.93172616021466,7.88808068733435,6.10152785881929,9.76946858186512
"GSM886588","1",9.35381942258917,3.1331253963907,4.19979745427963,9.17581290069577,11.1161253160236,10.4112223200903,6.34599178195946,4.05165487769513,3.19115501317286,4.07927808247663,2.77769148451993,4.47877590872979,4.74174743907857,2.56352612803688,4.09821865784596,3.19497219522814,4.77730065816775,3.56321295256174,5.74704208633356,6.25621851284272,6.97544088390565,7.96119149899712,8.18354636685477
"GSM886589","1",7.09427082436799,3.59766482592996,4.54863092332723,8.10134163857761,10.6777780665951,9.49717774547515,4.64661053912389,4.64331086343928,2.77369102969288,5.37099778393536,4.03279156284728,5.48531055937841,5.16743277412334,3.75814909092592,1.93614787867117,7.72296240407038,4.49848888835362,5.22794843202024,7.12383345565483,8.37387460562461,6.50284753386473,6.70117503106954,8.914374588048
"GSM886590","1",8.90099785729291,5.28812940817324,6.05079291765867,6.2577684222236,9.09304462252261,8.35005099670583,4.19136006221993,5.5066580737424,2.2797633388995,3.1299618646191,3.41698206056945,3.70468581720111,2.82961466424824,2.76900242458274,3.44797607839666,4.39364570108016,3.6842602283285,4.28989941103697,8.39891317471702,4.66053743923675,4.31650525233446,4.81849194594868,9.00077922400311
"GSM886591","1",10.8182986577506,5.91547263264332,5.06042594247564,8.30007544669159,10.7989719691012,9.88701571133739,4.83576060893405,4.57787506354257,1.7490990690237,4.1554956503011,4.0070812252438,5.39144350914918,3.07202660973794,2.99405525024288,1.7578222144201,5.09201281681049,3.16210863865056,4.78575986593701,5.0502900353734,3.54059153186797,5.87148067959945,5.01481862161013,10.5284621881882
"GSM886592","1",9.15039250519215,3.63262401084404,4.79540271128431,8.2887392667528,11.0182969584648,9.95618688932254,5.42876505114551,3.88097566129756,2.76189664883428,4.60417154965283,3.14776876906181,3.95050033145571,4.84944731539329,3.06614193760942,3.35492040365073,4.21802061417174,5.35730998081605,5.05357797588653,6.60722818282055,5.20921299031502,5.52925387756277,5.72519929355128,9.11291470735451
"GSM886593","1",6.66527123218148,3.50181304579645,4.45580971999878,7.84552288330808,11.1318710594777,10.1465402103741,5.82621545612259,3.90707477690805,3.48187161613351,5.4440346929993,4.18954558567692,3.59781129540345,3.66563311675635,2.76534934304724,2.9166251257461,6.03527283519893,4.06237925642062,4.62252283506715,6.04591972777483,5.17779807209139,4.36813598615957,6.78936222532517,9.28892475277677
