"ID","Type","PRDX4","CHI3L1","STEAP1","SCG2","SLC16A10","GSN","ZBTB16","PFKFB3"
"GSM8655560","1",8.48421401350483,6.45313411113399,6.43949259521875,2.04953273554554,4.17318881188058,8.95745547668894,5.40887472893018,6.72687315188646
"GSM8655561","1",8.41535563486309,10.5904761930211,7.14291351344506,6.23163342220532,4.8731980520524,10.425725808651,5.37740346785334,7.01897608873189
"GSM8655562","1",8.00365472651717,9.85306713793254,6.08768670947686,5.4366742936389,4.1347776715608,9.62514137229287,5.50660095917803,6.74405395901483
"GSM8655563","1",8.31460754342497,9.43536432840756,4.23989004682811,5.59803476595283,2.71200360559822,10.0641968264699,5.94196116958177,6.53015440128778
"GSM8655564","1",8.43965509823376,10.3506597294763,7.21785122015909,6.53615843660594,3.46068407743655,9.50821296024703,5.09913106912636,7.12143244205478
"GSM8655565","1",8.18211207541636,8.30615366109052,6.15541554643032,4.76693271978476,3.09465760937427,11.7531433673532,6.4697420007685,7.88604929294504
"GSM8655566","1",9.33553849455169,9.75927343227464,6.969582337823,3.64307372869558,4.99817955937445,9.45126048798322,5.0629483815088,6.36275160281887
"GSM8655567","1",6.57742539240704,10.5777023705488,5.10976046239344,3.75907912585969,3.41909506151184,9.82006951875704,6.39568375449946,6.74014521089381
"GSM8655568","1",8.96575697298592,10.5990352256214,7.67021957526648,6.06223113449164,4.39176652151859,9.83240648253255,5.82792190297476,6.96880143135123
"GSM8655569","1",7.99155008255997,8.62383214939933,7.06743407459311,4.63993828401015,4.40869247606769,9.94205968184893,7.62394852607757,6.24707622771647
"GSM8655570","1",7.6068035852925,3.45308698425426,5.66228524682109,1.93696261393397,2.27620031368176,12.1447031709285,8.25747872452921,10.1958185592124
"GSM8655571","1",8.56543715385864,8.53548457846198,5.89700732108621,5.08678360117781,2.74495850197457,9.95631516781232,5.6663433575917,6.71440081682333
"GSM8655572","1",9.72318788848934,10.8915981588998,7.88058422322207,5.51427291741586,4.78493030385879,7.88978958099251,3.95984669880642,6.22385426691008
"GSM8655573","1",8.07260146226174,11.0849181535312,8.21006457218785,6.18583792514366,6.17252988745492,10.4549093797825,7.82840830821467,7.66315286179245
"GSM8655574","1",8.90834678686839,7.90332098585949,7.86256663557626,5.65417474933368,2.76121548860734,11.3200484008391,7.87741033687178,8.26151711974911
"GSM8655575","1",7.9491223333013,9.09297185595265,7.66299747632299,3.79626311611577,5.859907247414,10.4694258861974,7.73904533719252,9.22293493480145
"GSM8655576","1",8.75821251371611,7.57255296702574,7.27255267987574,3.35313799741988,3.40839591556673,11.6448784461368,7.57810372850607,8.67412715706658
"GSM8655577","1",8.91774979873515,10.3558386615761,7.54658345081543,5.83653758831604,3.43347680749892,9.44255160009383,6.0373422900085,7.25451883132715
"GSM8655578","1",8.49552911364176,11.1972083876231,6.64222543998727,5.22460767775197,2.21284266680283,10.2235124747596,5.46310024413013,8.3123291680106
"GSM8655579","1",8.74645338373133,8.82571047186661,6.16248751976772,3.64864246310964,3.57763708860422,10.0882928467062,4.24936303161831,7.14992613524382
"GSM8655580","1",8.50008362675108,12.7497433851276,7.13325855709442,7.47840912414218,2.6587799272275,9.83240648253255,6.45785992112535,7.22229434247104
"GSM8655581","1",8.28471569277756,9.5651536780731,6.19357529840125,5.93103174084723,2.94062052495723,10.5014421794125,5.34981591861407,8.35168869647924
"GSM8655582","1",8.779556036773,10.455460224873,7.21723700784947,3.3402021139783,4.77305868826282,10.3245212366777,8.34706952682631,8.91776942480142
"GSM8655583","1",8.24246777015447,6.59900525016186,7.52232667057433,3.41849429624783,6.03464809191067,10.9822550569042,6.03246929771117,8.22791640763265
"GSM8655584","1",8.24246777015447,9.10126875197942,7.4551752058381,5.10198741738338,2.25220732385428,11.0852132734014,7.72049702493466,9.43301751810133
"GSM8655585","1",7.83168899802735,9.42359268796291,6.22471404436778,5.32434953156473,3.55977783226478,10.9822550569042,5.97429021313394,7.88256397143246
"GSM8655586","1",8.6415924163023,10.3402219824467,7.21121175630165,4.88184610523885,2.99901580319065,10.4694258861974,5.03997222123946,6.30383054604573
"GSM8655587","1",8.6724750865368,10.1955908585678,6.65204220296395,5.73866017168288,3.21846636080082,10.7417687163477,7.06888822102959,7.55958064942983
"GSM8655588","1",8.11921029897983,10.031759272393,7.0391084419718,7.16743544951838,4.42361293660762,10.5540865943365,5.30139034768485,7.41502296426691
"GSM8655589","1",8.1991730575738,9.95844481168777,5.73898183014584,5.00962131643843,3.72301554973816,10.2877032014916,6.33771875826018,6.87042751093891
"GSM8655590","1",8.78324681425375,10.9211218498609,7.80912478512344,7.46227657401699,4.48342880829228,10.8763377077584,5.74591204910359,6.70842189534989
"GSM8655591","1",9.36736664660307,9.64430333696836,6.87701847562421,4.80959287538867,6.05175887792027,9.12985756549173,5.86541760213379,7.09054154603406
"GSM8655592","1",8.59750641510986,9.44710967435371,7.51497326216455,4.33359097904349,4.41399003118738,10.9325402156391,5.4299752346164,7.70367188843031
