"ID","Type","PRDX4","CHI3L1","STEAP1","SCG2","SLC16A10","GSN","ZBTB16","PFKFB3"
"GSM5176138","0",6.89507427709835,9.42179728688122,6.79893496288385,4.54011685206002,3.86501395606665,10.2318886760117,8.06240371428955,7.83120688090865
"GSM5176139","0",7.75300258534689,7.33998314840212,5.80940969090989,5.18967044853073,3.47882242948731,12.2001024493721,7.50052538526843,9.27015619635923
"GSM5176140","0",7.92709519573812,9.39786499556583,5.73312527861175,3.10411851300632,2.72874891901921,10.0747581087061,7.31440066636767,9.2272709543526
"GSM5176141","0",8.02539888562126,9.5514289888079,6.2610616648564,4.98501159454248,3.47499091549654,10.4445447787301,7.76121528415891,8.68357345964244
"GSM5176142","0",8.08072177224203,9.36955056738787,5.80624431651614,1.77864242365098,1.37690117960409,10.3669093006793,7.52345345883879,9.32651492097442
"GSM5176143","1",8.69289384399181,9.19274430551746,6.43581441167883,6.07161871306066,3.93696961096371,10.032458673698,5.42653207568701,6.66495330640702
"GSM5176144","1",8.67281421095125,8.56715742213771,6.18603174108519,2.52911145902588,4.40263946802042,10.2260196900983,6.00226929589356,6.03955858952631
"GSM5176145","1",9.00276104467715,8.65588407849128,7.23271472615806,4.31646310547861,5.08009407041373,10.5983239536178,5.67144196091824,6.73495789965527
"GSM5176146","1",8.51422789380403,9.16071595562535,7.29703726693794,5.84471659683475,2.54060097824528,10.2618105827075,5.38704263975342,7.28629855599054
"GSM5176147","1",8.64182354828768,8.91709211306461,7.58527105914199,5.31195662463576,5.30379937241869,10.1519585900147,5.03572670622908,7.30842663819019
"GSM5176148","1",8.65560401712344,8.97786744171953,6.51937771739807,5.51705340708906,4.64989303112484,10.5273499558939,5.80852566808452,7.36938715938026
