"ID","Type","PRDX4","CHI3L1","STEAP1","SCG2","SLC16A10","GSN","ZBTB16","PFKFB3"
"GSM8718799","1",8.17755268433678,11.3180635966596,6.96362323510918,4.57143336288793,4.62830690350446,10.0085741109106,7.67813965528815,7.35467629191626
"GSM8718800","1",8.63317866375506,7.39644177138061,7.90139609075546,3.34954702482474,4.54950981146134,9.84373134384044,6.85177251285679,7.15210976505272
"GSM8718801","1",8.3641723266571,7.57210013545432,5.96779974885177,3.3474494938669,2.05675101103046,11.2671434603436,6.1477912461692,7.3820909256965
"GSM8718802","1",7.50923866923577,5.07886890015737,3.89682803026713,3.67539207666613,1.58589666231264,11.1178016852423,7.39481707945324,6.26913031404673
"GSM8718803","1",7.97239475897859,9.9334057658044,6.55705712975901,7.55437776964556,3.67716965229281,9.31529942191236,4.89147609203446,9.27097098914415
"GSM8718804","1",8.41980179338157,8.40483719936531,8.29300223035416,7.75953531771663,3.17198641677445,9.04688921807828,5.63095268540226,7.33388696293398
"GSM8718805","1",7.74053900556975,8.98632863890274,6.81206585196903,6.43592551496654,3.05198821003333,11.2853046450905,8.21182956824059,7.5221022817876
"GSM8718806","1",8.12687295049112,8.83852998222599,7.56303991698821,3.77141996740899,5.24821350508587,8.97750077943551,5.18829716945667,8.16506414040229
"GSM8718807","0",8.89780375505557,9.46243216315026,6.1895331951833,3.60188318814279,3.67992638857526,11.0528907486635,7.18811155755975,8.3417007970699
"GSM8718808","0",8.7060329768698,7.44190439426162,5.56443135199151,3.78260739635992,2.84068279368725,11.1164218155843,6.95495649380417,8.97140965221347
"GSM8718809","0",7.85220717391306,9.83557801238279,6.11893490368585,4.46496643652192,4.45582117788497,10.5445290032218,6.43371723808238,8.48047076120241
"GSM8718810","0",8.4845096367699,10.2021801346907,6.49939776815732,3.34247591545064,3.63942709275883,10.7175440466485,5.34857420903444,6.87460896305231
"GSM8718811","0",8.4996863920619,11.8483040934614,6.72650747216085,3.68893874034833,4.49443206860777,11.0176913390491,6.66633136397475,8.17151605982562
"GSM8718812","0",7.52395757075795,9.19217333898174,5.8944017220774,4.09938949976858,4.39644652733334,10.6390479389746,7.55574538338979,10.1720197362895
"GSM8718813","0",8.82987936738135,9.42554393090042,6.8856713964013,5.13236338636457,3.55762756486666,11.472263387064,6.2085804932971,7.30284031009621
"GSM8718814","0",8.71190634251871,10.2929019192594,6.71324161225048,3.60642135272919,5.14391687735408,10.647951561401,6.45230877248763,7.48743378553306
